codepoint,sprintf_a,subnormal
0x0044,0x1p-16316, 
0x0045,0x1p-16315, 
0x0046,0x1p-16314, 
0x0047,0x1p-16313, 
0x0048,0x1p-16312, 
0x0049,0x1p-16311, 
0x004a,0x1p-16310, 
0x004b,0x1p-16309, 
0x004c,0x1p-16308, 
0x004d,0x1p-16307, 
0x004e,0x1p-16306, 
0x004f,0x1p-16305, 
0x0050,0x1p-16304, 
0x0051,0x1p-16303, 
0x0052,0x1p-16302, 
0x0053,0x1p-16301, 
0x0054,0x1p-16300, 
0x0055,0x1p-16299, 
0x0056,0x1p-16298, 
0x0057,0x1p-16297, 
0x0058,0x1p-16296, 
0x0059,0x1p-16295, 
0x005a,0x1p-16294, 
0x005b,0x1p-16293, 
0x005c,0x1p-16292, 
0x005d,0x1p-16291, 
0x005e,0x1p-16290, 
0x005f,0x1p-16289, 
0x0060,0x1p-16288, 
0x0061,0x1p-16287, 
0x0062,0x1p-16286, 
0x0063,0x1p-16285, 
0x0064,0x1p-16284, 
0x0065,0x1p-16283, 
0x0066,0x1p-16282, 
0x0067,0x1p-16281, 
0x0068,0x1p-16280, 
0x0069,0x1p-16279, 
0x006a,0x1p-16278, 
0x006b,0x1p-16277, 
0x006c,0x1p-16276, 
0x006d,0x1p-16275, 
0x006e,0x1p-16274, 
0x006f,0x1p-16273, 
0x0070,0x1p-16272, 
0x0071,0x1p-16271, 
0x0072,0x1p-16270, 
0x0073,0x1p-16269, 
0x0074,0x1p-16268, 
0x0075,0x1p-16267, 
0x0076,0x1p-16266, 
0x0077,0x1p-16265, 
0x0078,0x1p-16264, 
0x0079,0x1p-16263, 
0x007a,0x1p-16262, 
0x007b,0x1p-16261, 
0x007c,0x1p-16260, 
0x007d,0x1p-16259, 
0x007e,0x1p-16258, 
0x007f,0x1p-16257, 
0x0080,0x1p-16256, 
0x0081,0x1p-16255, 
0x0082,0x1p-16254, 
0x0083,0x1p-16253, 
0x0084,0x1p-16252, 
0x0085,0x1p-16251, 
0x0086,0x1p-16250, 
0x0087,0x1p-16249, 
0x0088,0x1p-16248, 
0x0089,0x1p-16247, 
0x008a,0x1p-16246, 
0x008b,0x1p-16245, 
0x008c,0x1p-16244, 
0x008d,0x1p-16243, 
0x008e,0x1p-16242, 
0x008f,0x1p-16241, 
0x0090,0x1p-16240, 
0x0091,0x1p-16239, 
0x0092,0x1p-16238, 
0x0093,0x1p-16237, 
0x0094,0x1p-16236, 
0x0095,0x1p-16235, 
0x0096,0x1p-16234, 
0x0097,0x1p-16233, 
0x0098,0x1p-16232, 
0x0099,0x1p-16231, 
0x009a,0x1p-16230, 
0x009b,0x1p-16229, 
0x009c,0x1p-16228, 
0x009d,0x1p-16227, 
0x009e,0x1p-16226, 
0x009f,0x1p-16225, 
0x00a0,0x1p-16224, 
0x00a1,0x1p-16223, 
0x00a2,0x1p-16222, 
0x00a3,0x1p-16221, 
0x00a4,0x1p-16220, 
0x00a5,0x1p-16219, 
0x00a6,0x1p-16218, 
0x00a7,0x1p-16217, 
0x00a8,0x1p-16216, 
0x00a9,0x1p-16215, 
0x00aa,0x1p-16214, 
0x00ab,0x1p-16213, 
0x00ac,0x1p-16212, 
0x00ad,0x1p-16211, 
0x00ae,0x1p-16210, 
0x00af,0x1p-16209, 
0x00b0,0x1p-16208, 
0x00b1,0x1p-16207, 
0x00b2,0x1p-16206, 
0x00b3,0x1p-16205, 
0x00b4,0x1p-16204, 
0x00b5,0x1p-16203, 
0x00b6,0x1p-16202, 
0x00b7,0x1p-16201, 
0x00b8,0x1p-16200, 
0x00b9,0x1p-16199, 
0x00ba,0x1p-16198, 
0x00bb,0x1p-16197, 
0x00bc,0x1p-16196, 
0x00bd,0x1p-16195, 
0x00be,0x1p-16194, 
0x00bf,0x1p-16193, 
0x00c0,0x1p-16192, 
0x00c1,0x1p-16191, 
0x00c2,0x1p-16190, 
0x00c3,0x1p-16189, 
0x00c4,0x1p-16188, 
0x00c5,0x1p-16187, 
0x00c6,0x1p-16186, 
0x00c7,0x1p-16185, 
0x00c8,0x1p-16184, 
0x00c9,0x1p-16183, 
0x00ca,0x1p-16182, 
0x00cb,0x1p-16181, 
0x00cc,0x1p-16180, 
0x00cd,0x1p-16179, 
0x00ce,0x1p-16178, 
0x00cf,0x1p-16177, 
0x00d0,0x1p-16176, 
0x00d1,0x1p-16175, 
0x00d2,0x1p-16174, 
0x00d3,0x1p-16173, 
0x00d4,0x1p-16172, 
0x00d5,0x1p-16171, 
0x00d6,0x1p-16170, 
0x00d7,0x1p-16169, 
0x00d8,0x1p-16168, 
0x00d9,0x1p-16167, 
0x00da,0x1p-16166, 
0x00db,0x1p-16165, 
0x00dc,0x1p-16164, 
0x00dd,0x1p-16163, 
0x00de,0x1p-16162, 
0x00df,0x1p-16161, 
0x00e0,0x1p-16160, 
0x00e1,0x1p-16159, 
0x00e2,0x1p-16158, 
0x00e3,0x1p-16157, 
0x00e4,0x1p-16156, 
0x00e5,0x1p-16155, 
0x00e6,0x1p-16154, 
0x00e7,0x1p-16153, 
0x00e8,0x1p-16152, 
0x00e9,0x1p-16151, 
0x00ea,0x1p-16150, 
0x00eb,0x1p-16149, 
0x00ec,0x1p-16148, 
0x00ed,0x1p-16147, 
0x00ee,0x1p-16146, 
0x00ef,0x1p-16145, 
0x00f0,0x1p-16144, 
0x00f1,0x1p-16143, 
0x00f2,0x1p-16142, 
0x00f3,0x1p-16141, 
0x00f4,0x1p-16140, 
0x00f5,0x1p-16139, 
0x00f6,0x1p-16138, 
0x00f7,0x1p-16137, 
0x00f8,0x1p-16136, 
0x00f9,0x1p-16135, 
0x00fa,0x1p-16134, 
0x00fb,0x1p-16133, 
0x00fc,0x1p-16132, 
0x00fd,0x1p-16131, 
0x00fe,0x1p-16130, 
0x00ff,0x1p-16129, 
0x0100,0x1p-16128, 
0x0101,0x1p-16127, 
0x0102,0x1p-16126, 
0x0103,0x1p-16125, 
0x0104,0x1p-16124, 
0x0105,0x1p-16123, 
0x0106,0x1p-16122, 
0x0107,0x1p-16121, 
0x0108,0x1p-16120, 
0x0109,0x1p-16119, 
0x010a,0x1p-16118, 
0x010b,0x1p-16117, 
0x010c,0x1p-16116, 
0x010d,0x1p-16115, 
0x010e,0x1p-16114, 
0x010f,0x1p-16113, 
0x0110,0x1p-16112, 
0x0111,0x1p-16111, 
0x0112,0x1p-16110, 
0x0113,0x1p-16109, 
0x0114,0x1p-16108, 
0x0115,0x1p-16107, 
0x0116,0x1p-16106, 
0x0117,0x1p-16105, 
0x0118,0x1p-16104, 
0x0119,0x1p-16103, 
0x011a,0x1p-16102, 
0x011b,0x1p-16101, 
0x011c,0x1p-16100, 
0x011d,0x1p-16099, 
0x011e,0x1p-16098, 
0x011f,0x1p-16097, 
0x0120,0x1p-16096, 
0x0121,0x1p-16095, 
0x0122,0x1p-16094, 
0x0123,0x1p-16093, 
0x0124,0x1p-16092, 
0x0125,0x1p-16091, 
0x0126,0x1p-16090, 
0x0127,0x1p-16089, 
0x0128,0x1p-16088, 
0x0129,0x1p-16087, 
0x012a,0x1p-16086, 
0x012b,0x1p-16085, 
0x012c,0x1p-16084, 
0x012d,0x1p-16083, 
0x012e,0x1p-16082, 
0x012f,0x1p-16081, 
0x0130,0x1p-16080, 
0x0131,0x1p-16079, 
0x0132,0x1p-16078, 
0x0133,0x1p-16077, 
0x0134,0x1p-16076, 
0x0135,0x1p-16075, 
0x0136,0x1p-16074, 
0x0137,0x1p-16073, 
0x0138,0x1p-16072, 
0x0139,0x1p-16071, 
0x013a,0x1p-16070, 
0x013b,0x1p-16069, 
0x013c,0x1p-16068, 
0x013d,0x1p-16067, 
0x013e,0x1p-16066, 
0x013f,0x1p-16065, 
0x0140,0x1p-16064, 
0x0141,0x1p-16063, 
0x0142,0x1p-16062, 
0x0143,0x1p-16061, 
0x0144,0x1p-16060, 
0x0145,0x1p-16059, 
0x0146,0x1p-16058, 
0x0147,0x1p-16057, 
0x0148,0x1p-16056, 
0x0149,0x1p-16055, 
0x014a,0x1p-16054, 
0x014b,0x1p-16053, 
0x014c,0x1p-16052, 
0x014d,0x1p-16051, 
0x014e,0x1p-16050, 
0x014f,0x1p-16049, 
0x0150,0x1p-16048, 
0x0151,0x1p-16047, 
0x0152,0x1p-16046, 
0x0153,0x1p-16045, 
0x0154,0x1p-16044, 
0x0155,0x1p-16043, 
0x0156,0x1p-16042, 
0x0157,0x1p-16041, 
0x0158,0x1p-16040, 
0x0159,0x1p-16039, 
0x015a,0x1p-16038, 
0x015b,0x1p-16037, 
0x015c,0x1p-16036, 
0x015d,0x1p-16035, 
0x015e,0x1p-16034, 
0x015f,0x1p-16033, 
0x0160,0x1p-16032, 
0x0161,0x1p-16031, 
0x0162,0x1p-16030, 
0x0163,0x1p-16029, 
0x0164,0x1p-16028, 
0x0165,0x1p-16027, 
0x0166,0x1p-16026, 
0x0167,0x1p-16025, 
0x0168,0x1p-16024, 
0x0169,0x1p-16023, 
0x016a,0x1p-16022, 
0x016b,0x1p-16021, 
0x016c,0x1p-16020, 
0x016d,0x1p-16019, 
0x016e,0x1p-16018, 
0x016f,0x1p-16017, 
0x0170,0x1p-16016, 
0x0171,0x1p-16015, 
0x0172,0x1p-16014, 
0x0173,0x1p-16013, 
0x0174,0x1p-16012, 
0x0175,0x1p-16011, 
0x0176,0x1p-16010, 
0x0177,0x1p-16009, 
0x0178,0x1p-16008, 
0x0179,0x1p-16007, 
0x017a,0x1p-16006, 
0x017b,0x1p-16005, 
0x017c,0x1p-16004, 
0x017d,0x1p-16003, 
0x017e,0x1p-16002, 
0x017f,0x1p-16001, 
0x0180,0x1p-16000, 
0x0181,0x1p-15999, 
0x0182,0x1p-15998, 
0x0183,0x1p-15997, 
0x0184,0x1p-15996, 
0x0185,0x1p-15995, 
0x0186,0x1p-15994, 
0x0187,0x1p-15993, 
0x0188,0x1p-15992, 
0x0189,0x1p-15991, 
0x018a,0x1p-15990, 
0x018b,0x1p-15989, 
0x018c,0x1p-15988, 
0x018d,0x1p-15987, 
0x018e,0x1p-15986, 
0x018f,0x1p-15985, 
0x0190,0x1p-15984, 
0x0191,0x1p-15983, 
0x0192,0x1p-15982, 
0x0193,0x1p-15981, 
0x0194,0x1p-15980, 
0x0195,0x1p-15979, 
0x0196,0x1p-15978, 
0x0197,0x1p-15977, 
0x0198,0x1p-15976, 
0x0199,0x1p-15975, 
0x019a,0x1p-15974, 
0x019b,0x1p-15973, 
0x019c,0x1p-15972, 
0x019d,0x1p-15971, 
0x019e,0x1p-15970, 
0x019f,0x1p-15969, 
0x01a0,0x1p-15968, 
0x01a1,0x1p-15967, 
0x01a2,0x1p-15966, 
0x01a3,0x1p-15965, 
0x01a4,0x1p-15964, 
0x01a5,0x1p-15963, 
0x01a6,0x1p-15962, 
0x01a7,0x1p-15961, 
0x01a8,0x1p-15960, 
0x01a9,0x1p-15959, 
0x01aa,0x1p-15958, 
0x01ab,0x1p-15957, 
0x01ac,0x1p-15956, 
0x01ad,0x1p-15955, 
0x01ae,0x1p-15954, 
0x01af,0x1p-15953, 
0x01b0,0x1p-15952, 
0x01b1,0x1p-15951, 
0x01b2,0x1p-15950, 
0x01b3,0x1p-15949, 
0x01b4,0x1p-15948, 
0x01b5,0x1p-15947, 
0x01b6,0x1p-15946, 
0x01b7,0x1p-15945, 
0x01b8,0x1p-15944, 
0x01b9,0x1p-15943, 
0x01ba,0x1p-15942, 
0x01bb,0x1p-15941, 
0x01bc,0x1p-15940, 
0x01bd,0x1p-15939, 
0x01be,0x1p-15938, 
0x01bf,0x1p-15937, 
0x01c0,0x1p-15936, 
0x01c1,0x1p-15935, 
0x01c2,0x1p-15934, 
0x01c3,0x1p-15933, 
0x01c4,0x1p-15932, 
0x01c5,0x1p-15931, 
0x01c6,0x1p-15930, 
0x01c7,0x1p-15929, 
0x01c8,0x1p-15928, 
0x01c9,0x1p-15927, 
0x01ca,0x1p-15926, 
0x01cb,0x1p-15925, 
0x01cc,0x1p-15924, 
0x01cd,0x1p-15923, 
0x01ce,0x1p-15922, 
0x01cf,0x1p-15921, 
0x01d0,0x1p-15920, 
0x01d1,0x1p-15919, 
0x01d2,0x1p-15918, 
0x01d3,0x1p-15917, 
0x01d4,0x1p-15916, 
0x01d5,0x1p-15915, 
0x01d6,0x1p-15914, 
0x01d7,0x1p-15913, 
0x01d8,0x1p-15912, 
0x01d9,0x1p-15911, 
0x01da,0x1p-15910, 
0x01db,0x1p-15909, 
0x01dc,0x1p-15908, 
0x01dd,0x1p-15907, 
0x01de,0x1p-15906, 
0x01df,0x1p-15905, 
0x01e0,0x1p-15904, 
0x01e1,0x1p-15903, 
0x01e2,0x1p-15902, 
0x01e3,0x1p-15901, 
0x01e4,0x1p-15900, 
0x01e5,0x1p-15899, 
0x01e6,0x1p-15898, 
0x01e7,0x1p-15897, 
0x01e8,0x1p-15896, 
0x01e9,0x1p-15895, 
0x01ea,0x1p-15894, 
0x01eb,0x1p-15893, 
0x01ec,0x1p-15892, 
0x01ed,0x1p-15891, 
0x01ee,0x1p-15890, 
0x01ef,0x1p-15889, 
0x01f0,0x1p-15888, 
0x01f1,0x1p-15887, 
0x01f2,0x1p-15886, 
0x01f3,0x1p-15885, 
0x01f4,0x1p-15884, 
0x01f5,0x1p-15883, 
0x01f6,0x1p-15882, 
0x01f7,0x1p-15881, 
0x01f8,0x1p-15880, 
0x01f9,0x1p-15879, 
0x01fa,0x1p-15878, 
0x01fb,0x1p-15877, 
0x01fc,0x1p-15876, 
0x01fd,0x1p-15875, 
0x01fe,0x1p-15874, 
0x01ff,0x1p-15873, 
0x0200,0x1p-15872, 
0x0201,0x1p-15871, 
0x0202,0x1p-15870, 
0x0203,0x1p-15869, 
0x0204,0x1p-15868, 
0x0205,0x1p-15867, 
0x0206,0x1p-15866, 
0x0207,0x1p-15865, 
0x0208,0x1p-15864, 
0x0209,0x1p-15863, 
0x020a,0x1p-15862, 
0x020b,0x1p-15861, 
0x020c,0x1p-15860, 
0x020d,0x1p-15859, 
0x020e,0x1p-15858, 
0x020f,0x1p-15857, 
0x0210,0x1p-15856, 
0x0211,0x1p-15855, 
0x0212,0x1p-15854, 
0x0213,0x1p-15853, 
0x0214,0x1p-15852, 
0x0215,0x1p-15851, 
0x0216,0x1p-15850, 
0x0217,0x1p-15849, 
0x0218,0x1p-15848, 
0x0219,0x1p-15847, 
0x021a,0x1p-15846, 
0x021b,0x1p-15845, 
0x021c,0x1p-15844, 
0x021d,0x1p-15843, 
0x021e,0x1p-15842, 
0x021f,0x1p-15841, 
0x0220,0x1p-15840, 
0x0221,0x1p-15839, 
0x0222,0x1p-15838, 
0x0223,0x1p-15837, 
0x0224,0x1p-15836, 
0x0225,0x1p-15835, 
0x0226,0x1p-15834, 
0x0227,0x1p-15833, 
0x0228,0x1p-15832, 
0x0229,0x1p-15831, 
0x022a,0x1p-15830, 
0x022b,0x1p-15829, 
0x022c,0x1p-15828, 
0x022d,0x1p-15827, 
0x022e,0x1p-15826, 
0x022f,0x1p-15825, 
0x0230,0x1p-15824, 
0x0231,0x1p-15823, 
0x0232,0x1p-15822, 
0x0233,0x1p-15821, 
0x0234,0x1p-15820, 
0x0235,0x1p-15819, 
0x0236,0x1p-15818, 
0x0237,0x1p-15817, 
0x0238,0x1p-15816, 
0x0239,0x1p-15815, 
0x023a,0x1p-15814, 
0x023b,0x1p-15813, 
0x023c,0x1p-15812, 
0x023d,0x1p-15811, 
0x023e,0x1p-15810, 
0x023f,0x1p-15809, 
0x0240,0x1p-15808, 
0x0241,0x1p-15807, 
0x0242,0x1p-15806, 
0x0243,0x1p-15805, 
0x0244,0x1p-15804, 
0x0245,0x1p-15803, 
0x0246,0x1p-15802, 
0x0247,0x1p-15801, 
0x0248,0x1p-15800, 
0x0249,0x1p-15799, 
0x024a,0x1p-15798, 
0x024b,0x1p-15797, 
0x024c,0x1p-15796, 
0x024d,0x1p-15795, 
0x024e,0x1p-15794, 
0x024f,0x1p-15793, 
0x0250,0x1p-15792, 
0x0251,0x1p-15791, 
0x0252,0x1p-15790, 
0x0253,0x1p-15789, 
0x0254,0x1p-15788, 
0x0255,0x1p-15787, 
0x0256,0x1p-15786, 
0x0257,0x1p-15785, 
0x0258,0x1p-15784, 
0x0259,0x1p-15783, 
0x025a,0x1p-15782, 
0x025b,0x1p-15781, 
0x025c,0x1p-15780, 
0x025d,0x1p-15779, 
0x025e,0x1p-15778, 
0x025f,0x1p-15777, 
0x0260,0x1p-15776, 
0x0261,0x1p-15775, 
0x0262,0x1p-15774, 
0x0263,0x1p-15773, 
0x0264,0x1p-15772, 
0x0265,0x1p-15771, 
0x0266,0x1p-15770, 
0x0267,0x1p-15769, 
0x0268,0x1p-15768, 
0x0269,0x1p-15767, 
0x026a,0x1p-15766, 
0x026b,0x1p-15765, 
0x026c,0x1p-15764, 
0x026d,0x1p-15763, 
0x026e,0x1p-15762, 
0x026f,0x1p-15761, 
0x0270,0x1p-15760, 
0x0271,0x1p-15759, 
0x0272,0x1p-15758, 
0x0273,0x1p-15757, 
0x0274,0x1p-15756, 
0x0275,0x1p-15755, 
0x0276,0x1p-15754, 
0x0277,0x1p-15753, 
0x0278,0x1p-15752, 
0x0279,0x1p-15751, 
0x027a,0x1p-15750, 
0x027b,0x1p-15749, 
0x027c,0x1p-15748, 
0x027d,0x1p-15747, 
0x027e,0x1p-15746, 
0x027f,0x1p-15745, 
0x0280,0x1p-15744, 
0x0281,0x1p-15743, 
0x0282,0x1p-15742, 
0x0283,0x1p-15741, 
0x0284,0x1p-15740, 
0x0285,0x1p-15739, 
0x0286,0x1p-15738, 
0x0287,0x1p-15737, 
0x0288,0x1p-15736, 
0x0289,0x1p-15735, 
0x028a,0x1p-15734, 
0x028b,0x1p-15733, 
0x028c,0x1p-15732, 
0x028d,0x1p-15731, 
0x028e,0x1p-15730, 
0x028f,0x1p-15729, 
0x0290,0x1p-15728, 
0x0291,0x1p-15727, 
0x0292,0x1p-15726, 
0x0293,0x1p-15725, 
0x0294,0x1p-15724, 
0x0295,0x1p-15723, 
0x0296,0x1p-15722, 
0x0297,0x1p-15721, 
0x0298,0x1p-15720, 
0x0299,0x1p-15719, 
0x029a,0x1p-15718, 
0x029b,0x1p-15717, 
0x029c,0x1p-15716, 
0x029d,0x1p-15715, 
0x029e,0x1p-15714, 
0x029f,0x1p-15713, 
0x02a0,0x1p-15712, 
0x02a1,0x1p-15711, 
0x02a2,0x1p-15710, 
0x02a3,0x1p-15709, 
0x02a4,0x1p-15708, 
0x02a5,0x1p-15707, 
0x02a6,0x1p-15706, 
0x02a7,0x1p-15705, 
0x02a8,0x1p-15704, 
0x02a9,0x1p-15703, 
0x02aa,0x1p-15702, 
0x02ab,0x1p-15701, 
0x02ac,0x1p-15700, 
0x02ad,0x1p-15699, 
0x02ae,0x1p-15698, 
0x02af,0x1p-15697, 
0x02b0,0x1p-15696, 
0x02b1,0x1p-15695, 
0x02b2,0x1p-15694, 
0x02b3,0x1p-15693, 
0x02b4,0x1p-15692, 
0x02b5,0x1p-15691, 
0x02b6,0x1p-15690, 
0x02b7,0x1p-15689, 
0x02b8,0x1p-15688, 
0x02b9,0x1p-15687, 
0x02ba,0x1p-15686, 
0x02bb,0x1p-15685, 
0x02bc,0x1p-15684, 
0x02bd,0x1p-15683, 
0x02be,0x1p-15682, 
0x02bf,0x1p-15681, 
0x02c0,0x1p-15680, 
0x02c1,0x1p-15679, 
0x02c2,0x1p-15678, 
0x02c3,0x1p-15677, 
0x02c4,0x1p-15676, 
0x02c5,0x1p-15675, 
0x02c6,0x1p-15674, 
0x02c7,0x1p-15673, 
0x02c8,0x1p-15672, 
0x02c9,0x1p-15671, 
0x02ca,0x1p-15670, 
0x02cb,0x1p-15669, 
0x02cc,0x1p-15668, 
0x02cd,0x1p-15667, 
0x02ce,0x1p-15666, 
0x02cf,0x1p-15665, 
0x02d0,0x1p-15664, 
0x02d1,0x1p-15663, 
0x02d2,0x1p-15662, 
0x02d3,0x1p-15661, 
0x02d4,0x1p-15660, 
0x02d5,0x1p-15659, 
0x02d6,0x1p-15658, 
0x02d7,0x1p-15657, 
0x02d8,0x1p-15656, 
0x02d9,0x1p-15655, 
0x02da,0x1p-15654, 
0x02db,0x1p-15653, 
0x02dc,0x1p-15652, 
0x02dd,0x1p-15651, 
0x02de,0x1p-15650, 
0x02df,0x1p-15649, 
0x02e0,0x1p-15648, 
0x02e1,0x1p-15647, 
0x02e2,0x1p-15646, 
0x02e3,0x1p-15645, 
0x02e4,0x1p-15644, 
0x02e5,0x1p-15643, 
0x02e6,0x1p-15642, 
0x02e7,0x1p-15641, 
0x02e8,0x1p-15640, 
0x02e9,0x1p-15639, 
0x02ea,0x1p-15638, 
0x02eb,0x1p-15637, 
0x02ec,0x1p-15636, 
0x02ed,0x1p-15635, 
0x02ee,0x1p-15634, 
0x02ef,0x1p-15633, 
0x02f0,0x1p-15632, 
0x02f1,0x1p-15631, 
0x02f2,0x1p-15630, 
0x02f3,0x1p-15629, 
0x02f4,0x1p-15628, 
0x02f5,0x1p-15627, 
0x02f6,0x1p-15626, 
0x02f7,0x1p-15625, 
0x02f8,0x1p-15624, 
0x02f9,0x1p-15623, 
0x02fa,0x1p-15622, 
0x02fb,0x1p-15621, 
0x02fc,0x1p-15620, 
0x02fd,0x1p-15619, 
0x02fe,0x1p-15618, 
0x02ff,0x1p-15617, 
0x0300,0x1p-15616, 
0x0301,0x1p-15615, 
0x0302,0x1p-15614, 
0x0303,0x1p-15613, 
0x0304,0x1p-15612, 
0x0305,0x1p-15611, 
0x0306,0x1p-15610, 
0x0307,0x1p-15609, 
0x0308,0x1p-15608, 
0x0309,0x1p-15607, 
0x030a,0x1p-15606, 
0x030b,0x1p-15605, 
0x030c,0x1p-15604, 
0x030d,0x1p-15603, 
0x030e,0x1p-15602, 
0x030f,0x1p-15601, 
0x0310,0x1p-15600, 
0x0311,0x1p-15599, 
0x0312,0x1p-15598, 
0x0313,0x1p-15597, 
0x0314,0x1p-15596, 
0x0315,0x1p-15595, 
0x0316,0x1p-15594, 
0x0317,0x1p-15593, 
0x0318,0x1p-15592, 
0x0319,0x1p-15591, 
0x031a,0x1p-15590, 
0x031b,0x1p-15589, 
0x031c,0x1p-15588, 
0x031d,0x1p-15587, 
0x031e,0x1p-15586, 
0x031f,0x1p-15585, 
0x0320,0x1p-15584, 
0x0321,0x1p-15583, 
0x0322,0x1p-15582, 
0x0323,0x1p-15581, 
0x0324,0x1p-15580, 
0x0325,0x1p-15579, 
0x0326,0x1p-15578, 
0x0327,0x1p-15577, 
0x0328,0x1p-15576, 
0x0329,0x1p-15575, 
0x032a,0x1p-15574, 
0x032b,0x1p-15573, 
0x032c,0x1p-15572, 
0x032d,0x1p-15571, 
0x032e,0x1p-15570, 
0x032f,0x1p-15569, 
0x0330,0x1p-15568, 
0x0331,0x1p-15567, 
0x0332,0x1p-15566, 
0x0333,0x1p-15565, 
0x0334,0x1p-15564, 
0x0335,0x1p-15563, 
0x0336,0x1p-15562, 
0x0337,0x1p-15561, 
0x0338,0x1p-15560, 
0x0339,0x1p-15559, 
0x033a,0x1p-15558, 
0x033b,0x1p-15557, 
0x033c,0x1p-15556, 
0x033d,0x1p-15555, 
0x033e,0x1p-15554, 
0x033f,0x1p-15553, 
0x0340,0x1p-15552, 
0x0341,0x1p-15551, 
0x0342,0x1p-15550, 
0x0343,0x1p-15549, 
0x0344,0x1p-15548, 
0x0345,0x1p-15547, 
0x0346,0x1p-15546, 
0x0347,0x1p-15545, 
0x0348,0x1p-15544, 
0x0349,0x1p-15543, 
0x034a,0x1p-15542, 
0x034b,0x1p-15541, 
0x034c,0x1p-15540, 
0x034d,0x1p-15539, 
0x034e,0x1p-15538, 
0x034f,0x1p-15537, 
0x0350,0x1p-15536, 
0x0351,0x1p-15535, 
0x0352,0x1p-15534, 
0x0353,0x1p-15533, 
0x0354,0x1p-15532, 
0x0355,0x1p-15531, 
0x0356,0x1p-15530, 
0x0357,0x1p-15529, 
0x0358,0x1p-15528, 
0x0359,0x1p-15527, 
0x035a,0x1p-15526, 
0x035b,0x1p-15525, 
0x035c,0x1p-15524, 
0x035d,0x1p-15523, 
0x035e,0x1p-15522, 
0x035f,0x1p-15521, 
0x0360,0x1p-15520, 
0x0361,0x1p-15519, 
0x0362,0x1p-15518, 
0x0363,0x1p-15517, 
0x0364,0x1p-15516, 
0x0365,0x1p-15515, 
0x0366,0x1p-15514, 
0x0367,0x1p-15513, 
0x0368,0x1p-15512, 
0x0369,0x1p-15511, 
0x036a,0x1p-15510, 
0x036b,0x1p-15509, 
0x036c,0x1p-15508, 
0x036d,0x1p-15507, 
0x036e,0x1p-15506, 
0x036f,0x1p-15505, 
0x0370,0x1p-15504, 
0x0371,0x1p-15503, 
0x0372,0x1p-15502, 
0x0373,0x1p-15501, 
0x0374,0x1p-15500, 
0x0375,0x1p-15499, 
0x0376,0x1p-15498, 
0x0377,0x1p-15497, 
0x0378,0x1p-15496, 
0x0379,0x1p-15495, 
0x037a,0x1p-15494, 
0x037b,0x1p-15493, 
0x037c,0x1p-15492, 
0x037d,0x1p-15491, 
0x037e,0x1p-15490, 
0x037f,0x1p-15489, 
0x0380,0x1p-15488, 
0x0381,0x1p-15487, 
0x0382,0x1p-15486, 
0x0383,0x1p-15485, 
0x0384,0x1p-15484, 
0x0385,0x1p-15483, 
0x0386,0x1p-15482, 
0x0387,0x1p-15481, 
0x0388,0x1p-15480, 
0x0389,0x1p-15479, 
0x038a,0x1p-15478, 
0x038b,0x1p-15477, 
0x038c,0x1p-15476, 
0x038d,0x1p-15475, 
0x038e,0x1p-15474, 
0x038f,0x1p-15473, 
0x0390,0x1p-15472, 
