codepoint,value,subnormal
0x00,0x0p+0, 
0x01,0x0.8p+0,*
0x02,0x1p+0, 
0x03,0x1.8p+0, 
0x04,Inf, 
0x05,-0x0.8p+0,*
0x06,-0x1p+0, 
0x07,-0x1.8p+0, 
