codepoint,value,subnormal
0x03cb,0x1p+459, 
0x03cc,0x1p+460, 
0x03cd,0x1p+461, 
0x03ce,0x1p+462, 
0x03cf,0x1p+463, 
0x03d0,0x1p+464, 
0x03d1,0x1p+465, 
0x03d2,0x1p+466, 
0x03d3,0x1p+467, 
0x03d4,0x1p+468, 
0x03d5,0x1p+469, 
0x03d6,0x1p+470, 
0x03d7,0x1p+471, 
0x03d8,0x1p+472, 
0x03d9,0x1p+473, 
0x03da,0x1p+474, 
0x03db,0x1p+475, 
0x03dc,0x1p+476, 
0x03dd,0x1p+477, 
0x03de,0x1p+478, 
0x03df,0x1p+479, 
0x03e0,0x1p+480, 
0x03e1,0x1p+481, 
0x03e2,0x1p+482, 
0x03e3,0x1p+483, 
0x03e4,0x1p+484, 
0x03e5,0x1p+485, 
0x03e6,0x1p+486, 
0x03e7,0x1p+487, 
0x03e8,0x1p+488, 
0x03e9,0x1p+489, 
0x03ea,0x1p+490, 
0x03eb,0x1p+491, 
0x03ec,0x1p+492, 
0x03ed,0x1p+493, 
0x03ee,0x1p+494, 
0x03ef,0x1p+495, 
0x03f0,0x1p+496, 
0x03f1,0x1p+497, 
0x03f2,0x1p+498, 
0x03f3,0x1p+499, 
0x03f4,0x1p+500, 
0x03f5,0x1p+501, 
0x03f6,0x1p+502, 
0x03f7,0x1p+503, 
0x03f8,0x1p+504, 
0x03f9,0x1p+505, 
0x03fa,0x1p+506, 
0x03fb,0x1p+507, 
0x03fc,0x1p+508, 
0x03fd,0x1p+509, 
0x03fe,0x1p+510, 
0x03ff,Inf, 
0x0400,Inf, 
0x0401,-0x1p-511, 
0x0402,-0x1p-510, 
0x0403,-0x1p-509, 
0x0404,-0x1p-508, 
0x0405,-0x1p-507, 
0x0406,-0x1p-506, 
0x0407,-0x1p-505, 
0x0408,-0x1p-504, 
0x0409,-0x1p-503, 
0x040a,-0x1p-502, 
0x040b,-0x1p-501, 
0x040c,-0x1p-500, 
0x040d,-0x1p-499, 
0x040e,-0x1p-498, 
0x040f,-0x1p-497, 
0x0410,-0x1p-496, 
0x0411,-0x1p-495, 
0x0412,-0x1p-494, 
0x0413,-0x1p-493, 
0x0414,-0x1p-492, 
0x0415,-0x1p-491, 
0x0416,-0x1p-490, 
0x0417,-0x1p-489, 
0x0418,-0x1p-488, 
0x0419,-0x1p-487, 
0x041a,-0x1p-486, 
0x041b,-0x1p-485, 
0x041c,-0x1p-484, 
0x041d,-0x1p-483, 
0x041e,-0x1p-482, 
0x041f,-0x1p-481, 
0x0420,-0x1p-480, 
0x0421,-0x1p-479, 
0x0422,-0x1p-478, 
0x0423,-0x1p-477, 
0x0424,-0x1p-476, 
0x0425,-0x1p-475, 
0x0426,-0x1p-474, 
0x0427,-0x1p-473, 
0x0428,-0x1p-472, 
0x0429,-0x1p-471, 
0x042a,-0x1p-470, 
0x042b,-0x1p-469, 
0x042c,-0x1p-468, 
0x042d,-0x1p-467, 
0x042e,-0x1p-466, 
0x042f,-0x1p-465, 
0x0430,-0x1p-464, 
0x0431,-0x1p-463, 
0x0432,-0x1p-462, 
0x0433,-0x1p-461, 
0x0434,-0x1p-460, 
0x0435,-0x1p-459, 
0x0436,-0x1p-458, 
0x0437,-0x1p-457, 
0x0438,-0x1p-456, 
0x0439,-0x1p-455, 
0x043a,-0x1p-454, 
0x043b,-0x1p-453, 
0x043c,-0x1p-452, 
0x043d,-0x1p-451, 
0x043e,-0x1p-450, 
0x043f,-0x1p-449, 
0x0440,-0x1p-448, 
0x0441,-0x1p-447, 
0x0442,-0x1p-446, 
0x0443,-0x1p-445, 
0x0444,-0x1p-444, 
0x0445,-0x1p-443, 
0x0446,-0x1p-442, 
0x0447,-0x1p-441, 
0x0448,-0x1p-440, 
0x0449,-0x1p-439, 
0x044a,-0x1p-438, 
0x044b,-0x1p-437, 
0x044c,-0x1p-436, 
0x044d,-0x1p-435, 
0x044e,-0x1p-434, 
0x044f,-0x1p-433, 
0x0450,-0x1p-432, 
0x0451,-0x1p-431, 
0x0452,-0x1p-430, 
0x0453,-0x1p-429, 
0x0454,-0x1p-428, 
0x0455,-0x1p-427, 
0x0456,-0x1p-426, 
0x0457,-0x1p-425, 
0x0458,-0x1p-424, 
0x0459,-0x1p-423, 
0x045a,-0x1p-422, 
0x045b,-0x1p-421, 
0x045c,-0x1p-420, 
0x045d,-0x1p-419, 
0x045e,-0x1p-418, 
0x045f,-0x1p-417, 
0x0460,-0x1p-416, 
0x0461,-0x1p-415, 
0x0462,-0x1p-414, 
0x0463,-0x1p-413, 
0x0464,-0x1p-412, 
0x0465,-0x1p-411, 
0x0466,-0x1p-410, 
0x0467,-0x1p-409, 
0x0468,-0x1p-408, 
0x0469,-0x1p-407, 
0x046a,-0x1p-406, 
0x046b,-0x1p-405, 
0x046c,-0x1p-404, 
0x046d,-0x1p-403, 
0x046e,-0x1p-402, 
0x046f,-0x1p-401, 
0x0470,-0x1p-400, 
0x0471,-0x1p-399, 
0x0472,-0x1p-398, 
0x0473,-0x1p-397, 
0x0474,-0x1p-396, 
0x0475,-0x1p-395, 
0x0476,-0x1p-394, 
0x0477,-0x1p-393, 
0x0478,-0x1p-392, 
0x0479,-0x1p-391, 
0x047a,-0x1p-390, 
0x047b,-0x1p-389, 
0x047c,-0x1p-388, 
0x047d,-0x1p-387, 
0x047e,-0x1p-386, 
0x047f,-0x1p-385, 
0x0480,-0x1p-384, 
0x0481,-0x1p-383, 
0x0482,-0x1p-382, 
0x0483,-0x1p-381, 
0x0484,-0x1p-380, 
0x0485,-0x1p-379, 
0x0486,-0x1p-378, 
0x0487,-0x1p-377, 
0x0488,-0x1p-376, 
0x0489,-0x1p-375, 
0x048a,-0x1p-374, 
0x048b,-0x1p-373, 
0x048c,-0x1p-372, 
0x048d,-0x1p-371, 
0x048e,-0x1p-370, 
0x048f,-0x1p-369, 
0x0490,-0x1p-368, 
0x0491,-0x1p-367, 
0x0492,-0x1p-366, 
0x0493,-0x1p-365, 
0x0494,-0x1p-364, 
0x0495,-0x1p-363, 
0x0496,-0x1p-362, 
0x0497,-0x1p-361, 
0x0498,-0x1p-360, 
0x0499,-0x1p-359, 
0x049a,-0x1p-358, 
0x049b,-0x1p-357, 
0x049c,-0x1p-356, 
0x049d,-0x1p-355, 
0x049e,-0x1p-354, 
0x049f,-0x1p-353, 
0x04a0,-0x1p-352, 
0x04a1,-0x1p-351, 
0x04a2,-0x1p-350, 
0x04a3,-0x1p-349, 
0x04a4,-0x1p-348, 
0x04a5,-0x1p-347, 
0x04a6,-0x1p-346, 
0x04a7,-0x1p-345, 
0x04a8,-0x1p-344, 
0x04a9,-0x1p-343, 
0x04aa,-0x1p-342, 
0x04ab,-0x1p-341, 
0x04ac,-0x1p-340, 
0x04ad,-0x1p-339, 
0x04ae,-0x1p-338, 
0x04af,-0x1p-337, 
0x04b0,-0x1p-336, 
0x04b1,-0x1p-335, 
0x04b2,-0x1p-334, 
0x04b3,-0x1p-333, 
0x04b4,-0x1p-332, 
0x04b5,-0x1p-331, 
0x04b6,-0x1p-330, 
0x04b7,-0x1p-329, 
0x04b8,-0x1p-328, 
0x04b9,-0x1p-327, 
0x04ba,-0x1p-326, 
0x04bb,-0x1p-325, 
0x04bc,-0x1p-324, 
0x04bd,-0x1p-323, 
0x04be,-0x1p-322, 
0x04bf,-0x1p-321, 
0x04c0,-0x1p-320, 
0x04c1,-0x1p-319, 
0x04c2,-0x1p-318, 
0x04c3,-0x1p-317, 
0x04c4,-0x1p-316, 
0x04c5,-0x1p-315, 
0x04c6,-0x1p-314, 
0x04c7,-0x1p-313, 
0x04c8,-0x1p-312, 
0x04c9,-0x1p-311, 
0x04ca,-0x1p-310, 
0x04cb,-0x1p-309, 
0x04cc,-0x1p-308, 
0x04cd,-0x1p-307, 
0x04ce,-0x1p-306, 
0x04cf,-0x1p-305, 
0x04d0,-0x1p-304, 
0x04d1,-0x1p-303, 
0x04d2,-0x1p-302, 
0x04d3,-0x1p-301, 
0x04d4,-0x1p-300, 
0x04d5,-0x1p-299, 
0x04d6,-0x1p-298, 
0x04d7,-0x1p-297, 
0x04d8,-0x1p-296, 
0x04d9,-0x1p-295, 
0x04da,-0x1p-294, 
0x04db,-0x1p-293, 
0x04dc,-0x1p-292, 
0x04dd,-0x1p-291, 
0x04de,-0x1p-290, 
0x04df,-0x1p-289, 
0x04e0,-0x1p-288, 
0x04e1,-0x1p-287, 
0x04e2,-0x1p-286, 
0x04e3,-0x1p-285, 
0x04e4,-0x1p-284, 
0x04e5,-0x1p-283, 
0x04e6,-0x1p-282, 
0x04e7,-0x1p-281, 
0x04e8,-0x1p-280, 
0x04e9,-0x1p-279, 
0x04ea,-0x1p-278, 
0x04eb,-0x1p-277, 
0x04ec,-0x1p-276, 
0x04ed,-0x1p-275, 
0x04ee,-0x1p-274, 
0x04ef,-0x1p-273, 
0x04f0,-0x1p-272, 
0x04f1,-0x1p-271, 
0x04f2,-0x1p-270, 
0x04f3,-0x1p-269, 
0x04f4,-0x1p-268, 
0x04f5,-0x1p-267, 
0x04f6,-0x1p-266, 
0x04f7,-0x1p-265, 
0x04f8,-0x1p-264, 
0x04f9,-0x1p-263, 
0x04fa,-0x1p-262, 
0x04fb,-0x1p-261, 
0x04fc,-0x1p-260, 
0x04fd,-0x1p-259, 
0x04fe,-0x1p-258, 
0x04ff,-0x1p-257, 
0x0500,-0x1p-256, 
0x0501,-0x1p-255, 
0x0502,-0x1p-254, 
0x0503,-0x1p-253, 
0x0504,-0x1p-252, 
0x0505,-0x1p-251, 
0x0506,-0x1p-250, 
0x0507,-0x1p-249, 
0x0508,-0x1p-248, 
0x0509,-0x1p-247, 
0x050a,-0x1p-246, 
0x050b,-0x1p-245, 
0x050c,-0x1p-244, 
0x050d,-0x1p-243, 
0x050e,-0x1p-242, 
0x050f,-0x1p-241, 
0x0510,-0x1p-240, 
0x0511,-0x1p-239, 
0x0512,-0x1p-238, 
0x0513,-0x1p-237, 
0x0514,-0x1p-236, 
0x0515,-0x1p-235, 
0x0516,-0x1p-234, 
0x0517,-0x1p-233, 
0x0518,-0x1p-232, 
0x0519,-0x1p-231, 
0x051a,-0x1p-230, 
0x051b,-0x1p-229, 
0x051c,-0x1p-228, 
0x051d,-0x1p-227, 
0x051e,-0x1p-226, 
0x051f,-0x1p-225, 
0x0520,-0x1p-224, 
0x0521,-0x1p-223, 
0x0522,-0x1p-222, 
0x0523,-0x1p-221, 
0x0524,-0x1p-220, 
0x0525,-0x1p-219, 
0x0526,-0x1p-218, 
0x0527,-0x1p-217, 
0x0528,-0x1p-216, 
0x0529,-0x1p-215, 
0x052a,-0x1p-214, 
0x052b,-0x1p-213, 
0x052c,-0x1p-212, 
0x052d,-0x1p-211, 
0x052e,-0x1p-210, 
0x052f,-0x1p-209, 
0x0530,-0x1p-208, 
0x0531,-0x1p-207, 
0x0532,-0x1p-206, 
0x0533,-0x1p-205, 
0x0534,-0x1p-204, 
0x0535,-0x1p-203, 
0x0536,-0x1p-202, 
0x0537,-0x1p-201, 
0x0538,-0x1p-200, 
0x0539,-0x1p-199, 
0x053a,-0x1p-198, 
0x053b,-0x1p-197, 
0x053c,-0x1p-196, 
0x053d,-0x1p-195, 
0x053e,-0x1p-194, 
0x053f,-0x1p-193, 
0x0540,-0x1p-192, 
0x0541,-0x1p-191, 
0x0542,-0x1p-190, 
0x0543,-0x1p-189, 
0x0544,-0x1p-188, 
0x0545,-0x1p-187, 
0x0546,-0x1p-186, 
0x0547,-0x1p-185, 
0x0548,-0x1p-184, 
0x0549,-0x1p-183, 
0x054a,-0x1p-182, 
0x054b,-0x1p-181, 
0x054c,-0x1p-180, 
0x054d,-0x1p-179, 
0x054e,-0x1p-178, 
0x054f,-0x1p-177, 
0x0550,-0x1p-176, 
0x0551,-0x1p-175, 
0x0552,-0x1p-174, 
0x0553,-0x1p-173, 
0x0554,-0x1p-172, 
0x0555,-0x1p-171, 
0x0556,-0x1p-170, 
0x0557,-0x1p-169, 
0x0558,-0x1p-168, 
0x0559,-0x1p-167, 
0x055a,-0x1p-166, 
0x055b,-0x1p-165, 
0x055c,-0x1p-164, 
0x055d,-0x1p-163, 
0x055e,-0x1p-162, 
0x055f,-0x1p-161, 
0x0560,-0x1p-160, 
0x0561,-0x1p-159, 
0x0562,-0x1p-158, 
0x0563,-0x1p-157, 
0x0564,-0x1p-156, 
0x0565,-0x1p-155, 
0x0566,-0x1p-154, 
0x0567,-0x1p-153, 
0x0568,-0x1p-152, 
0x0569,-0x1p-151, 
0x056a,-0x1p-150, 
0x056b,-0x1p-149, 
0x056c,-0x1p-148, 
0x056d,-0x1p-147, 
0x056e,-0x1p-146, 
0x056f,-0x1p-145, 
0x0570,-0x1p-144, 
0x0571,-0x1p-143, 
0x0572,-0x1p-142, 
0x0573,-0x1p-141, 
0x0574,-0x1p-140, 
0x0575,-0x1p-139, 
0x0576,-0x1p-138, 
0x0577,-0x1p-137, 
0x0578,-0x1p-136, 
0x0579,-0x1p-135, 
0x057a,-0x1p-134, 
0x057b,-0x1p-133, 
0x057c,-0x1p-132, 
0x057d,-0x1p-131, 
0x057e,-0x1p-130, 
0x057f,-0x1p-129, 
0x0580,-0x1p-128, 
0x0581,-0x1p-127, 
0x0582,-0x1p-126, 
0x0583,-0x1p-125, 
0x0584,-0x1p-124, 
0x0585,-0x1p-123, 
0x0586,-0x1p-122, 
0x0587,-0x1p-121, 
0x0588,-0x1p-120, 
0x0589,-0x1p-119, 
0x058a,-0x1p-118, 
0x058b,-0x1p-117, 
0x058c,-0x1p-116, 
0x058d,-0x1p-115, 
0x058e,-0x1p-114, 
0x058f,-0x1p-113, 
0x0590,-0x1p-112, 
0x0591,-0x1p-111, 
0x0592,-0x1p-110, 
0x0593,-0x1p-109, 
0x0594,-0x1p-108, 
0x0595,-0x1p-107, 
0x0596,-0x1p-106, 
0x0597,-0x1p-105, 
0x0598,-0x1p-104, 
0x0599,-0x1p-103, 
0x059a,-0x1p-102, 
0x059b,-0x1p-101, 
0x059c,-0x1p-100, 
0x059d,-0x1p-99, 
0x059e,-0x1p-98, 
0x059f,-0x1p-97, 
0x05a0,-0x1p-96, 
0x05a1,-0x1p-95, 
0x05a2,-0x1p-94, 
0x05a3,-0x1p-93, 
0x05a4,-0x1p-92, 
0x05a5,-0x1p-91, 
0x05a6,-0x1p-90, 
0x05a7,-0x1p-89, 
0x05a8,-0x1p-88, 
0x05a9,-0x1p-87, 
0x05aa,-0x1p-86, 
0x05ab,-0x1p-85, 
0x05ac,-0x1p-84, 
0x05ad,-0x1p-83, 
0x05ae,-0x1p-82, 
0x05af,-0x1p-81, 
0x05b0,-0x1p-80, 
0x05b1,-0x1p-79, 
0x05b2,-0x1p-78, 
0x05b3,-0x1p-77, 
0x05b4,-0x1p-76, 
0x05b5,-0x1p-75, 
0x05b6,-0x1p-74, 
0x05b7,-0x1p-73, 
0x05b8,-0x1p-72, 
0x05b9,-0x1p-71, 
0x05ba,-0x1p-70, 
0x05bb,-0x1p-69, 
0x05bc,-0x1p-68, 
0x05bd,-0x1p-67, 
0x05be,-0x1p-66, 
0x05bf,-0x1p-65, 
0x05c0,-0x1p-64, 
0x05c1,-0x1p-63, 
0x05c2,-0x1p-62, 
0x05c3,-0x1p-61, 
0x05c4,-0x1p-60, 
0x05c5,-0x1p-59, 
0x05c6,-0x1p-58, 
0x05c7,-0x1p-57, 
0x05c8,-0x1p-56, 
0x05c9,-0x1p-55, 
0x05ca,-0x1p-54, 
0x05cb,-0x1p-53, 
0x05cc,-0x1p-52, 
0x05cd,-0x1p-51, 
0x05ce,-0x1p-50, 
0x05cf,-0x1p-49, 
0x05d0,-0x1p-48, 
0x05d1,-0x1p-47, 
0x05d2,-0x1p-46, 
0x05d3,-0x1p-45, 
0x05d4,-0x1p-44, 
0x05d5,-0x1p-43, 
0x05d6,-0x1p-42, 
0x05d7,-0x1p-41, 
0x05d8,-0x1p-40, 
0x05d9,-0x1p-39, 
0x05da,-0x1p-38, 
0x05db,-0x1p-37, 
0x05dc,-0x1p-36, 
0x05dd,-0x1p-35, 
0x05de,-0x1p-34, 
0x05df,-0x1p-33, 
0x05e0,-0x1p-32, 
0x05e1,-0x1p-31, 
0x05e2,-0x1p-30, 
0x05e3,-0x1p-29, 
0x05e4,-0x1p-28, 
0x05e5,-0x1p-27, 
0x05e6,-0x1p-26, 
0x05e7,-0x1p-25, 
0x05e8,-0x1p-24, 
0x05e9,-0x1p-23, 
0x05ea,-0x1p-22, 
0x05eb,-0x1p-21, 
0x05ec,-0x1p-20, 
0x05ed,-0x1p-19, 
0x05ee,-0x1p-18, 
0x05ef,-0x1p-17, 
0x05f0,-0x1p-16, 
0x05f1,-0x1p-15, 
0x05f2,-0x1p-14, 
0x05f3,-0x1p-13, 
0x05f4,-0x1p-12, 
0x05f5,-0x1p-11, 
0x05f6,-0x1p-10, 
0x05f7,-0x1p-9, 
0x05f8,-0x1p-8, 
0x05f9,-0x1p-7, 
0x05fa,-0x1p-6, 
0x05fb,-0x1p-5, 
0x05fc,-0x1p-4, 
0x05fd,-0x1p-3, 
0x05fe,-0x1p-2, 
0x05ff,-0x1p-1, 
0x0600,-0x1p+0, 
0x0601,-0x1p+1, 
0x0602,-0x1p+2, 
0x0603,-0x1p+3, 
0x0604,-0x1p+4, 
0x0605,-0x1p+5, 
0x0606,-0x1p+6, 
0x0607,-0x1p+7, 
0x0608,-0x1p+8, 
0x0609,-0x1p+9, 
0x060a,-0x1p+10, 
0x060b,-0x1p+11, 
0x060c,-0x1p+12, 
0x060d,-0x1p+13, 
0x060e,-0x1p+14, 
0x060f,-0x1p+15, 
0x0610,-0x1p+16, 
0x0611,-0x1p+17, 
0x0612,-0x1p+18, 
0x0613,-0x1p+19, 
0x0614,-0x1p+20, 
0x0615,-0x1p+21, 
0x0616,-0x1p+22, 
0x0617,-0x1p+23, 
0x0618,-0x1p+24, 
0x0619,-0x1p+25, 
0x061a,-0x1p+26, 
0x061b,-0x1p+27, 
0x061c,-0x1p+28, 
0x061d,-0x1p+29, 
0x061e,-0x1p+30, 
0x061f,-0x1p+31, 
0x0620,-0x1p+32, 
0x0621,-0x1p+33, 
0x0622,-0x1p+34, 
0x0623,-0x1p+35, 
0x0624,-0x1p+36, 
0x0625,-0x1p+37, 
0x0626,-0x1p+38, 
0x0627,-0x1p+39, 
0x0628,-0x1p+40, 
0x0629,-0x1p+41, 
0x062a,-0x1p+42, 
0x062b,-0x1p+43, 
0x062c,-0x1p+44, 
0x062d,-0x1p+45, 
0x062e,-0x1p+46, 
0x062f,-0x1p+47, 
0x0630,-0x1p+48, 
0x0631,-0x1p+49, 
0x0632,-0x1p+50, 
0x0633,-0x1p+51, 
0x0634,-0x1p+52, 
0x0635,-0x1p+53, 
0x0636,-0x1p+54, 
0x0637,-0x1p+55, 
0x0638,-0x1p+56, 
0x0639,-0x1p+57, 
0x063a,-0x1p+58, 
0x063b,-0x1p+59, 
0x063c,-0x1p+60, 
0x063d,-0x1p+61, 
0x063e,-0x1p+62, 
0x063f,-0x1p+63, 
0x0640,-0x1p+64, 
0x0641,-0x1p+65, 
0x0642,-0x1p+66, 
0x0643,-0x1p+67, 
0x0644,-0x1p+68, 
0x0645,-0x1p+69, 
0x0646,-0x1p+70, 
0x0647,-0x1p+71, 
0x0648,-0x1p+72, 
0x0649,-0x1p+73, 
0x064a,-0x1p+74, 
0x064b,-0x1p+75, 
0x064c,-0x1p+76, 
0x064d,-0x1p+77, 
0x064e,-0x1p+78, 
0x064f,-0x1p+79, 
0x0650,-0x1p+80, 
0x0651,-0x1p+81, 
0x0652,-0x1p+82, 
0x0653,-0x1p+83, 
0x0654,-0x1p+84, 
0x0655,-0x1p+85, 
0x0656,-0x1p+86, 
0x0657,-0x1p+87, 
0x0658,-0x1p+88, 
0x0659,-0x1p+89, 
0x065a,-0x1p+90, 
0x065b,-0x1p+91, 
0x065c,-0x1p+92, 
0x065d,-0x1p+93, 
0x065e,-0x1p+94, 
0x065f,-0x1p+95, 
0x0660,-0x1p+96, 
0x0661,-0x1p+97, 
0x0662,-0x1p+98, 
0x0663,-0x1p+99, 
0x0664,-0x1p+100, 
0x0665,-0x1p+101, 
0x0666,-0x1p+102, 
0x0667,-0x1p+103, 
0x0668,-0x1p+104, 
0x0669,-0x1p+105, 
0x066a,-0x1p+106, 
0x066b,-0x1p+107, 
0x066c,-0x1p+108, 
0x066d,-0x1p+109, 
0x066e,-0x1p+110, 
0x066f,-0x1p+111, 
0x0670,-0x1p+112, 
0x0671,-0x1p+113, 
0x0672,-0x1p+114, 
0x0673,-0x1p+115, 
0x0674,-0x1p+116, 
0x0675,-0x1p+117, 
0x0676,-0x1p+118, 
0x0677,-0x1p+119, 
0x0678,-0x1p+120, 
0x0679,-0x1p+121, 
0x067a,-0x1p+122, 
0x067b,-0x1p+123, 
0x067c,-0x1p+124, 
0x067d,-0x1p+125, 
0x067e,-0x1p+126, 
0x067f,-0x1p+127, 
0x0680,-0x1p+128, 
0x0681,-0x1p+129, 
0x0682,-0x1p+130, 
0x0683,-0x1p+131, 
0x0684,-0x1p+132, 
0x0685,-0x1p+133, 
0x0686,-0x1p+134, 
0x0687,-0x1p+135, 
0x0688,-0x1p+136, 
0x0689,-0x1p+137, 
0x068a,-0x1p+138, 
0x068b,-0x1p+139, 
0x068c,-0x1p+140, 
0x068d,-0x1p+141, 
0x068e,-0x1p+142, 
0x068f,-0x1p+143, 
0x0690,-0x1p+144, 
0x0691,-0x1p+145, 
0x0692,-0x1p+146, 
0x0693,-0x1p+147, 
0x0694,-0x1p+148, 
0x0695,-0x1p+149, 
0x0696,-0x1p+150, 
0x0697,-0x1p+151, 
0x0698,-0x1p+152, 
0x0699,-0x1p+153, 
0x069a,-0x1p+154, 
0x069b,-0x1p+155, 
0x069c,-0x1p+156, 
0x069d,-0x1p+157, 
0x069e,-0x1p+158, 
0x069f,-0x1p+159, 
0x06a0,-0x1p+160, 
0x06a1,-0x1p+161, 
0x06a2,-0x1p+162, 
0x06a3,-0x1p+163, 
0x06a4,-0x1p+164, 
0x06a5,-0x1p+165, 
0x06a6,-0x1p+166, 
0x06a7,-0x1p+167, 
0x06a8,-0x1p+168, 
0x06a9,-0x1p+169, 
0x06aa,-0x1p+170, 
0x06ab,-0x1p+171, 
0x06ac,-0x1p+172, 
0x06ad,-0x1p+173, 
0x06ae,-0x1p+174, 
0x06af,-0x1p+175, 
0x06b0,-0x1p+176, 
0x06b1,-0x1p+177, 
0x06b2,-0x1p+178, 
0x06b3,-0x1p+179, 
0x06b4,-0x1p+180, 
0x06b5,-0x1p+181, 
0x06b6,-0x1p+182, 
0x06b7,-0x1p+183, 
0x06b8,-0x1p+184, 
0x06b9,-0x1p+185, 
0x06ba,-0x1p+186, 
0x06bb,-0x1p+187, 
0x06bc,-0x1p+188, 
0x06bd,-0x1p+189, 
0x06be,-0x1p+190, 
0x06bf,-0x1p+191, 
0x06c0,-0x1p+192, 
0x06c1,-0x1p+193, 
0x06c2,-0x1p+194, 
0x06c3,-0x1p+195, 
0x06c4,-0x1p+196, 
0x06c5,-0x1p+197, 
0x06c6,-0x1p+198, 
0x06c7,-0x1p+199, 
0x06c8,-0x1p+200, 
0x06c9,-0x1p+201, 
0x06ca,-0x1p+202, 
0x06cb,-0x1p+203, 
0x06cc,-0x1p+204, 
0x06cd,-0x1p+205, 
0x06ce,-0x1p+206, 
0x06cf,-0x1p+207, 
0x06d0,-0x1p+208, 
0x06d1,-0x1p+209, 
0x06d2,-0x1p+210, 
0x06d3,-0x1p+211, 
0x06d4,-0x1p+212, 
0x06d5,-0x1p+213, 
0x06d6,-0x1p+214, 
0x06d7,-0x1p+215, 
0x06d8,-0x1p+216, 
0x06d9,-0x1p+217, 
0x06da,-0x1p+218, 
0x06db,-0x1p+219, 
0x06dc,-0x1p+220, 
0x06dd,-0x1p+221, 
0x06de,-0x1p+222, 
0x06df,-0x1p+223, 
0x06e0,-0x1p+224, 
0x06e1,-0x1p+225, 
0x06e2,-0x1p+226, 
0x06e3,-0x1p+227, 
0x06e4,-0x1p+228, 
0x06e5,-0x1p+229, 
0x06e6,-0x1p+230, 
0x06e7,-0x1p+231, 
0x06e8,-0x1p+232, 
0x06e9,-0x1p+233, 
0x06ea,-0x1p+234, 
0x06eb,-0x1p+235, 
0x06ec,-0x1p+236, 
0x06ed,-0x1p+237, 
0x06ee,-0x1p+238, 
0x06ef,-0x1p+239, 
0x06f0,-0x1p+240, 
0x06f1,-0x1p+241, 
0x06f2,-0x1p+242, 
0x06f3,-0x1p+243, 
0x06f4,-0x1p+244, 
0x06f5,-0x1p+245, 
0x06f6,-0x1p+246, 
0x06f7,-0x1p+247, 
0x06f8,-0x1p+248, 
0x06f9,-0x1p+249, 
0x06fa,-0x1p+250, 
0x06fb,-0x1p+251, 
0x06fc,-0x1p+252, 
0x06fd,-0x1p+253, 
0x06fe,-0x1p+254, 
0x06ff,-0x1p+255, 
0x0700,-0x1p+256, 
0x0701,-0x1p+257, 
0x0702,-0x1p+258, 
0x0703,-0x1p+259, 
0x0704,-0x1p+260, 
0x0705,-0x1p+261, 
0x0706,-0x1p+262, 
0x0707,-0x1p+263, 
0x0708,-0x1p+264, 
0x0709,-0x1p+265, 
0x070a,-0x1p+266, 
0x070b,-0x1p+267, 
0x070c,-0x1p+268, 
0x070d,-0x1p+269, 
0x070e,-0x1p+270, 
0x070f,-0x1p+271, 
0x0710,-0x1p+272, 
0x0711,-0x1p+273, 
0x0712,-0x1p+274, 
0x0713,-0x1p+275, 
0x0714,-0x1p+276, 
0x0715,-0x1p+277, 
0x0716,-0x1p+278, 
0x0717,-0x1p+279, 
0x0718,-0x1p+280, 
0x0719,-0x1p+281, 
0x071a,-0x1p+282, 
0x071b,-0x1p+283, 
0x071c,-0x1p+284, 
0x071d,-0x1p+285, 
0x071e,-0x1p+286, 
0x071f,-0x1p+287, 
0x0720,-0x1p+288, 
0x0721,-0x1p+289, 
0x0722,-0x1p+290, 
0x0723,-0x1p+291, 
0x0724,-0x1p+292, 
0x0725,-0x1p+293, 
0x0726,-0x1p+294, 
0x0727,-0x1p+295, 
0x0728,-0x1p+296, 
0x0729,-0x1p+297, 
0x072a,-0x1p+298, 
0x072b,-0x1p+299, 
0x072c,-0x1p+300, 
0x072d,-0x1p+301, 
0x072e,-0x1p+302, 
0x072f,-0x1p+303, 
0x0730,-0x1p+304, 
0x0731,-0x1p+305, 
0x0732,-0x1p+306, 
0x0733,-0x1p+307, 
0x0734,-0x1p+308, 
0x0735,-0x1p+309, 
0x0736,-0x1p+310, 
0x0737,-0x1p+311, 
0x0738,-0x1p+312, 
0x0739,-0x1p+313, 
0x073a,-0x1p+314, 
0x073b,-0x1p+315, 
0x073c,-0x1p+316, 
0x073d,-0x1p+317, 
0x073e,-0x1p+318, 
0x073f,-0x1p+319, 
0x0740,-0x1p+320, 
0x0741,-0x1p+321, 
0x0742,-0x1p+322, 
0x0743,-0x1p+323, 
0x0744,-0x1p+324, 
0x0745,-0x1p+325, 
0x0746,-0x1p+326, 
0x0747,-0x1p+327, 
0x0748,-0x1p+328, 
0x0749,-0x1p+329, 
0x074a,-0x1p+330, 
0x074b,-0x1p+331, 
0x074c,-0x1p+332, 
0x074d,-0x1p+333, 
0x074e,-0x1p+334, 
0x074f,-0x1p+335, 
0x0750,-0x1p+336, 
0x0751,-0x1p+337, 
0x0752,-0x1p+338, 
0x0753,-0x1p+339, 
0x0754,-0x1p+340, 
0x0755,-0x1p+341, 
0x0756,-0x1p+342, 
0x0757,-0x1p+343, 
0x0758,-0x1p+344, 
0x0759,-0x1p+345, 
0x075a,-0x1p+346, 
0x075b,-0x1p+347, 
0x075c,-0x1p+348, 
0x075d,-0x1p+349, 
