codepoint,sprintf_a,subnormal
0x005d,0x1p-4003, 
0x005e,0x1p-4002, 
0x005f,0x1p-4001, 
0x0060,0x1p-4000, 
0x0061,0x1p-3999, 
0x0062,0x1p-3998, 
0x0063,0x1p-3997, 
0x0064,0x1p-3996, 
0x0065,0x1p-3995, 
0x0066,0x1p-3994, 
0x0067,0x1p-3993, 
0x0068,0x1p-3992, 
0x0069,0x1p-3991, 
0x006a,0x1p-3990, 
0x006b,0x1p-3989, 
0x006c,0x1p-3988, 
0x006d,0x1p-3987, 
0x006e,0x1p-3986, 
0x006f,0x1p-3985, 
0x0070,0x1p-3984, 
0x0071,0x1p-3983, 
0x0072,0x1p-3982, 
0x0073,0x1p-3981, 
0x0074,0x1p-3980, 
0x0075,0x1p-3979, 
0x0076,0x1p-3978, 
0x0077,0x1p-3977, 
0x0078,0x1p-3976, 
0x0079,0x1p-3975, 
0x007a,0x1p-3974, 
0x007b,0x1p-3973, 
0x007c,0x1p-3972, 
0x007d,0x1p-3971, 
0x007e,0x1p-3970, 
0x007f,0x1p-3969, 
0x0080,0x1p-3968, 
0x0081,0x1p-3967, 
0x0082,0x1p-3966, 
0x0083,0x1p-3965, 
0x0084,0x1p-3964, 
0x0085,0x1p-3963, 
0x0086,0x1p-3962, 
0x0087,0x1p-3961, 
0x0088,0x1p-3960, 
0x0089,0x1p-3959, 
0x008a,0x1p-3958, 
0x008b,0x1p-3957, 
0x008c,0x1p-3956, 
0x008d,0x1p-3955, 
0x008e,0x1p-3954, 
0x008f,0x1p-3953, 
0x0090,0x1p-3952, 
0x0091,0x1p-3951, 
0x0092,0x1p-3950, 
0x0093,0x1p-3949, 
0x0094,0x1p-3948, 
0x0095,0x1p-3947, 
0x0096,0x1p-3946, 
0x0097,0x1p-3945, 
0x0098,0x1p-3944, 
0x0099,0x1p-3943, 
0x009a,0x1p-3942, 
0x009b,0x1p-3941, 
0x009c,0x1p-3940, 
0x009d,0x1p-3939, 
0x009e,0x1p-3938, 
0x009f,0x1p-3937, 
0x00a0,0x1p-3936, 
0x00a1,0x1p-3935, 
0x00a2,0x1p-3934, 
0x00a3,0x1p-3933, 
0x00a4,0x1p-3932, 
0x00a5,0x1p-3931, 
0x00a6,0x1p-3930, 
0x00a7,0x1p-3929, 
0x00a8,0x1p-3928, 
0x00a9,0x1p-3927, 
0x00aa,0x1p-3926, 
0x00ab,0x1p-3925, 
0x00ac,0x1p-3924, 
0x00ad,0x1p-3923, 
0x00ae,0x1p-3922, 
0x00af,0x1p-3921, 
0x00b0,0x1p-3920, 
0x00b1,0x1p-3919, 
0x00b2,0x1p-3918, 
0x00b3,0x1p-3917, 
0x00b4,0x1p-3916, 
0x00b5,0x1p-3915, 
0x00b6,0x1p-3914, 
0x00b7,0x1p-3913, 
0x00b8,0x1p-3912, 
0x00b9,0x1p-3911, 
0x00ba,0x1p-3910, 
0x00bb,0x1p-3909, 
0x00bc,0x1p-3908, 
0x00bd,0x1p-3907, 
0x00be,0x1p-3906, 
0x00bf,0x1p-3905, 
0x00c0,0x1p-3904, 
0x00c1,0x1p-3903, 
0x00c2,0x1p-3902, 
0x00c3,0x1p-3901, 
0x00c4,0x1p-3900, 
0x00c5,0x1p-3899, 
0x00c6,0x1p-3898, 
0x00c7,0x1p-3897, 
0x00c8,0x1p-3896, 
0x00c9,0x1p-3895, 
0x00ca,0x1p-3894, 
0x00cb,0x1p-3893, 
0x00cc,0x1p-3892, 
0x00cd,0x1p-3891, 
0x00ce,0x1p-3890, 
0x00cf,0x1p-3889, 
0x00d0,0x1p-3888, 
0x00d1,0x1p-3887, 
0x00d2,0x1p-3886, 
0x00d3,0x1p-3885, 
0x00d4,0x1p-3884, 
0x00d5,0x1p-3883, 
0x00d6,0x1p-3882, 
0x00d7,0x1p-3881, 
0x00d8,0x1p-3880, 
0x00d9,0x1p-3879, 
0x00da,0x1p-3878, 
0x00db,0x1p-3877, 
0x00dc,0x1p-3876, 
0x00dd,0x1p-3875, 
0x00de,0x1p-3874, 
0x00df,0x1p-3873, 
0x00e0,0x1p-3872, 
0x00e1,0x1p-3871, 
0x00e2,0x1p-3870, 
0x00e3,0x1p-3869, 
0x00e4,0x1p-3868, 
0x00e5,0x1p-3867, 
0x00e6,0x1p-3866, 
0x00e7,0x1p-3865, 
0x00e8,0x1p-3864, 
0x00e9,0x1p-3863, 
0x00ea,0x1p-3862, 
0x00eb,0x1p-3861, 
0x00ec,0x1p-3860, 
0x00ed,0x1p-3859, 
0x00ee,0x1p-3858, 
0x00ef,0x1p-3857, 
0x00f0,0x1p-3856, 
0x00f1,0x1p-3855, 
0x00f2,0x1p-3854, 
0x00f3,0x1p-3853, 
0x00f4,0x1p-3852, 
0x00f5,0x1p-3851, 
0x00f6,0x1p-3850, 
0x00f7,0x1p-3849, 
0x00f8,0x1p-3848, 
0x00f9,0x1p-3847, 
0x00fa,0x1p-3846, 
0x00fb,0x1p-3845, 
0x00fc,0x1p-3844, 
0x00fd,0x1p-3843, 
0x00fe,0x1p-3842, 
0x00ff,0x1p-3841, 
0x0100,0x1p-3840, 
0x0101,0x1p-3839, 
0x0102,0x1p-3838, 
0x0103,0x1p-3837, 
0x0104,0x1p-3836, 
0x0105,0x1p-3835, 
0x0106,0x1p-3834, 
0x0107,0x1p-3833, 
0x0108,0x1p-3832, 
0x0109,0x1p-3831, 
0x010a,0x1p-3830, 
0x010b,0x1p-3829, 
0x010c,0x1p-3828, 
0x010d,0x1p-3827, 
0x010e,0x1p-3826, 
0x010f,0x1p-3825, 
0x0110,0x1p-3824, 
0x0111,0x1p-3823, 
0x0112,0x1p-3822, 
0x0113,0x1p-3821, 
0x0114,0x1p-3820, 
0x0115,0x1p-3819, 
0x0116,0x1p-3818, 
0x0117,0x1p-3817, 
0x0118,0x1p-3816, 
0x0119,0x1p-3815, 
0x011a,0x1p-3814, 
0x011b,0x1p-3813, 
0x011c,0x1p-3812, 
0x011d,0x1p-3811, 
0x011e,0x1p-3810, 
0x011f,0x1p-3809, 
0x0120,0x1p-3808, 
0x0121,0x1p-3807, 
0x0122,0x1p-3806, 
0x0123,0x1p-3805, 
0x0124,0x1p-3804, 
0x0125,0x1p-3803, 
0x0126,0x1p-3802, 
0x0127,0x1p-3801, 
0x0128,0x1p-3800, 
0x0129,0x1p-3799, 
0x012a,0x1p-3798, 
0x012b,0x1p-3797, 
0x012c,0x1p-3796, 
0x012d,0x1p-3795, 
0x012e,0x1p-3794, 
0x012f,0x1p-3793, 
0x0130,0x1p-3792, 
0x0131,0x1p-3791, 
0x0132,0x1p-3790, 
0x0133,0x1p-3789, 
0x0134,0x1p-3788, 
0x0135,0x1p-3787, 
0x0136,0x1p-3786, 
0x0137,0x1p-3785, 
0x0138,0x1p-3784, 
0x0139,0x1p-3783, 
0x013a,0x1p-3782, 
0x013b,0x1p-3781, 
0x013c,0x1p-3780, 
0x013d,0x1p-3779, 
0x013e,0x1p-3778, 
0x013f,0x1p-3777, 
0x0140,0x1p-3776, 
0x0141,0x1p-3775, 
0x0142,0x1p-3774, 
0x0143,0x1p-3773, 
0x0144,0x1p-3772, 
0x0145,0x1p-3771, 
0x0146,0x1p-3770, 
0x0147,0x1p-3769, 
0x0148,0x1p-3768, 
0x0149,0x1p-3767, 
0x014a,0x1p-3766, 
0x014b,0x1p-3765, 
0x014c,0x1p-3764, 
0x014d,0x1p-3763, 
0x014e,0x1p-3762, 
0x014f,0x1p-3761, 
0x0150,0x1p-3760, 
0x0151,0x1p-3759, 
0x0152,0x1p-3758, 
0x0153,0x1p-3757, 
0x0154,0x1p-3756, 
0x0155,0x1p-3755, 
0x0156,0x1p-3754, 
0x0157,0x1p-3753, 
0x0158,0x1p-3752, 
0x0159,0x1p-3751, 
0x015a,0x1p-3750, 
0x015b,0x1p-3749, 
0x015c,0x1p-3748, 
0x015d,0x1p-3747, 
0x015e,0x1p-3746, 
0x015f,0x1p-3745, 
0x0160,0x1p-3744, 
0x0161,0x1p-3743, 
0x0162,0x1p-3742, 
0x0163,0x1p-3741, 
0x0164,0x1p-3740, 
0x0165,0x1p-3739, 
0x0166,0x1p-3738, 
0x0167,0x1p-3737, 
0x0168,0x1p-3736, 
0x0169,0x1p-3735, 
0x016a,0x1p-3734, 
0x016b,0x1p-3733, 
0x016c,0x1p-3732, 
0x016d,0x1p-3731, 
0x016e,0x1p-3730, 
0x016f,0x1p-3729, 
0x0170,0x1p-3728, 
0x0171,0x1p-3727, 
0x0172,0x1p-3726, 
0x0173,0x1p-3725, 
0x0174,0x1p-3724, 
0x0175,0x1p-3723, 
0x0176,0x1p-3722, 
0x0177,0x1p-3721, 
0x0178,0x1p-3720, 
0x0179,0x1p-3719, 
0x017a,0x1p-3718, 
0x017b,0x1p-3717, 
0x017c,0x1p-3716, 
0x017d,0x1p-3715, 
0x017e,0x1p-3714, 
0x017f,0x1p-3713, 
0x0180,0x1p-3712, 
0x0181,0x1p-3711, 
0x0182,0x1p-3710, 
0x0183,0x1p-3709, 
0x0184,0x1p-3708, 
0x0185,0x1p-3707, 
0x0186,0x1p-3706, 
0x0187,0x1p-3705, 
0x0188,0x1p-3704, 
0x0189,0x1p-3703, 
0x018a,0x1p-3702, 
0x018b,0x1p-3701, 
0x018c,0x1p-3700, 
0x018d,0x1p-3699, 
0x018e,0x1p-3698, 
0x018f,0x1p-3697, 
0x0190,0x1p-3696, 
0x0191,0x1p-3695, 
0x0192,0x1p-3694, 
0x0193,0x1p-3693, 
0x0194,0x1p-3692, 
0x0195,0x1p-3691, 
0x0196,0x1p-3690, 
0x0197,0x1p-3689, 
0x0198,0x1p-3688, 
0x0199,0x1p-3687, 
0x019a,0x1p-3686, 
0x019b,0x1p-3685, 
0x019c,0x1p-3684, 
0x019d,0x1p-3683, 
0x019e,0x1p-3682, 
0x019f,0x1p-3681, 
0x01a0,0x1p-3680, 
0x01a1,0x1p-3679, 
0x01a2,0x1p-3678, 
0x01a3,0x1p-3677, 
0x01a4,0x1p-3676, 
0x01a5,0x1p-3675, 
0x01a6,0x1p-3674, 
0x01a7,0x1p-3673, 
0x01a8,0x1p-3672, 
0x01a9,0x1p-3671, 
0x01aa,0x1p-3670, 
0x01ab,0x1p-3669, 
0x01ac,0x1p-3668, 
0x01ad,0x1p-3667, 
0x01ae,0x1p-3666, 
0x01af,0x1p-3665, 
0x01b0,0x1p-3664, 
0x01b1,0x1p-3663, 
0x01b2,0x1p-3662, 
0x01b3,0x1p-3661, 
0x01b4,0x1p-3660, 
0x01b5,0x1p-3659, 
0x01b6,0x1p-3658, 
0x01b7,0x1p-3657, 
0x01b8,0x1p-3656, 
0x01b9,0x1p-3655, 
0x01ba,0x1p-3654, 
0x01bb,0x1p-3653, 
0x01bc,0x1p-3652, 
0x01bd,0x1p-3651, 
0x01be,0x1p-3650, 
0x01bf,0x1p-3649, 
0x01c0,0x1p-3648, 
0x01c1,0x1p-3647, 
0x01c2,0x1p-3646, 
0x01c3,0x1p-3645, 
0x01c4,0x1p-3644, 
0x01c5,0x1p-3643, 
0x01c6,0x1p-3642, 
0x01c7,0x1p-3641, 
0x01c8,0x1p-3640, 
0x01c9,0x1p-3639, 
0x01ca,0x1p-3638, 
0x01cb,0x1p-3637, 
0x01cc,0x1p-3636, 
0x01cd,0x1p-3635, 
0x01ce,0x1p-3634, 
0x01cf,0x1p-3633, 
0x01d0,0x1p-3632, 
0x01d1,0x1p-3631, 
0x01d2,0x1p-3630, 
0x01d3,0x1p-3629, 
0x01d4,0x1p-3628, 
0x01d5,0x1p-3627, 
0x01d6,0x1p-3626, 
0x01d7,0x1p-3625, 
0x01d8,0x1p-3624, 
0x01d9,0x1p-3623, 
0x01da,0x1p-3622, 
0x01db,0x1p-3621, 
0x01dc,0x1p-3620, 
0x01dd,0x1p-3619, 
0x01de,0x1p-3618, 
0x01df,0x1p-3617, 
0x01e0,0x1p-3616, 
0x01e1,0x1p-3615, 
0x01e2,0x1p-3614, 
0x01e3,0x1p-3613, 
0x01e4,0x1p-3612, 
0x01e5,0x1p-3611, 
0x01e6,0x1p-3610, 
0x01e7,0x1p-3609, 
0x01e8,0x1p-3608, 
0x01e9,0x1p-3607, 
0x01ea,0x1p-3606, 
0x01eb,0x1p-3605, 
0x01ec,0x1p-3604, 
0x01ed,0x1p-3603, 
0x01ee,0x1p-3602, 
0x01ef,0x1p-3601, 
0x01f0,0x1p-3600, 
0x01f1,0x1p-3599, 
0x01f2,0x1p-3598, 
0x01f3,0x1p-3597, 
0x01f4,0x1p-3596, 
0x01f5,0x1p-3595, 
0x01f6,0x1p-3594, 
0x01f7,0x1p-3593, 
0x01f8,0x1p-3592, 
0x01f9,0x1p-3591, 
0x01fa,0x1p-3590, 
0x01fb,0x1p-3589, 
0x01fc,0x1p-3588, 
0x01fd,0x1p-3587, 
0x01fe,0x1p-3586, 
0x01ff,0x1p-3585, 
0x0200,0x1p-3584, 
0x0201,0x1p-3583, 
0x0202,0x1p-3582, 
0x0203,0x1p-3581, 
0x0204,0x1p-3580, 
0x0205,0x1p-3579, 
0x0206,0x1p-3578, 
0x0207,0x1p-3577, 
0x0208,0x1p-3576, 
0x0209,0x1p-3575, 
0x020a,0x1p-3574, 
0x020b,0x1p-3573, 
0x020c,0x1p-3572, 
0x020d,0x1p-3571, 
0x020e,0x1p-3570, 
0x020f,0x1p-3569, 
0x0210,0x1p-3568, 
0x0211,0x1p-3567, 
0x0212,0x1p-3566, 
0x0213,0x1p-3565, 
0x0214,0x1p-3564, 
0x0215,0x1p-3563, 
0x0216,0x1p-3562, 
0x0217,0x1p-3561, 
0x0218,0x1p-3560, 
0x0219,0x1p-3559, 
0x021a,0x1p-3558, 
0x021b,0x1p-3557, 
0x021c,0x1p-3556, 
0x021d,0x1p-3555, 
0x021e,0x1p-3554, 
0x021f,0x1p-3553, 
0x0220,0x1p-3552, 
0x0221,0x1p-3551, 
0x0222,0x1p-3550, 
0x0223,0x1p-3549, 
0x0224,0x1p-3548, 
0x0225,0x1p-3547, 
0x0226,0x1p-3546, 
0x0227,0x1p-3545, 
0x0228,0x1p-3544, 
0x0229,0x1p-3543, 
0x022a,0x1p-3542, 
0x022b,0x1p-3541, 
0x022c,0x1p-3540, 
0x022d,0x1p-3539, 
0x022e,0x1p-3538, 
0x022f,0x1p-3537, 
0x0230,0x1p-3536, 
0x0231,0x1p-3535, 
0x0232,0x1p-3534, 
0x0233,0x1p-3533, 
0x0234,0x1p-3532, 
0x0235,0x1p-3531, 
0x0236,0x1p-3530, 
0x0237,0x1p-3529, 
0x0238,0x1p-3528, 
0x0239,0x1p-3527, 
0x023a,0x1p-3526, 
0x023b,0x1p-3525, 
0x023c,0x1p-3524, 
0x023d,0x1p-3523, 
0x023e,0x1p-3522, 
0x023f,0x1p-3521, 
0x0240,0x1p-3520, 
0x0241,0x1p-3519, 
0x0242,0x1p-3518, 
0x0243,0x1p-3517, 
0x0244,0x1p-3516, 
0x0245,0x1p-3515, 
0x0246,0x1p-3514, 
0x0247,0x1p-3513, 
0x0248,0x1p-3512, 
0x0249,0x1p-3511, 
0x024a,0x1p-3510, 
0x024b,0x1p-3509, 
0x024c,0x1p-3508, 
0x024d,0x1p-3507, 
0x024e,0x1p-3506, 
0x024f,0x1p-3505, 
0x0250,0x1p-3504, 
0x0251,0x1p-3503, 
0x0252,0x1p-3502, 
0x0253,0x1p-3501, 
0x0254,0x1p-3500, 
0x0255,0x1p-3499, 
0x0256,0x1p-3498, 
0x0257,0x1p-3497, 
0x0258,0x1p-3496, 
0x0259,0x1p-3495, 
0x025a,0x1p-3494, 
0x025b,0x1p-3493, 
0x025c,0x1p-3492, 
0x025d,0x1p-3491, 
0x025e,0x1p-3490, 
0x025f,0x1p-3489, 
0x0260,0x1p-3488, 
0x0261,0x1p-3487, 
0x0262,0x1p-3486, 
0x0263,0x1p-3485, 
0x0264,0x1p-3484, 
0x0265,0x1p-3483, 
0x0266,0x1p-3482, 
0x0267,0x1p-3481, 
0x0268,0x1p-3480, 
0x0269,0x1p-3479, 
0x026a,0x1p-3478, 
0x026b,0x1p-3477, 
0x026c,0x1p-3476, 
0x026d,0x1p-3475, 
0x026e,0x1p-3474, 
0x026f,0x1p-3473, 
0x0270,0x1p-3472, 
0x0271,0x1p-3471, 
0x0272,0x1p-3470, 
0x0273,0x1p-3469, 
0x0274,0x1p-3468, 
0x0275,0x1p-3467, 
0x0276,0x1p-3466, 
0x0277,0x1p-3465, 
0x0278,0x1p-3464, 
0x0279,0x1p-3463, 
0x027a,0x1p-3462, 
0x027b,0x1p-3461, 
0x027c,0x1p-3460, 
0x027d,0x1p-3459, 
0x027e,0x1p-3458, 
0x027f,0x1p-3457, 
0x0280,0x1p-3456, 
0x0281,0x1p-3455, 
0x0282,0x1p-3454, 
0x0283,0x1p-3453, 
0x0284,0x1p-3452, 
0x0285,0x1p-3451, 
0x0286,0x1p-3450, 
0x0287,0x1p-3449, 
0x0288,0x1p-3448, 
0x0289,0x1p-3447, 
0x028a,0x1p-3446, 
0x028b,0x1p-3445, 
0x028c,0x1p-3444, 
0x028d,0x1p-3443, 
0x028e,0x1p-3442, 
0x028f,0x1p-3441, 
0x0290,0x1p-3440, 
0x0291,0x1p-3439, 
0x0292,0x1p-3438, 
0x0293,0x1p-3437, 
0x0294,0x1p-3436, 
0x0295,0x1p-3435, 
0x0296,0x1p-3434, 
0x0297,0x1p-3433, 
0x0298,0x1p-3432, 
0x0299,0x1p-3431, 
0x029a,0x1p-3430, 
0x029b,0x1p-3429, 
0x029c,0x1p-3428, 
0x029d,0x1p-3427, 
0x029e,0x1p-3426, 
0x029f,0x1p-3425, 
0x02a0,0x1p-3424, 
0x02a1,0x1p-3423, 
0x02a2,0x1p-3422, 
0x02a3,0x1p-3421, 
0x02a4,0x1p-3420, 
0x02a5,0x1p-3419, 
0x02a6,0x1p-3418, 
0x02a7,0x1p-3417, 
0x02a8,0x1p-3416, 
0x02a9,0x1p-3415, 
0x02aa,0x1p-3414, 
0x02ab,0x1p-3413, 
0x02ac,0x1p-3412, 
0x02ad,0x1p-3411, 
0x02ae,0x1p-3410, 
0x02af,0x1p-3409, 
0x02b0,0x1p-3408, 
0x02b1,0x1p-3407, 
0x02b2,0x1p-3406, 
0x02b3,0x1p-3405, 
0x02b4,0x1p-3404, 
0x02b5,0x1p-3403, 
0x02b6,0x1p-3402, 
0x02b7,0x1p-3401, 
0x02b8,0x1p-3400, 
0x02b9,0x1p-3399, 
0x02ba,0x1p-3398, 
0x02bb,0x1p-3397, 
0x02bc,0x1p-3396, 
0x02bd,0x1p-3395, 
0x02be,0x1p-3394, 
0x02bf,0x1p-3393, 
0x02c0,0x1p-3392, 
0x02c1,0x1p-3391, 
0x02c2,0x1p-3390, 
0x02c3,0x1p-3389, 
0x02c4,0x1p-3388, 
0x02c5,0x1p-3387, 
0x02c6,0x1p-3386, 
0x02c7,0x1p-3385, 
0x02c8,0x1p-3384, 
0x02c9,0x1p-3383, 
0x02ca,0x1p-3382, 
0x02cb,0x1p-3381, 
0x02cc,0x1p-3380, 
0x02cd,0x1p-3379, 
0x02ce,0x1p-3378, 
0x02cf,0x1p-3377, 
0x02d0,0x1p-3376, 
0x02d1,0x1p-3375, 
0x02d2,0x1p-3374, 
0x02d3,0x1p-3373, 
0x02d4,0x1p-3372, 
0x02d5,0x1p-3371, 
0x02d6,0x1p-3370, 
0x02d7,0x1p-3369, 
0x02d8,0x1p-3368, 
0x02d9,0x1p-3367, 
0x02da,0x1p-3366, 
0x02db,0x1p-3365, 
0x02dc,0x1p-3364, 
0x02dd,0x1p-3363, 
0x02de,0x1p-3362, 
0x02df,0x1p-3361, 
0x02e0,0x1p-3360, 
0x02e1,0x1p-3359, 
0x02e2,0x1p-3358, 
0x02e3,0x1p-3357, 
0x02e4,0x1p-3356, 
0x02e5,0x1p-3355, 
0x02e6,0x1p-3354, 
0x02e7,0x1p-3353, 
0x02e8,0x1p-3352, 
0x02e9,0x1p-3351, 
0x02ea,0x1p-3350, 
0x02eb,0x1p-3349, 
0x02ec,0x1p-3348, 
0x02ed,0x1p-3347, 
0x02ee,0x1p-3346, 
0x02ef,0x1p-3345, 
0x02f0,0x1p-3344, 
0x02f1,0x1p-3343, 
0x02f2,0x1p-3342, 
0x02f3,0x1p-3341, 
0x02f4,0x1p-3340, 
0x02f5,0x1p-3339, 
0x02f6,0x1p-3338, 
0x02f7,0x1p-3337, 
0x02f8,0x1p-3336, 
0x02f9,0x1p-3335, 
0x02fa,0x1p-3334, 
0x02fb,0x1p-3333, 
0x02fc,0x1p-3332, 
0x02fd,0x1p-3331, 
0x02fe,0x1p-3330, 
0x02ff,0x1p-3329, 
0x0300,0x1p-3328, 
0x0301,0x1p-3327, 
0x0302,0x1p-3326, 
0x0303,0x1p-3325, 
0x0304,0x1p-3324, 
0x0305,0x1p-3323, 
0x0306,0x1p-3322, 
0x0307,0x1p-3321, 
0x0308,0x1p-3320, 
0x0309,0x1p-3319, 
0x030a,0x1p-3318, 
0x030b,0x1p-3317, 
0x030c,0x1p-3316, 
0x030d,0x1p-3315, 
0x030e,0x1p-3314, 
0x030f,0x1p-3313, 
0x0310,0x1p-3312, 
0x0311,0x1p-3311, 
0x0312,0x1p-3310, 
0x0313,0x1p-3309, 
0x0314,0x1p-3308, 
0x0315,0x1p-3307, 
0x0316,0x1p-3306, 
0x0317,0x1p-3305, 
0x0318,0x1p-3304, 
0x0319,0x1p-3303, 
0x031a,0x1p-3302, 
0x031b,0x1p-3301, 
0x031c,0x1p-3300, 
0x031d,0x1p-3299, 
0x031e,0x1p-3298, 
0x031f,0x1p-3297, 
0x0320,0x1p-3296, 
0x0321,0x1p-3295, 
0x0322,0x1p-3294, 
0x0323,0x1p-3293, 
0x0324,0x1p-3292, 
0x0325,0x1p-3291, 
0x0326,0x1p-3290, 
0x0327,0x1p-3289, 
0x0328,0x1p-3288, 
0x0329,0x1p-3287, 
0x032a,0x1p-3286, 
0x032b,0x1p-3285, 
0x032c,0x1p-3284, 
0x032d,0x1p-3283, 
0x032e,0x1p-3282, 
0x032f,0x1p-3281, 
0x0330,0x1p-3280, 
0x0331,0x1p-3279, 
0x0332,0x1p-3278, 
0x0333,0x1p-3277, 
0x0334,0x1p-3276, 
0x0335,0x1p-3275, 
0x0336,0x1p-3274, 
0x0337,0x1p-3273, 
0x0338,0x1p-3272, 
0x0339,0x1p-3271, 
0x033a,0x1p-3270, 
0x033b,0x1p-3269, 
0x033c,0x1p-3268, 
0x033d,0x1p-3267, 
0x033e,0x1p-3266, 
0x033f,0x1p-3265, 
0x0340,0x1p-3264, 
0x0341,0x1p-3263, 
0x0342,0x1p-3262, 
0x0343,0x1p-3261, 
0x0344,0x1p-3260, 
0x0345,0x1p-3259, 
0x0346,0x1p-3258, 
0x0347,0x1p-3257, 
0x0348,0x1p-3256, 
0x0349,0x1p-3255, 
0x034a,0x1p-3254, 
0x034b,0x1p-3253, 
0x034c,0x1p-3252, 
0x034d,0x1p-3251, 
0x034e,0x1p-3250, 
0x034f,0x1p-3249, 
0x0350,0x1p-3248, 
0x0351,0x1p-3247, 
0x0352,0x1p-3246, 
0x0353,0x1p-3245, 
0x0354,0x1p-3244, 
0x0355,0x1p-3243, 
0x0356,0x1p-3242, 
0x0357,0x1p-3241, 
0x0358,0x1p-3240, 
0x0359,0x1p-3239, 
0x035a,0x1p-3238, 
0x035b,0x1p-3237, 
0x035c,0x1p-3236, 
0x035d,0x1p-3235, 
0x035e,0x1p-3234, 
0x035f,0x1p-3233, 
0x0360,0x1p-3232, 
0x0361,0x1p-3231, 
0x0362,0x1p-3230, 
0x0363,0x1p-3229, 
0x0364,0x1p-3228, 
0x0365,0x1p-3227, 
0x0366,0x1p-3226, 
0x0367,0x1p-3225, 
0x0368,0x1p-3224, 
0x0369,0x1p-3223, 
0x036a,0x1p-3222, 
0x036b,0x1p-3221, 
0x036c,0x1p-3220, 
0x036d,0x1p-3219, 
0x036e,0x1p-3218, 
0x036f,0x1p-3217, 
0x0370,0x1p-3216, 
0x0371,0x1p-3215, 
0x0372,0x1p-3214, 
0x0373,0x1p-3213, 
0x0374,0x1p-3212, 
0x0375,0x1p-3211, 
0x0376,0x1p-3210, 
0x0377,0x1p-3209, 
0x0378,0x1p-3208, 
0x0379,0x1p-3207, 
0x037a,0x1p-3206, 
0x037b,0x1p-3205, 
0x037c,0x1p-3204, 
0x037d,0x1p-3203, 
0x037e,0x1p-3202, 
0x037f,0x1p-3201, 
0x0380,0x1p-3200, 
0x0381,0x1p-3199, 
0x0382,0x1p-3198, 
0x0383,0x1p-3197, 
0x0384,0x1p-3196, 
0x0385,0x1p-3195, 
0x0386,0x1p-3194, 
0x0387,0x1p-3193, 
0x0388,0x1p-3192, 
0x0389,0x1p-3191, 
0x038a,0x1p-3190, 
0x038b,0x1p-3189, 
0x038c,0x1p-3188, 
0x038d,0x1p-3187, 
0x038e,0x1p-3186, 
0x038f,0x1p-3185, 
0x0390,0x1p-3184, 
