codepoint,sprintf_a,subnormal
0x59,0x1.8p-20, 
0x5a,0x1p-19, 
0x5b,0x1.8p-19, 
0x5c,0x1p-18, 
0x5d,0x1.8p-18, 
0x5e,0x1p-17, 
0x5f,0x1.8p-17, 
0x60,0x1p-16, 
0x61,0x1.8p-16, 
0x62,0x1p-15, 
0x63,0x1.8p-15, 
0x64,0x1p-14, 
0x65,0x1.8p-14, 
0x66,0x1p-13, 
0x67,0x1.8p-13, 
0x68,0x1p-12, 
0x69,0x1.8p-12, 
0x6a,0x1p-11, 
0x6b,0x1.8p-11, 
0x6c,0x1p-10, 
0x6d,0x1.8p-10, 
0x6e,0x1p-9, 
0x6f,0x1.8p-9, 
0x70,0x1p-8, 
0x71,0x1.8p-8, 
0x72,0x1p-7, 
0x73,0x1.8p-7, 
0x74,0x1p-6, 
0x75,0x1.8p-6, 
0x76,0x1p-5, 
0x77,0x1.8p-5, 
0x78,0x1p-4, 
0x79,0x1.8p-4, 
0x7a,0x1p-3, 
0x7b,0x1.8p-3, 
0x7c,0x1p-2, 
0x7d,0x1.8p-2, 
0x7e,0x1p-1, 
0x7f,0x1.8p-1, 
0x80,0x1p+0, 
0x81,0x1.8p+0, 
0x82,0x1p+1, 
0x83,0x1.8p+1, 
0x84,0x1p+2, 
0x85,0x1.8p+2, 
0x86,0x1p+3, 
0x87,0x1.8p+3, 
0x88,0x1p+4, 
0x89,0x1.8p+4, 
0x8a,0x1p+5, 
0x8b,0x1.8p+5, 
0x8c,0x1p+6, 
0x8d,0x1.8p+6, 
0x8e,0x1p+7, 
0x8f,0x1.8p+7, 
0x90,0x1p+8, 
0x91,0x1.8p+8, 
0x92,0x1p+9, 
0x93,0x1.8p+9, 
0x94,0x1p+10, 
0x95,0x1.8p+10, 
0x96,0x1p+11, 
0x97,0x1.8p+11, 
0x98,0x1p+12, 
0x99,0x1.8p+12, 
0x9a,0x1p+13, 
0x9b,0x1.8p+13, 
0x9c,0x1p+14, 
0x9d,0x1.8p+14, 
0x9e,0x1p+15, 
0x9f,0x1.8p+15, 
0xa0,0x1p+16, 
0xa1,0x1.8p+16, 
0xa2,0x1p+17, 
0xa3,0x1.8p+17, 
0xa4,0x1p+18, 
0xa5,0x1.8p+18, 
0xa6,0x1p+19, 
0xa7,0x1.8p+19, 
0xa8,0x1p+20, 
0xa9,0x1.8p+20, 
0xaa,0x1p+21, 
0xab,0x1.8p+21, 
0xac,0x1p+22, 
0xad,0x1.8p+22, 
0xae,0x1p+23, 
0xaf,0x1.8p+23, 
0xb0,0x1p+24, 
0xb1,0x1.8p+24, 
0xb2,0x1p+25, 
0xb3,0x1.8p+25, 
0xb4,0x1p+26, 
0xb5,0x1.8p+26, 
0xb6,0x1p+27, 
0xb7,0x1.8p+27, 
0xb8,0x1p+28, 
0xb9,0x1.8p+28, 
0xba,0x1p+29, 
0xbb,0x1.8p+29, 
0xbc,0x1p+30, 
0xbd,0x1.8p+30, 
0xbe,0x1p+31, 
0xbf,0x1.8p+31, 
0xc0,0x1p+32, 
0xc1,0x1.8p+32, 
0xc2,0x1p+33, 
0xc3,0x1.8p+33, 
0xc4,0x1p+34, 
0xc5,0x1.8p+34, 
0xc6,0x1p+35, 
0xc7,0x1.8p+35, 
0xc8,0x1p+36, 
0xc9,0x1.8p+36, 
0xca,0x1p+37, 
0xcb,0x1.8p+37, 
0xcc,0x1p+38, 
0xcd,0x1.8p+38, 
0xce,0x1p+39, 
0xcf,0x1.8p+39, 
0xd0,0x1p+40, 
0xd1,0x1.8p+40, 
0xd2,0x1p+41, 
0xd3,0x1.8p+41, 
0xd4,0x1p+42, 
0xd5,0x1.8p+42, 
0xd6,0x1p+43, 
0xd7,0x1.8p+43, 
0xd8,0x1p+44, 
0xd9,0x1.8p+44, 
0xda,0x1p+45, 
0xdb,0x1.8p+45, 
0xdc,0x1p+46, 
0xdd,0x1.8p+46, 
0xde,0x1p+47, 
0xdf,0x1.8p+47, 
0xe0,0x1p+48, 
0xe1,0x1.8p+48, 
0xe2,0x1p+49, 
0xe3,0x1.8p+49, 
0xe4,0x1p+50, 
0xe5,0x1.8p+50, 
0xe6,0x1p+51, 
0xe7,0x1.8p+51, 
0xe8,0x1p+52, 
0xe9,0x1.8p+52, 
0xea,0x1p+53, 
0xeb,0x1.8p+53, 
0xec,0x1p+54, 
0xed,0x1.8p+54, 
0xee,0x1p+55, 
0xef,0x1.8p+55, 
0xf0,0x1p+56, 
0xf1,0x1.8p+56, 
0xf2,0x1p+57, 
0xf3,0x1.8p+57, 
0xf4,0x1p+58, 
0xf5,0x1.8p+58, 
0xf6,0x1p+59, 
0xf7,0x1.8p+59, 
0xf8,0x1p+60, 
0xf9,0x1.8p+60, 
0xfa,0x1p+61, 
0xfb,0x1.8p+61, 
0xfc,0x1p+62, 
0xfd,0x1.8p+62, 
0xfe,Inf, 
0xff,NaN, 
