codepoint,sprintf_a,subnormal
0x00a3,0x1.46p-255, 
0x00a4,0x1.48p-255, 
0x00a5,0x1.4ap-255, 
0x00a6,0x1.4cp-255, 
0x00a7,0x1.4ep-255, 
0x00a8,0x1.5p-255, 
0x00a9,0x1.52p-255, 
0x00aa,0x1.54p-255, 
0x00ab,0x1.56p-255, 
0x00ac,0x1.58p-255, 
0x00ad,0x1.5ap-255, 
0x00ae,0x1.5cp-255, 
0x00af,0x1.5ep-255, 
0x00b0,0x1.6p-255, 
0x00b1,0x1.62p-255, 
0x00b2,0x1.64p-255, 
0x00b3,0x1.66p-255, 
0x00b4,0x1.68p-255, 
0x00b5,0x1.6ap-255, 
0x00b6,0x1.6cp-255, 
0x00b7,0x1.6ep-255, 
0x00b8,0x1.7p-255, 
0x00b9,0x1.72p-255, 
0x00ba,0x1.74p-255, 
0x00bb,0x1.76p-255, 
0x00bc,0x1.78p-255, 
0x00bd,0x1.7ap-255, 
0x00be,0x1.7cp-255, 
0x00bf,0x1.7ep-255, 
0x00c0,0x1.8p-255, 
0x00c1,0x1.82p-255, 
0x00c2,0x1.84p-255, 
0x00c3,0x1.86p-255, 
0x00c4,0x1.88p-255, 
0x00c5,0x1.8ap-255, 
0x00c6,0x1.8cp-255, 
0x00c7,0x1.8ep-255, 
0x00c8,0x1.9p-255, 
0x00c9,0x1.92p-255, 
0x00ca,0x1.94p-255, 
0x00cb,0x1.96p-255, 
0x00cc,0x1.98p-255, 
0x00cd,0x1.9ap-255, 
0x00ce,0x1.9cp-255, 
0x00cf,0x1.9ep-255, 
0x00d0,0x1.ap-255, 
0x00d1,0x1.a2p-255, 
0x00d2,0x1.a4p-255, 
0x00d3,0x1.a6p-255, 
0x00d4,0x1.a8p-255, 
0x00d5,0x1.aap-255, 
0x00d6,0x1.acp-255, 
0x00d7,0x1.aep-255, 
0x00d8,0x1.bp-255, 
0x00d9,0x1.b2p-255, 
0x00da,0x1.b4p-255, 
0x00db,0x1.b6p-255, 
0x00dc,0x1.b8p-255, 
0x00dd,0x1.bap-255, 
0x00de,0x1.bcp-255, 
0x00df,0x1.bep-255, 
0x00e0,0x1.cp-255, 
0x00e1,0x1.c2p-255, 
0x00e2,0x1.c4p-255, 
0x00e3,0x1.c6p-255, 
0x00e4,0x1.c8p-255, 
0x00e5,0x1.cap-255, 
0x00e6,0x1.ccp-255, 
0x00e7,0x1.cep-255, 
0x00e8,0x1.dp-255, 
0x00e9,0x1.d2p-255, 
0x00ea,0x1.d4p-255, 
0x00eb,0x1.d6p-255, 
0x00ec,0x1.d8p-255, 
0x00ed,0x1.dap-255, 
0x00ee,0x1.dcp-255, 
0x00ef,0x1.dep-255, 
0x00f0,0x1.ep-255, 
0x00f1,0x1.e2p-255, 
0x00f2,0x1.e4p-255, 
0x00f3,0x1.e6p-255, 
0x00f4,0x1.e8p-255, 
0x00f5,0x1.eap-255, 
0x00f6,0x1.ecp-255, 
0x00f7,0x1.eep-255, 
0x00f8,0x1.fp-255, 
0x00f9,0x1.f2p-255, 
0x00fa,0x1.f4p-255, 
0x00fb,0x1.f6p-255, 
0x00fc,0x1.f8p-255, 
0x00fd,0x1.fap-255, 
0x00fe,0x1.fcp-255, 
0x00ff,0x1.fep-255, 
0x0100,0x1p-254, 
0x0101,0x1.02p-254, 
0x0102,0x1.04p-254, 
0x0103,0x1.06p-254, 
0x0104,0x1.08p-254, 
0x0105,0x1.0ap-254, 
0x0106,0x1.0cp-254, 
0x0107,0x1.0ep-254, 
0x0108,0x1.1p-254, 
0x0109,0x1.12p-254, 
0x010a,0x1.14p-254, 
0x010b,0x1.16p-254, 
0x010c,0x1.18p-254, 
0x010d,0x1.1ap-254, 
0x010e,0x1.1cp-254, 
0x010f,0x1.1ep-254, 
0x0110,0x1.2p-254, 
0x0111,0x1.22p-254, 
0x0112,0x1.24p-254, 
0x0113,0x1.26p-254, 
0x0114,0x1.28p-254, 
0x0115,0x1.2ap-254, 
0x0116,0x1.2cp-254, 
0x0117,0x1.2ep-254, 
0x0118,0x1.3p-254, 
0x0119,0x1.32p-254, 
0x011a,0x1.34p-254, 
0x011b,0x1.36p-254, 
0x011c,0x1.38p-254, 
0x011d,0x1.3ap-254, 
0x011e,0x1.3cp-254, 
0x011f,0x1.3ep-254, 
0x0120,0x1.4p-254, 
0x0121,0x1.42p-254, 
0x0122,0x1.44p-254, 
0x0123,0x1.46p-254, 
0x0124,0x1.48p-254, 
0x0125,0x1.4ap-254, 
0x0126,0x1.4cp-254, 
0x0127,0x1.4ep-254, 
0x0128,0x1.5p-254, 
0x0129,0x1.52p-254, 
0x012a,0x1.54p-254, 
0x012b,0x1.56p-254, 
0x012c,0x1.58p-254, 
0x012d,0x1.5ap-254, 
0x012e,0x1.5cp-254, 
0x012f,0x1.5ep-254, 
0x0130,0x1.6p-254, 
0x0131,0x1.62p-254, 
0x0132,0x1.64p-254, 
0x0133,0x1.66p-254, 
0x0134,0x1.68p-254, 
0x0135,0x1.6ap-254, 
0x0136,0x1.6cp-254, 
0x0137,0x1.6ep-254, 
0x0138,0x1.7p-254, 
0x0139,0x1.72p-254, 
0x013a,0x1.74p-254, 
0x013b,0x1.76p-254, 
0x013c,0x1.78p-254, 
0x013d,0x1.7ap-254, 
0x013e,0x1.7cp-254, 
0x013f,0x1.7ep-254, 
0x0140,0x1.8p-254, 
0x0141,0x1.82p-254, 
0x0142,0x1.84p-254, 
0x0143,0x1.86p-254, 
0x0144,0x1.88p-254, 
0x0145,0x1.8ap-254, 
0x0146,0x1.8cp-254, 
0x0147,0x1.8ep-254, 
0x0148,0x1.9p-254, 
0x0149,0x1.92p-254, 
0x014a,0x1.94p-254, 
0x014b,0x1.96p-254, 
0x014c,0x1.98p-254, 
0x014d,0x1.9ap-254, 
0x014e,0x1.9cp-254, 
0x014f,0x1.9ep-254, 
0x0150,0x1.ap-254, 
0x0151,0x1.a2p-254, 
0x0152,0x1.a4p-254, 
0x0153,0x1.a6p-254, 
0x0154,0x1.a8p-254, 
0x0155,0x1.aap-254, 
0x0156,0x1.acp-254, 
0x0157,0x1.aep-254, 
0x0158,0x1.bp-254, 
0x0159,0x1.b2p-254, 
0x015a,0x1.b4p-254, 
0x015b,0x1.b6p-254, 
0x015c,0x1.b8p-254, 
0x015d,0x1.bap-254, 
0x015e,0x1.bcp-254, 
0x015f,0x1.bep-254, 
0x0160,0x1.cp-254, 
0x0161,0x1.c2p-254, 
0x0162,0x1.c4p-254, 
0x0163,0x1.c6p-254, 
0x0164,0x1.c8p-254, 
0x0165,0x1.cap-254, 
0x0166,0x1.ccp-254, 
0x0167,0x1.cep-254, 
0x0168,0x1.dp-254, 
0x0169,0x1.d2p-254, 
0x016a,0x1.d4p-254, 
0x016b,0x1.d6p-254, 
0x016c,0x1.d8p-254, 
0x016d,0x1.dap-254, 
0x016e,0x1.dcp-254, 
0x016f,0x1.dep-254, 
0x0170,0x1.ep-254, 
0x0171,0x1.e2p-254, 
0x0172,0x1.e4p-254, 
0x0173,0x1.e6p-254, 
0x0174,0x1.e8p-254, 
0x0175,0x1.eap-254, 
0x0176,0x1.ecp-254, 
0x0177,0x1.eep-254, 
0x0178,0x1.fp-254, 
0x0179,0x1.f2p-254, 
0x017a,0x1.f4p-254, 
0x017b,0x1.f6p-254, 
0x017c,0x1.f8p-254, 
0x017d,0x1.fap-254, 
0x017e,0x1.fcp-254, 
0x017f,0x1.fep-254, 
0x0180,0x1p-253, 
0x0181,0x1.02p-253, 
0x0182,0x1.04p-253, 
0x0183,0x1.06p-253, 
0x0184,0x1.08p-253, 
0x0185,0x1.0ap-253, 
0x0186,0x1.0cp-253, 
0x0187,0x1.0ep-253, 
0x0188,0x1.1p-253, 
0x0189,0x1.12p-253, 
0x018a,0x1.14p-253, 
0x018b,0x1.16p-253, 
0x018c,0x1.18p-253, 
0x018d,0x1.1ap-253, 
0x018e,0x1.1cp-253, 
0x018f,0x1.1ep-253, 
0x0190,0x1.2p-253, 
0x0191,0x1.22p-253, 
0x0192,0x1.24p-253, 
0x0193,0x1.26p-253, 
0x0194,0x1.28p-253, 
0x0195,0x1.2ap-253, 
0x0196,0x1.2cp-253, 
0x0197,0x1.2ep-253, 
0x0198,0x1.3p-253, 
0x0199,0x1.32p-253, 
0x019a,0x1.34p-253, 
0x019b,0x1.36p-253, 
0x019c,0x1.38p-253, 
0x019d,0x1.3ap-253, 
0x019e,0x1.3cp-253, 
0x019f,0x1.3ep-253, 
0x01a0,0x1.4p-253, 
0x01a1,0x1.42p-253, 
0x01a2,0x1.44p-253, 
0x01a3,0x1.46p-253, 
0x01a4,0x1.48p-253, 
0x01a5,0x1.4ap-253, 
0x01a6,0x1.4cp-253, 
0x01a7,0x1.4ep-253, 
0x01a8,0x1.5p-253, 
0x01a9,0x1.52p-253, 
0x01aa,0x1.54p-253, 
0x01ab,0x1.56p-253, 
0x01ac,0x1.58p-253, 
0x01ad,0x1.5ap-253, 
0x01ae,0x1.5cp-253, 
0x01af,0x1.5ep-253, 
0x01b0,0x1.6p-253, 
0x01b1,0x1.62p-253, 
0x01b2,0x1.64p-253, 
0x01b3,0x1.66p-253, 
0x01b4,0x1.68p-253, 
0x01b5,0x1.6ap-253, 
0x01b6,0x1.6cp-253, 
0x01b7,0x1.6ep-253, 
0x01b8,0x1.7p-253, 
0x01b9,0x1.72p-253, 
0x01ba,0x1.74p-253, 
0x01bb,0x1.76p-253, 
0x01bc,0x1.78p-253, 
0x01bd,0x1.7ap-253, 
0x01be,0x1.7cp-253, 
0x01bf,0x1.7ep-253, 
0x01c0,0x1.8p-253, 
0x01c1,0x1.82p-253, 
0x01c2,0x1.84p-253, 
0x01c3,0x1.86p-253, 
0x01c4,0x1.88p-253, 
0x01c5,0x1.8ap-253, 
0x01c6,0x1.8cp-253, 
0x01c7,0x1.8ep-253, 
0x01c8,0x1.9p-253, 
0x01c9,0x1.92p-253, 
0x01ca,0x1.94p-253, 
0x01cb,0x1.96p-253, 
0x01cc,0x1.98p-253, 
0x01cd,0x1.9ap-253, 
0x01ce,0x1.9cp-253, 
0x01cf,0x1.9ep-253, 
0x01d0,0x1.ap-253, 
0x01d1,0x1.a2p-253, 
0x01d2,0x1.a4p-253, 
0x01d3,0x1.a6p-253, 
0x01d4,0x1.a8p-253, 
0x01d5,0x1.aap-253, 
0x01d6,0x1.acp-253, 
0x01d7,0x1.aep-253, 
0x01d8,0x1.bp-253, 
0x01d9,0x1.b2p-253, 
0x01da,0x1.b4p-253, 
0x01db,0x1.b6p-253, 
0x01dc,0x1.b8p-253, 
0x01dd,0x1.bap-253, 
0x01de,0x1.bcp-253, 
0x01df,0x1.bep-253, 
0x01e0,0x1.cp-253, 
0x01e1,0x1.c2p-253, 
0x01e2,0x1.c4p-253, 
0x01e3,0x1.c6p-253, 
0x01e4,0x1.c8p-253, 
0x01e5,0x1.cap-253, 
0x01e6,0x1.ccp-253, 
0x01e7,0x1.cep-253, 
0x01e8,0x1.dp-253, 
0x01e9,0x1.d2p-253, 
0x01ea,0x1.d4p-253, 
0x01eb,0x1.d6p-253, 
0x01ec,0x1.d8p-253, 
0x01ed,0x1.dap-253, 
0x01ee,0x1.dcp-253, 
0x01ef,0x1.dep-253, 
0x01f0,0x1.ep-253, 
0x01f1,0x1.e2p-253, 
0x01f2,0x1.e4p-253, 
0x01f3,0x1.e6p-253, 
0x01f4,0x1.e8p-253, 
0x01f5,0x1.eap-253, 
0x01f6,0x1.ecp-253, 
0x01f7,0x1.eep-253, 
0x01f8,0x1.fp-253, 
0x01f9,0x1.f2p-253, 
0x01fa,0x1.f4p-253, 
0x01fb,0x1.f6p-253, 
0x01fc,0x1.f8p-253, 
0x01fd,0x1.fap-253, 
0x01fe,0x1.fcp-253, 
0x01ff,0x1.fep-253, 
0x0200,0x1p-252, 
0x0201,0x1.02p-252, 
0x0202,0x1.04p-252, 
0x0203,0x1.06p-252, 
0x0204,0x1.08p-252, 
0x0205,0x1.0ap-252, 
0x0206,0x1.0cp-252, 
0x0207,0x1.0ep-252, 
0x0208,0x1.1p-252, 
0x0209,0x1.12p-252, 
0x020a,0x1.14p-252, 
0x020b,0x1.16p-252, 
0x020c,0x1.18p-252, 
0x020d,0x1.1ap-252, 
0x020e,0x1.1cp-252, 
0x020f,0x1.1ep-252, 
0x0210,0x1.2p-252, 
0x0211,0x1.22p-252, 
0x0212,0x1.24p-252, 
0x0213,0x1.26p-252, 
0x0214,0x1.28p-252, 
0x0215,0x1.2ap-252, 
0x0216,0x1.2cp-252, 
0x0217,0x1.2ep-252, 
0x0218,0x1.3p-252, 
0x0219,0x1.32p-252, 
0x021a,0x1.34p-252, 
0x021b,0x1.36p-252, 
0x021c,0x1.38p-252, 
0x021d,0x1.3ap-252, 
0x021e,0x1.3cp-252, 
0x021f,0x1.3ep-252, 
0x0220,0x1.4p-252, 
0x0221,0x1.42p-252, 
0x0222,0x1.44p-252, 
0x0223,0x1.46p-252, 
0x0224,0x1.48p-252, 
0x0225,0x1.4ap-252, 
0x0226,0x1.4cp-252, 
0x0227,0x1.4ep-252, 
0x0228,0x1.5p-252, 
0x0229,0x1.52p-252, 
0x022a,0x1.54p-252, 
0x022b,0x1.56p-252, 
0x022c,0x1.58p-252, 
0x022d,0x1.5ap-252, 
0x022e,0x1.5cp-252, 
0x022f,0x1.5ep-252, 
0x0230,0x1.6p-252, 
0x0231,0x1.62p-252, 
0x0232,0x1.64p-252, 
0x0233,0x1.66p-252, 
0x0234,0x1.68p-252, 
0x0235,0x1.6ap-252, 
0x0236,0x1.6cp-252, 
0x0237,0x1.6ep-252, 
0x0238,0x1.7p-252, 
0x0239,0x1.72p-252, 
0x023a,0x1.74p-252, 
0x023b,0x1.76p-252, 
0x023c,0x1.78p-252, 
0x023d,0x1.7ap-252, 
0x023e,0x1.7cp-252, 
0x023f,0x1.7ep-252, 
0x0240,0x1.8p-252, 
0x0241,0x1.82p-252, 
0x0242,0x1.84p-252, 
0x0243,0x1.86p-252, 
0x0244,0x1.88p-252, 
0x0245,0x1.8ap-252, 
0x0246,0x1.8cp-252, 
0x0247,0x1.8ep-252, 
0x0248,0x1.9p-252, 
0x0249,0x1.92p-252, 
0x024a,0x1.94p-252, 
0x024b,0x1.96p-252, 
0x024c,0x1.98p-252, 
0x024d,0x1.9ap-252, 
0x024e,0x1.9cp-252, 
0x024f,0x1.9ep-252, 
0x0250,0x1.ap-252, 
0x0251,0x1.a2p-252, 
0x0252,0x1.a4p-252, 
0x0253,0x1.a6p-252, 
0x0254,0x1.a8p-252, 
0x0255,0x1.aap-252, 
0x0256,0x1.acp-252, 
0x0257,0x1.aep-252, 
0x0258,0x1.bp-252, 
0x0259,0x1.b2p-252, 
0x025a,0x1.b4p-252, 
0x025b,0x1.b6p-252, 
0x025c,0x1.b8p-252, 
0x025d,0x1.bap-252, 
0x025e,0x1.bcp-252, 
0x025f,0x1.bep-252, 
0x0260,0x1.cp-252, 
0x0261,0x1.c2p-252, 
0x0262,0x1.c4p-252, 
0x0263,0x1.c6p-252, 
0x0264,0x1.c8p-252, 
0x0265,0x1.cap-252, 
0x0266,0x1.ccp-252, 
0x0267,0x1.cep-252, 
0x0268,0x1.dp-252, 
0x0269,0x1.d2p-252, 
0x026a,0x1.d4p-252, 
0x026b,0x1.d6p-252, 
0x026c,0x1.d8p-252, 
0x026d,0x1.dap-252, 
0x026e,0x1.dcp-252, 
0x026f,0x1.dep-252, 
0x0270,0x1.ep-252, 
0x0271,0x1.e2p-252, 
0x0272,0x1.e4p-252, 
0x0273,0x1.e6p-252, 
0x0274,0x1.e8p-252, 
0x0275,0x1.eap-252, 
0x0276,0x1.ecp-252, 
0x0277,0x1.eep-252, 
0x0278,0x1.fp-252, 
0x0279,0x1.f2p-252, 
0x027a,0x1.f4p-252, 
0x027b,0x1.f6p-252, 
0x027c,0x1.f8p-252, 
0x027d,0x1.fap-252, 
0x027e,0x1.fcp-252, 
0x027f,0x1.fep-252, 
0x0280,0x1p-251, 
0x0281,0x1.02p-251, 
0x0282,0x1.04p-251, 
0x0283,0x1.06p-251, 
0x0284,0x1.08p-251, 
0x0285,0x1.0ap-251, 
0x0286,0x1.0cp-251, 
0x0287,0x1.0ep-251, 
0x0288,0x1.1p-251, 
0x0289,0x1.12p-251, 
0x028a,0x1.14p-251, 
0x028b,0x1.16p-251, 
0x028c,0x1.18p-251, 
0x028d,0x1.1ap-251, 
0x028e,0x1.1cp-251, 
0x028f,0x1.1ep-251, 
0x0290,0x1.2p-251, 
0x0291,0x1.22p-251, 
0x0292,0x1.24p-251, 
0x0293,0x1.26p-251, 
0x0294,0x1.28p-251, 
0x0295,0x1.2ap-251, 
0x0296,0x1.2cp-251, 
0x0297,0x1.2ep-251, 
0x0298,0x1.3p-251, 
0x0299,0x1.32p-251, 
0x029a,0x1.34p-251, 
0x029b,0x1.36p-251, 
0x029c,0x1.38p-251, 
0x029d,0x1.3ap-251, 
0x029e,0x1.3cp-251, 
0x029f,0x1.3ep-251, 
0x02a0,0x1.4p-251, 
0x02a1,0x1.42p-251, 
0x02a2,0x1.44p-251, 
0x02a3,0x1.46p-251, 
0x02a4,0x1.48p-251, 
0x02a5,0x1.4ap-251, 
0x02a6,0x1.4cp-251, 
0x02a7,0x1.4ep-251, 
0x02a8,0x1.5p-251, 
0x02a9,0x1.52p-251, 
0x02aa,0x1.54p-251, 
0x02ab,0x1.56p-251, 
0x02ac,0x1.58p-251, 
0x02ad,0x1.5ap-251, 
0x02ae,0x1.5cp-251, 
0x02af,0x1.5ep-251, 
0x02b0,0x1.6p-251, 
0x02b1,0x1.62p-251, 
0x02b2,0x1.64p-251, 
0x02b3,0x1.66p-251, 
0x02b4,0x1.68p-251, 
0x02b5,0x1.6ap-251, 
0x02b6,0x1.6cp-251, 
0x02b7,0x1.6ep-251, 
0x02b8,0x1.7p-251, 
0x02b9,0x1.72p-251, 
0x02ba,0x1.74p-251, 
0x02bb,0x1.76p-251, 
0x02bc,0x1.78p-251, 
0x02bd,0x1.7ap-251, 
0x02be,0x1.7cp-251, 
0x02bf,0x1.7ep-251, 
0x02c0,0x1.8p-251, 
0x02c1,0x1.82p-251, 
0x02c2,0x1.84p-251, 
0x02c3,0x1.86p-251, 
0x02c4,0x1.88p-251, 
0x02c5,0x1.8ap-251, 
0x02c6,0x1.8cp-251, 
0x02c7,0x1.8ep-251, 
0x02c8,0x1.9p-251, 
0x02c9,0x1.92p-251, 
0x02ca,0x1.94p-251, 
0x02cb,0x1.96p-251, 
0x02cc,0x1.98p-251, 
0x02cd,0x1.9ap-251, 
0x02ce,0x1.9cp-251, 
0x02cf,0x1.9ep-251, 
0x02d0,0x1.ap-251, 
0x02d1,0x1.a2p-251, 
0x02d2,0x1.a4p-251, 
0x02d3,0x1.a6p-251, 
0x02d4,0x1.a8p-251, 
0x02d5,0x1.aap-251, 
0x02d6,0x1.acp-251, 
0x02d7,0x1.aep-251, 
0x02d8,0x1.bp-251, 
0x02d9,0x1.b2p-251, 
0x02da,0x1.b4p-251, 
0x02db,0x1.b6p-251, 
0x02dc,0x1.b8p-251, 
0x02dd,0x1.bap-251, 
0x02de,0x1.bcp-251, 
0x02df,0x1.bep-251, 
0x02e0,0x1.cp-251, 
0x02e1,0x1.c2p-251, 
0x02e2,0x1.c4p-251, 
0x02e3,0x1.c6p-251, 
0x02e4,0x1.c8p-251, 
0x02e5,0x1.cap-251, 
0x02e6,0x1.ccp-251, 
0x02e7,0x1.cep-251, 
0x02e8,0x1.dp-251, 
0x02e9,0x1.d2p-251, 
0x02ea,0x1.d4p-251, 
0x02eb,0x1.d6p-251, 
0x02ec,0x1.d8p-251, 
0x02ed,0x1.dap-251, 
0x02ee,0x1.dcp-251, 
0x02ef,0x1.dep-251, 
0x02f0,0x1.ep-251, 
0x02f1,0x1.e2p-251, 
0x02f2,0x1.e4p-251, 
0x02f3,0x1.e6p-251, 
0x02f4,0x1.e8p-251, 
0x02f5,0x1.eap-251, 
0x02f6,0x1.ecp-251, 
0x02f7,0x1.eep-251, 
0x02f8,0x1.fp-251, 
0x02f9,0x1.f2p-251, 
0x02fa,0x1.f4p-251, 
0x02fb,0x1.f6p-251, 
0x02fc,0x1.f8p-251, 
0x02fd,0x1.fap-251, 
0x02fe,0x1.fcp-251, 
0x02ff,0x1.fep-251, 
0x0300,0x1p-250, 
0x0301,0x1.02p-250, 
0x0302,0x1.04p-250, 
0x0303,0x1.06p-250, 
0x0304,0x1.08p-250, 
0x0305,0x1.0ap-250, 
0x0306,0x1.0cp-250, 
0x0307,0x1.0ep-250, 
0x0308,0x1.1p-250, 
0x0309,0x1.12p-250, 
0x030a,0x1.14p-250, 
0x030b,0x1.16p-250, 
0x030c,0x1.18p-250, 
0x030d,0x1.1ap-250, 
0x030e,0x1.1cp-250, 
0x030f,0x1.1ep-250, 
0x0310,0x1.2p-250, 
0x0311,0x1.22p-250, 
0x0312,0x1.24p-250, 
0x0313,0x1.26p-250, 
0x0314,0x1.28p-250, 
0x0315,0x1.2ap-250, 
0x0316,0x1.2cp-250, 
0x0317,0x1.2ep-250, 
0x0318,0x1.3p-250, 
0x0319,0x1.32p-250, 
0x031a,0x1.34p-250, 
0x031b,0x1.36p-250, 
0x031c,0x1.38p-250, 
0x031d,0x1.3ap-250, 
0x031e,0x1.3cp-250, 
0x031f,0x1.3ep-250, 
0x0320,0x1.4p-250, 
0x0321,0x1.42p-250, 
0x0322,0x1.44p-250, 
0x0323,0x1.46p-250, 
0x0324,0x1.48p-250, 
0x0325,0x1.4ap-250, 
0x0326,0x1.4cp-250, 
0x0327,0x1.4ep-250, 
0x0328,0x1.5p-250, 
0x0329,0x1.52p-250, 
0x032a,0x1.54p-250, 
0x032b,0x1.56p-250, 
0x032c,0x1.58p-250, 
0x032d,0x1.5ap-250, 
0x032e,0x1.5cp-250, 
0x032f,0x1.5ep-250, 
0x0330,0x1.6p-250, 
0x0331,0x1.62p-250, 
0x0332,0x1.64p-250, 
0x0333,0x1.66p-250, 
0x0334,0x1.68p-250, 
0x0335,0x1.6ap-250, 
0x0336,0x1.6cp-250, 
0x0337,0x1.6ep-250, 
0x0338,0x1.7p-250, 
0x0339,0x1.72p-250, 
0x033a,0x1.74p-250, 
0x033b,0x1.76p-250, 
0x033c,0x1.78p-250, 
0x033d,0x1.7ap-250, 
0x033e,0x1.7cp-250, 
0x033f,0x1.7ep-250, 
