codepoint,value,subnormal
0x6012,0x1.12p-160, 
0x6013,0x1.13p-160, 
0x6014,0x1.14p-160, 
0x6015,0x1.15p-160, 
0x6016,0x1.16p-160, 
0x6017,0x1.17p-160, 
0x6018,0x1.18p-160, 
0x6019,0x1.19p-160, 
0x601a,0x1.1ap-160, 
0x601b,0x1.1bp-160, 
0x601c,0x1.1cp-160, 
0x601d,0x1.1dp-160, 
0x601e,0x1.1ep-160, 
0x601f,0x1.1fp-160, 
0x6020,0x1.2p-160, 
0x6021,0x1.21p-160, 
0x6022,0x1.22p-160, 
0x6023,0x1.23p-160, 
0x6024,0x1.24p-160, 
0x6025,0x1.25p-160, 
0x6026,0x1.26p-160, 
0x6027,0x1.27p-160, 
0x6028,0x1.28p-160, 
0x6029,0x1.29p-160, 
0x602a,0x1.2ap-160, 
0x602b,0x1.2bp-160, 
0x602c,0x1.2cp-160, 
0x602d,0x1.2dp-160, 
0x602e,0x1.2ep-160, 
0x602f,0x1.2fp-160, 
0x6030,0x1.3p-160, 
0x6031,0x1.31p-160, 
0x6032,0x1.32p-160, 
0x6033,0x1.33p-160, 
0x6034,0x1.34p-160, 
0x6035,0x1.35p-160, 
0x6036,0x1.36p-160, 
0x6037,0x1.37p-160, 
0x6038,0x1.38p-160, 
0x6039,0x1.39p-160, 
0x603a,0x1.3ap-160, 
0x603b,0x1.3bp-160, 
0x603c,0x1.3cp-160, 
0x603d,0x1.3dp-160, 
0x603e,0x1.3ep-160, 
0x603f,0x1.3fp-160, 
0x6040,0x1.4p-160, 
0x6041,0x1.41p-160, 
0x6042,0x1.42p-160, 
0x6043,0x1.43p-160, 
0x6044,0x1.44p-160, 
0x6045,0x1.45p-160, 
0x6046,0x1.46p-160, 
0x6047,0x1.47p-160, 
0x6048,0x1.48p-160, 
0x6049,0x1.49p-160, 
0x604a,0x1.4ap-160, 
0x604b,0x1.4bp-160, 
0x604c,0x1.4cp-160, 
0x604d,0x1.4dp-160, 
0x604e,0x1.4ep-160, 
0x604f,0x1.4fp-160, 
0x6050,0x1.5p-160, 
0x6051,0x1.51p-160, 
0x6052,0x1.52p-160, 
0x6053,0x1.53p-160, 
0x6054,0x1.54p-160, 
0x6055,0x1.55p-160, 
0x6056,0x1.56p-160, 
0x6057,0x1.57p-160, 
0x6058,0x1.58p-160, 
0x6059,0x1.59p-160, 
0x605a,0x1.5ap-160, 
0x605b,0x1.5bp-160, 
0x605c,0x1.5cp-160, 
0x605d,0x1.5dp-160, 
0x605e,0x1.5ep-160, 
0x605f,0x1.5fp-160, 
0x6060,0x1.6p-160, 
0x6061,0x1.61p-160, 
0x6062,0x1.62p-160, 
0x6063,0x1.63p-160, 
0x6064,0x1.64p-160, 
0x6065,0x1.65p-160, 
0x6066,0x1.66p-160, 
0x6067,0x1.67p-160, 
0x6068,0x1.68p-160, 
0x6069,0x1.69p-160, 
0x606a,0x1.6ap-160, 
0x606b,0x1.6bp-160, 
0x606c,0x1.6cp-160, 
0x606d,0x1.6dp-160, 
0x606e,0x1.6ep-160, 
0x606f,0x1.6fp-160, 
0x6070,0x1.7p-160, 
0x6071,0x1.71p-160, 
0x6072,0x1.72p-160, 
0x6073,0x1.73p-160, 
0x6074,0x1.74p-160, 
0x6075,0x1.75p-160, 
0x6076,0x1.76p-160, 
0x6077,0x1.77p-160, 
0x6078,0x1.78p-160, 
0x6079,0x1.79p-160, 
0x607a,0x1.7ap-160, 
0x607b,0x1.7bp-160, 
0x607c,0x1.7cp-160, 
0x607d,0x1.7dp-160, 
0x607e,0x1.7ep-160, 
0x607f,0x1.7fp-160, 
0x6080,0x1.8p-160, 
0x6081,0x1.81p-160, 
0x6082,0x1.82p-160, 
0x6083,0x1.83p-160, 
0x6084,0x1.84p-160, 
0x6085,0x1.85p-160, 
0x6086,0x1.86p-160, 
0x6087,0x1.87p-160, 
0x6088,0x1.88p-160, 
0x6089,0x1.89p-160, 
0x608a,0x1.8ap-160, 
0x608b,0x1.8bp-160, 
0x608c,0x1.8cp-160, 
0x608d,0x1.8dp-160, 
0x608e,0x1.8ep-160, 
0x608f,0x1.8fp-160, 
0x6090,0x1.9p-160, 
0x6091,0x1.91p-160, 
0x6092,0x1.92p-160, 
0x6093,0x1.93p-160, 
0x6094,0x1.94p-160, 
0x6095,0x1.95p-160, 
0x6096,0x1.96p-160, 
0x6097,0x1.97p-160, 
0x6098,0x1.98p-160, 
0x6099,0x1.99p-160, 
0x609a,0x1.9ap-160, 
0x609b,0x1.9bp-160, 
0x609c,0x1.9cp-160, 
0x609d,0x1.9dp-160, 
0x609e,0x1.9ep-160, 
0x609f,0x1.9fp-160, 
0x60a0,0x1.ap-160, 
0x60a1,0x1.a1p-160, 
0x60a2,0x1.a2p-160, 
0x60a3,0x1.a3p-160, 
0x60a4,0x1.a4p-160, 
0x60a5,0x1.a5p-160, 
0x60a6,0x1.a6p-160, 
0x60a7,0x1.a7p-160, 
0x60a8,0x1.a8p-160, 
0x60a9,0x1.a9p-160, 
0x60aa,0x1.aap-160, 
0x60ab,0x1.abp-160, 
0x60ac,0x1.acp-160, 
0x60ad,0x1.adp-160, 
0x60ae,0x1.aep-160, 
0x60af,0x1.afp-160, 
0x60b0,0x1.bp-160, 
0x60b1,0x1.b1p-160, 
0x60b2,0x1.b2p-160, 
0x60b3,0x1.b3p-160, 
0x60b4,0x1.b4p-160, 
0x60b5,0x1.b5p-160, 
0x60b6,0x1.b6p-160, 
0x60b7,0x1.b7p-160, 
0x60b8,0x1.b8p-160, 
0x60b9,0x1.b9p-160, 
0x60ba,0x1.bap-160, 
0x60bb,0x1.bbp-160, 
0x60bc,0x1.bcp-160, 
0x60bd,0x1.bdp-160, 
0x60be,0x1.bep-160, 
0x60bf,0x1.bfp-160, 
0x60c0,0x1.cp-160, 
0x60c1,0x1.c1p-160, 
0x60c2,0x1.c2p-160, 
0x60c3,0x1.c3p-160, 
0x60c4,0x1.c4p-160, 
0x60c5,0x1.c5p-160, 
0x60c6,0x1.c6p-160, 
0x60c7,0x1.c7p-160, 
0x60c8,0x1.c8p-160, 
0x60c9,0x1.c9p-160, 
0x60ca,0x1.cap-160, 
0x60cb,0x1.cbp-160, 
0x60cc,0x1.ccp-160, 
0x60cd,0x1.cdp-160, 
0x60ce,0x1.cep-160, 
0x60cf,0x1.cfp-160, 
0x60d0,0x1.dp-160, 
0x60d1,0x1.d1p-160, 
0x60d2,0x1.d2p-160, 
0x60d3,0x1.d3p-160, 
0x60d4,0x1.d4p-160, 
0x60d5,0x1.d5p-160, 
0x60d6,0x1.d6p-160, 
0x60d7,0x1.d7p-160, 
0x60d8,0x1.d8p-160, 
0x60d9,0x1.d9p-160, 
0x60da,0x1.dap-160, 
0x60db,0x1.dbp-160, 
0x60dc,0x1.dcp-160, 
0x60dd,0x1.ddp-160, 
0x60de,0x1.dep-160, 
0x60df,0x1.dfp-160, 
0x60e0,0x1.ep-160, 
0x60e1,0x1.e1p-160, 
0x60e2,0x1.e2p-160, 
0x60e3,0x1.e3p-160, 
0x60e4,0x1.e4p-160, 
0x60e5,0x1.e5p-160, 
0x60e6,0x1.e6p-160, 
0x60e7,0x1.e7p-160, 
0x60e8,0x1.e8p-160, 
0x60e9,0x1.e9p-160, 
0x60ea,0x1.eap-160, 
0x60eb,0x1.ebp-160, 
0x60ec,0x1.ecp-160, 
0x60ed,0x1.edp-160, 
0x60ee,0x1.eep-160, 
0x60ef,0x1.efp-160, 
0x60f0,0x1.fp-160, 
0x60f1,0x1.f1p-160, 
0x60f2,0x1.f2p-160, 
0x60f3,0x1.f3p-160, 
0x60f4,0x1.f4p-160, 
0x60f5,0x1.f5p-160, 
0x60f6,0x1.f6p-160, 
0x60f7,0x1.f7p-160, 
0x60f8,0x1.f8p-160, 
0x60f9,0x1.f9p-160, 
0x60fa,0x1.fap-160, 
0x60fb,0x1.fbp-160, 
0x60fc,0x1.fcp-160, 
0x60fd,0x1.fdp-160, 
0x60fe,0x1.fep-160, 
0x60ff,0x1.ffp-160, 
0x6100,0x1p-159, 
0x6101,0x1.01p-159, 
0x6102,0x1.02p-159, 
0x6103,0x1.03p-159, 
0x6104,0x1.04p-159, 
0x6105,0x1.05p-159, 
0x6106,0x1.06p-159, 
0x6107,0x1.07p-159, 
0x6108,0x1.08p-159, 
0x6109,0x1.09p-159, 
0x610a,0x1.0ap-159, 
0x610b,0x1.0bp-159, 
0x610c,0x1.0cp-159, 
0x610d,0x1.0dp-159, 
0x610e,0x1.0ep-159, 
0x610f,0x1.0fp-159, 
0x6110,0x1.1p-159, 
0x6111,0x1.11p-159, 
0x6112,0x1.12p-159, 
0x6113,0x1.13p-159, 
0x6114,0x1.14p-159, 
0x6115,0x1.15p-159, 
0x6116,0x1.16p-159, 
0x6117,0x1.17p-159, 
0x6118,0x1.18p-159, 
0x6119,0x1.19p-159, 
0x611a,0x1.1ap-159, 
0x611b,0x1.1bp-159, 
0x611c,0x1.1cp-159, 
0x611d,0x1.1dp-159, 
0x611e,0x1.1ep-159, 
0x611f,0x1.1fp-159, 
0x6120,0x1.2p-159, 
0x6121,0x1.21p-159, 
0x6122,0x1.22p-159, 
0x6123,0x1.23p-159, 
0x6124,0x1.24p-159, 
0x6125,0x1.25p-159, 
0x6126,0x1.26p-159, 
0x6127,0x1.27p-159, 
0x6128,0x1.28p-159, 
0x6129,0x1.29p-159, 
0x612a,0x1.2ap-159, 
0x612b,0x1.2bp-159, 
0x612c,0x1.2cp-159, 
0x612d,0x1.2dp-159, 
0x612e,0x1.2ep-159, 
0x612f,0x1.2fp-159, 
0x6130,0x1.3p-159, 
0x6131,0x1.31p-159, 
0x6132,0x1.32p-159, 
0x6133,0x1.33p-159, 
0x6134,0x1.34p-159, 
0x6135,0x1.35p-159, 
0x6136,0x1.36p-159, 
0x6137,0x1.37p-159, 
0x6138,0x1.38p-159, 
0x6139,0x1.39p-159, 
0x613a,0x1.3ap-159, 
0x613b,0x1.3bp-159, 
0x613c,0x1.3cp-159, 
0x613d,0x1.3dp-159, 
0x613e,0x1.3ep-159, 
0x613f,0x1.3fp-159, 
0x6140,0x1.4p-159, 
0x6141,0x1.41p-159, 
0x6142,0x1.42p-159, 
0x6143,0x1.43p-159, 
0x6144,0x1.44p-159, 
0x6145,0x1.45p-159, 
0x6146,0x1.46p-159, 
0x6147,0x1.47p-159, 
0x6148,0x1.48p-159, 
0x6149,0x1.49p-159, 
0x614a,0x1.4ap-159, 
0x614b,0x1.4bp-159, 
0x614c,0x1.4cp-159, 
0x614d,0x1.4dp-159, 
0x614e,0x1.4ep-159, 
0x614f,0x1.4fp-159, 
0x6150,0x1.5p-159, 
0x6151,0x1.51p-159, 
0x6152,0x1.52p-159, 
0x6153,0x1.53p-159, 
0x6154,0x1.54p-159, 
0x6155,0x1.55p-159, 
0x6156,0x1.56p-159, 
0x6157,0x1.57p-159, 
0x6158,0x1.58p-159, 
0x6159,0x1.59p-159, 
0x615a,0x1.5ap-159, 
0x615b,0x1.5bp-159, 
0x615c,0x1.5cp-159, 
0x615d,0x1.5dp-159, 
0x615e,0x1.5ep-159, 
0x615f,0x1.5fp-159, 
0x6160,0x1.6p-159, 
0x6161,0x1.61p-159, 
0x6162,0x1.62p-159, 
0x6163,0x1.63p-159, 
0x6164,0x1.64p-159, 
0x6165,0x1.65p-159, 
0x6166,0x1.66p-159, 
0x6167,0x1.67p-159, 
0x6168,0x1.68p-159, 
0x6169,0x1.69p-159, 
0x616a,0x1.6ap-159, 
0x616b,0x1.6bp-159, 
0x616c,0x1.6cp-159, 
0x616d,0x1.6dp-159, 
0x616e,0x1.6ep-159, 
0x616f,0x1.6fp-159, 
0x6170,0x1.7p-159, 
0x6171,0x1.71p-159, 
0x6172,0x1.72p-159, 
0x6173,0x1.73p-159, 
0x6174,0x1.74p-159, 
0x6175,0x1.75p-159, 
0x6176,0x1.76p-159, 
0x6177,0x1.77p-159, 
0x6178,0x1.78p-159, 
0x6179,0x1.79p-159, 
0x617a,0x1.7ap-159, 
0x617b,0x1.7bp-159, 
0x617c,0x1.7cp-159, 
0x617d,0x1.7dp-159, 
0x617e,0x1.7ep-159, 
0x617f,0x1.7fp-159, 
0x6180,0x1.8p-159, 
0x6181,0x1.81p-159, 
0x6182,0x1.82p-159, 
0x6183,0x1.83p-159, 
0x6184,0x1.84p-159, 
0x6185,0x1.85p-159, 
0x6186,0x1.86p-159, 
0x6187,0x1.87p-159, 
0x6188,0x1.88p-159, 
0x6189,0x1.89p-159, 
0x618a,0x1.8ap-159, 
0x618b,0x1.8bp-159, 
0x618c,0x1.8cp-159, 
0x618d,0x1.8dp-159, 
0x618e,0x1.8ep-159, 
0x618f,0x1.8fp-159, 
0x6190,0x1.9p-159, 
0x6191,0x1.91p-159, 
0x6192,0x1.92p-159, 
0x6193,0x1.93p-159, 
0x6194,0x1.94p-159, 
0x6195,0x1.95p-159, 
0x6196,0x1.96p-159, 
0x6197,0x1.97p-159, 
0x6198,0x1.98p-159, 
0x6199,0x1.99p-159, 
0x619a,0x1.9ap-159, 
0x619b,0x1.9bp-159, 
0x619c,0x1.9cp-159, 
0x619d,0x1.9dp-159, 
0x619e,0x1.9ep-159, 
0x619f,0x1.9fp-159, 
0x61a0,0x1.ap-159, 
0x61a1,0x1.a1p-159, 
0x61a2,0x1.a2p-159, 
0x61a3,0x1.a3p-159, 
0x61a4,0x1.a4p-159, 
0x61a5,0x1.a5p-159, 
0x61a6,0x1.a6p-159, 
0x61a7,0x1.a7p-159, 
0x61a8,0x1.a8p-159, 
0x61a9,0x1.a9p-159, 
0x61aa,0x1.aap-159, 
0x61ab,0x1.abp-159, 
0x61ac,0x1.acp-159, 
0x61ad,0x1.adp-159, 
0x61ae,0x1.aep-159, 
0x61af,0x1.afp-159, 
0x61b0,0x1.bp-159, 
0x61b1,0x1.b1p-159, 
0x61b2,0x1.b2p-159, 
0x61b3,0x1.b3p-159, 
0x61b4,0x1.b4p-159, 
0x61b5,0x1.b5p-159, 
0x61b6,0x1.b6p-159, 
0x61b7,0x1.b7p-159, 
0x61b8,0x1.b8p-159, 
0x61b9,0x1.b9p-159, 
0x61ba,0x1.bap-159, 
0x61bb,0x1.bbp-159, 
0x61bc,0x1.bcp-159, 
0x61bd,0x1.bdp-159, 
0x61be,0x1.bep-159, 
0x61bf,0x1.bfp-159, 
0x61c0,0x1.cp-159, 
0x61c1,0x1.c1p-159, 
0x61c2,0x1.c2p-159, 
0x61c3,0x1.c3p-159, 
0x61c4,0x1.c4p-159, 
0x61c5,0x1.c5p-159, 
0x61c6,0x1.c6p-159, 
0x61c7,0x1.c7p-159, 
0x61c8,0x1.c8p-159, 
0x61c9,0x1.c9p-159, 
0x61ca,0x1.cap-159, 
0x61cb,0x1.cbp-159, 
0x61cc,0x1.ccp-159, 
0x61cd,0x1.cdp-159, 
0x61ce,0x1.cep-159, 
0x61cf,0x1.cfp-159, 
0x61d0,0x1.dp-159, 
0x61d1,0x1.d1p-159, 
0x61d2,0x1.d2p-159, 
0x61d3,0x1.d3p-159, 
0x61d4,0x1.d4p-159, 
0x61d5,0x1.d5p-159, 
0x61d6,0x1.d6p-159, 
0x61d7,0x1.d7p-159, 
0x61d8,0x1.d8p-159, 
0x61d9,0x1.d9p-159, 
0x61da,0x1.dap-159, 
0x61db,0x1.dbp-159, 
0x61dc,0x1.dcp-159, 
0x61dd,0x1.ddp-159, 
0x61de,0x1.dep-159, 
0x61df,0x1.dfp-159, 
0x61e0,0x1.ep-159, 
0x61e1,0x1.e1p-159, 
0x61e2,0x1.e2p-159, 
0x61e3,0x1.e3p-159, 
0x61e4,0x1.e4p-159, 
0x61e5,0x1.e5p-159, 
0x61e6,0x1.e6p-159, 
0x61e7,0x1.e7p-159, 
0x61e8,0x1.e8p-159, 
0x61e9,0x1.e9p-159, 
0x61ea,0x1.eap-159, 
0x61eb,0x1.ebp-159, 
0x61ec,0x1.ecp-159, 
0x61ed,0x1.edp-159, 
0x61ee,0x1.eep-159, 
0x61ef,0x1.efp-159, 
0x61f0,0x1.fp-159, 
0x61f1,0x1.f1p-159, 
0x61f2,0x1.f2p-159, 
0x61f3,0x1.f3p-159, 
0x61f4,0x1.f4p-159, 
0x61f5,0x1.f5p-159, 
0x61f6,0x1.f6p-159, 
0x61f7,0x1.f7p-159, 
0x61f8,0x1.f8p-159, 
0x61f9,0x1.f9p-159, 
0x61fa,0x1.fap-159, 
0x61fb,0x1.fbp-159, 
0x61fc,0x1.fcp-159, 
0x61fd,0x1.fdp-159, 
0x61fe,0x1.fep-159, 
0x61ff,0x1.ffp-159, 
0x6200,0x1p-158, 
0x6201,0x1.01p-158, 
0x6202,0x1.02p-158, 
0x6203,0x1.03p-158, 
0x6204,0x1.04p-158, 
0x6205,0x1.05p-158, 
0x6206,0x1.06p-158, 
0x6207,0x1.07p-158, 
0x6208,0x1.08p-158, 
0x6209,0x1.09p-158, 
0x620a,0x1.0ap-158, 
0x620b,0x1.0bp-158, 
0x620c,0x1.0cp-158, 
0x620d,0x1.0dp-158, 
0x620e,0x1.0ep-158, 
0x620f,0x1.0fp-158, 
0x6210,0x1.1p-158, 
0x6211,0x1.11p-158, 
0x6212,0x1.12p-158, 
0x6213,0x1.13p-158, 
0x6214,0x1.14p-158, 
0x6215,0x1.15p-158, 
0x6216,0x1.16p-158, 
0x6217,0x1.17p-158, 
0x6218,0x1.18p-158, 
0x6219,0x1.19p-158, 
0x621a,0x1.1ap-158, 
0x621b,0x1.1bp-158, 
0x621c,0x1.1cp-158, 
0x621d,0x1.1dp-158, 
0x621e,0x1.1ep-158, 
0x621f,0x1.1fp-158, 
0x6220,0x1.2p-158, 
0x6221,0x1.21p-158, 
0x6222,0x1.22p-158, 
0x6223,0x1.23p-158, 
0x6224,0x1.24p-158, 
0x6225,0x1.25p-158, 
0x6226,0x1.26p-158, 
0x6227,0x1.27p-158, 
0x6228,0x1.28p-158, 
0x6229,0x1.29p-158, 
0x622a,0x1.2ap-158, 
0x622b,0x1.2bp-158, 
0x622c,0x1.2cp-158, 
0x622d,0x1.2dp-158, 
0x622e,0x1.2ep-158, 
0x622f,0x1.2fp-158, 
0x6230,0x1.3p-158, 
0x6231,0x1.31p-158, 
0x6232,0x1.32p-158, 
0x6233,0x1.33p-158, 
0x6234,0x1.34p-158, 
0x6235,0x1.35p-158, 
0x6236,0x1.36p-158, 
0x6237,0x1.37p-158, 
0x6238,0x1.38p-158, 
0x6239,0x1.39p-158, 
0x623a,0x1.3ap-158, 
0x623b,0x1.3bp-158, 
0x623c,0x1.3cp-158, 
0x623d,0x1.3dp-158, 
0x623e,0x1.3ep-158, 
0x623f,0x1.3fp-158, 
0x6240,0x1.4p-158, 
0x6241,0x1.41p-158, 
0x6242,0x1.42p-158, 
0x6243,0x1.43p-158, 
0x6244,0x1.44p-158, 
0x6245,0x1.45p-158, 
0x6246,0x1.46p-158, 
0x6247,0x1.47p-158, 
0x6248,0x1.48p-158, 
0x6249,0x1.49p-158, 
0x624a,0x1.4ap-158, 
0x624b,0x1.4bp-158, 
0x624c,0x1.4cp-158, 
0x624d,0x1.4dp-158, 
0x624e,0x1.4ep-158, 
0x624f,0x1.4fp-158, 
0x6250,0x1.5p-158, 
0x6251,0x1.51p-158, 
0x6252,0x1.52p-158, 
0x6253,0x1.53p-158, 
0x6254,0x1.54p-158, 
0x6255,0x1.55p-158, 
0x6256,0x1.56p-158, 
0x6257,0x1.57p-158, 
0x6258,0x1.58p-158, 
0x6259,0x1.59p-158, 
0x625a,0x1.5ap-158, 
0x625b,0x1.5bp-158, 
0x625c,0x1.5cp-158, 
0x625d,0x1.5dp-158, 
0x625e,0x1.5ep-158, 
0x625f,0x1.5fp-158, 
0x6260,0x1.6p-158, 
0x6261,0x1.61p-158, 
0x6262,0x1.62p-158, 
0x6263,0x1.63p-158, 
0x6264,0x1.64p-158, 
0x6265,0x1.65p-158, 
0x6266,0x1.66p-158, 
0x6267,0x1.67p-158, 
0x6268,0x1.68p-158, 
0x6269,0x1.69p-158, 
0x626a,0x1.6ap-158, 
0x626b,0x1.6bp-158, 
0x626c,0x1.6cp-158, 
0x626d,0x1.6dp-158, 
0x626e,0x1.6ep-158, 
0x626f,0x1.6fp-158, 
0x6270,0x1.7p-158, 
0x6271,0x1.71p-158, 
0x6272,0x1.72p-158, 
0x6273,0x1.73p-158, 
0x6274,0x1.74p-158, 
0x6275,0x1.75p-158, 
0x6276,0x1.76p-158, 
0x6277,0x1.77p-158, 
0x6278,0x1.78p-158, 
0x6279,0x1.79p-158, 
0x627a,0x1.7ap-158, 
0x627b,0x1.7bp-158, 
0x627c,0x1.7cp-158, 
0x627d,0x1.7dp-158, 
0x627e,0x1.7ep-158, 
0x627f,0x1.7fp-158, 
0x6280,0x1.8p-158, 
0x6281,0x1.81p-158, 
0x6282,0x1.82p-158, 
0x6283,0x1.83p-158, 
0x6284,0x1.84p-158, 
0x6285,0x1.85p-158, 
0x6286,0x1.86p-158, 
0x6287,0x1.87p-158, 
0x6288,0x1.88p-158, 
0x6289,0x1.89p-158, 
0x628a,0x1.8ap-158, 
0x628b,0x1.8bp-158, 
0x628c,0x1.8cp-158, 
0x628d,0x1.8dp-158, 
0x628e,0x1.8ep-158, 
0x628f,0x1.8fp-158, 
0x6290,0x1.9p-158, 
0x6291,0x1.91p-158, 
0x6292,0x1.92p-158, 
0x6293,0x1.93p-158, 
0x6294,0x1.94p-158, 
0x6295,0x1.95p-158, 
0x6296,0x1.96p-158, 
0x6297,0x1.97p-158, 
0x6298,0x1.98p-158, 
0x6299,0x1.99p-158, 
0x629a,0x1.9ap-158, 
0x629b,0x1.9bp-158, 
0x629c,0x1.9cp-158, 
0x629d,0x1.9dp-158, 
0x629e,0x1.9ep-158, 
0x629f,0x1.9fp-158, 
0x62a0,0x1.ap-158, 
0x62a1,0x1.a1p-158, 
0x62a2,0x1.a2p-158, 
0x62a3,0x1.a3p-158, 
0x62a4,0x1.a4p-158, 
0x62a5,0x1.a5p-158, 
0x62a6,0x1.a6p-158, 
0x62a7,0x1.a7p-158, 
0x62a8,0x1.a8p-158, 
0x62a9,0x1.a9p-158, 
0x62aa,0x1.aap-158, 
0x62ab,0x1.abp-158, 
0x62ac,0x1.acp-158, 
0x62ad,0x1.adp-158, 
0x62ae,0x1.aep-158, 
0x62af,0x1.afp-158, 
0x62b0,0x1.bp-158, 
0x62b1,0x1.b1p-158, 
0x62b2,0x1.b2p-158, 
0x62b3,0x1.b3p-158, 
0x62b4,0x1.b4p-158, 
0x62b5,0x1.b5p-158, 
0x62b6,0x1.b6p-158, 
0x62b7,0x1.b7p-158, 
0x62b8,0x1.b8p-158, 
0x62b9,0x1.b9p-158, 
0x62ba,0x1.bap-158, 
0x62bb,0x1.bbp-158, 
0x62bc,0x1.bcp-158, 
0x62bd,0x1.bdp-158, 
0x62be,0x1.bep-158, 
0x62bf,0x1.bfp-158, 
0x62c0,0x1.cp-158, 
0x62c1,0x1.c1p-158, 
0x62c2,0x1.c2p-158, 
0x62c3,0x1.c3p-158, 
0x62c4,0x1.c4p-158, 
0x62c5,0x1.c5p-158, 
0x62c6,0x1.c6p-158, 
0x62c7,0x1.c7p-158, 
0x62c8,0x1.c8p-158, 
0x62c9,0x1.c9p-158, 
0x62ca,0x1.cap-158, 
0x62cb,0x1.cbp-158, 
0x62cc,0x1.ccp-158, 
0x62cd,0x1.cdp-158, 
0x62ce,0x1.cep-158, 
0x62cf,0x1.cfp-158, 
0x62d0,0x1.dp-158, 
0x62d1,0x1.d1p-158, 
0x62d2,0x1.d2p-158, 
0x62d3,0x1.d3p-158, 
0x62d4,0x1.d4p-158, 
0x62d5,0x1.d5p-158, 
0x62d6,0x1.d6p-158, 
0x62d7,0x1.d7p-158, 
0x62d8,0x1.d8p-158, 
0x62d9,0x1.d9p-158, 
0x62da,0x1.dap-158, 
0x62db,0x1.dbp-158, 
0x62dc,0x1.dcp-158, 
0x62dd,0x1.ddp-158, 
0x62de,0x1.dep-158, 
0x62df,0x1.dfp-158, 
0x62e0,0x1.ep-158, 
0x62e1,0x1.e1p-158, 
0x62e2,0x1.e2p-158, 
0x62e3,0x1.e3p-158, 
0x62e4,0x1.e4p-158, 
0x62e5,0x1.e5p-158, 
0x62e6,0x1.e6p-158, 
0x62e7,0x1.e7p-158, 
0x62e8,0x1.e8p-158, 
0x62e9,0x1.e9p-158, 
0x62ea,0x1.eap-158, 
0x62eb,0x1.ebp-158, 
0x62ec,0x1.ecp-158, 
0x62ed,0x1.edp-158, 
0x62ee,0x1.eep-158, 
0x62ef,0x1.efp-158, 
0x62f0,0x1.fp-158, 
0x62f1,0x1.f1p-158, 
0x62f2,0x1.f2p-158, 
0x62f3,0x1.f3p-158, 
0x62f4,0x1.f4p-158, 
0x62f5,0x1.f5p-158, 
0x62f6,0x1.f6p-158, 
0x62f7,0x1.f7p-158, 
0x62f8,0x1.f8p-158, 
0x62f9,0x1.f9p-158, 
0x62fa,0x1.fap-158, 
0x62fb,0x1.fbp-158, 
0x62fc,0x1.fcp-158, 
0x62fd,0x1.fdp-158, 
0x62fe,0x1.fep-158, 
0x62ff,0x1.ffp-158, 
0x6300,0x1p-157, 
0x6301,0x1.01p-157, 
0x6302,0x1.02p-157, 
0x6303,0x1.03p-157, 
0x6304,0x1.04p-157, 
0x6305,0x1.05p-157, 
0x6306,0x1.06p-157, 
0x6307,0x1.07p-157, 
0x6308,0x1.08p-157, 
0x6309,0x1.09p-157, 
0x630a,0x1.0ap-157, 
0x630b,0x1.0bp-157, 
0x630c,0x1.0cp-157, 
0x630d,0x1.0dp-157, 
0x630e,0x1.0ep-157, 
0x630f,0x1.0fp-157, 
0x6310,0x1.1p-157, 
0x6311,0x1.11p-157, 
0x6312,0x1.12p-157, 
0x6313,0x1.13p-157, 
0x6314,0x1.14p-157, 
0x6315,0x1.15p-157, 
0x6316,0x1.16p-157, 
0x6317,0x1.17p-157, 
0x6318,0x1.18p-157, 
0x6319,0x1.19p-157, 
0x631a,0x1.1ap-157, 
0x631b,0x1.1bp-157, 
0x631c,0x1.1cp-157, 
0x631d,0x1.1dp-157, 
0x631e,0x1.1ep-157, 
0x631f,0x1.1fp-157, 
0x6320,0x1.2p-157, 
0x6321,0x1.21p-157, 
0x6322,0x1.22p-157, 
0x6323,0x1.23p-157, 
0x6324,0x1.24p-157, 
0x6325,0x1.25p-157, 
0x6326,0x1.26p-157, 
0x6327,0x1.27p-157, 
0x6328,0x1.28p-157, 
0x6329,0x1.29p-157, 
0x632a,0x1.2ap-157, 
0x632b,0x1.2bp-157, 
0x632c,0x1.2cp-157, 
0x632d,0x1.2dp-157, 
0x632e,0x1.2ep-157, 
0x632f,0x1.2fp-157, 
0x6330,0x1.3p-157, 
0x6331,0x1.31p-157, 
0x6332,0x1.32p-157, 
0x6333,0x1.33p-157, 
0x6334,0x1.34p-157, 
0x6335,0x1.35p-157, 
0x6336,0x1.36p-157, 
0x6337,0x1.37p-157, 
0x6338,0x1.38p-157, 
0x6339,0x1.39p-157, 
0x633a,0x1.3ap-157, 
0x633b,0x1.3bp-157, 
0x633c,0x1.3cp-157, 
0x633d,0x1.3dp-157, 
0x633e,0x1.3ep-157, 
0x633f,0x1.3fp-157, 
0x6340,0x1.4p-157, 
0x6341,0x1.41p-157, 
0x6342,0x1.42p-157, 
0x6343,0x1.43p-157, 
0x6344,0x1.44p-157, 
0x6345,0x1.45p-157, 
0x6346,0x1.46p-157, 
0x6347,0x1.47p-157, 
0x6348,0x1.48p-157, 
0x6349,0x1.49p-157, 
0x634a,0x1.4ap-157, 
0x634b,0x1.4bp-157, 
0x634c,0x1.4cp-157, 
0x634d,0x1.4dp-157, 
0x634e,0x1.4ep-157, 
0x634f,0x1.4fp-157, 
0x6350,0x1.5p-157, 
