codepoint,sprintf_a,subnormal
0x00f0,0x0.fp-4,!
0x00f1,0x0.f1p-4,!
0x00f2,0x0.f2p-4,!
0x00f3,0x0.f3p-4,!
0x00f4,0x0.f4p-4,!
0x00f5,0x0.f5p-4,!
0x00f6,0x0.f6p-4,!
0x00f7,0x0.f7p-4,!
0x00f8,0x0.f8p-4,!
0x00f9,0x0.f9p-4,!
0x00fa,0x0.fap-4,!
0x00fb,0x0.fbp-4,!
0x00fc,0x0.fcp-4,!
0x00fd,0x0.fdp-4,!
0x00fe,0x0.fep-4,!
0x00ff,0x0.ffp-4,!
0x0100,0x0.1p+0,!
0x0101,0x0.101p+0,!
0x0102,0x0.102p+0,!
0x0103,0x0.103p+0,!
0x0104,0x0.104p+0,!
0x0105,0x0.105p+0,!
0x0106,0x0.106p+0,!
0x0107,0x0.107p+0,!
0x0108,0x0.108p+0,!
0x0109,0x0.109p+0,!
0x010a,0x0.10ap+0,!
0x010b,0x0.10bp+0,!
0x010c,0x0.10cp+0,!
0x010d,0x0.10dp+0,!
0x010e,0x0.10ep+0,!
0x010f,0x0.10fp+0,!
0x0110,0x0.11p+0,!
0x0111,0x0.111p+0,!
0x0112,0x0.112p+0,!
0x0113,0x0.113p+0,!
0x0114,0x0.114p+0,!
0x0115,0x0.115p+0,!
0x0116,0x0.116p+0,!
0x0117,0x0.117p+0,!
0x0118,0x0.118p+0,!
0x0119,0x0.119p+0,!
0x011a,0x0.11ap+0,!
0x011b,0x0.11bp+0,!
0x011c,0x0.11cp+0,!
0x011d,0x0.11dp+0,!
0x011e,0x0.11ep+0,!
0x011f,0x0.11fp+0,!
0x0120,0x0.12p+0,!
0x0121,0x0.121p+0,!
0x0122,0x0.122p+0,!
0x0123,0x0.123p+0,!
0x0124,0x0.124p+0,!
0x0125,0x0.125p+0,!
0x0126,0x0.126p+0,!
0x0127,0x0.127p+0,!
0x0128,0x0.128p+0,!
0x0129,0x0.129p+0,!
0x012a,0x0.12ap+0,!
0x012b,0x0.12bp+0,!
0x012c,0x0.12cp+0,!
0x012d,0x0.12dp+0,!
0x012e,0x0.12ep+0,!
0x012f,0x0.12fp+0,!
0x0130,0x0.13p+0,!
0x0131,0x0.131p+0,!
0x0132,0x0.132p+0,!
0x0133,0x0.133p+0,!
0x0134,0x0.134p+0,!
0x0135,0x0.135p+0,!
0x0136,0x0.136p+0,!
0x0137,0x0.137p+0,!
0x0138,0x0.138p+0,!
0x0139,0x0.139p+0,!
0x013a,0x0.13ap+0,!
0x013b,0x0.13bp+0,!
0x013c,0x0.13cp+0,!
0x013d,0x0.13dp+0,!
0x013e,0x0.13ep+0,!
0x013f,0x0.13fp+0,!
0x0140,0x0.14p+0,!
0x0141,0x0.141p+0,!
0x0142,0x0.142p+0,!
0x0143,0x0.143p+0,!
0x0144,0x0.144p+0,!
0x0145,0x0.145p+0,!
0x0146,0x0.146p+0,!
0x0147,0x0.147p+0,!
0x0148,0x0.148p+0,!
0x0149,0x0.149p+0,!
0x014a,0x0.14ap+0,!
0x014b,0x0.14bp+0,!
0x014c,0x0.14cp+0,!
0x014d,0x0.14dp+0,!
0x014e,0x0.14ep+0,!
0x014f,0x0.14fp+0,!
0x0150,0x0.15p+0,!
0x0151,0x0.151p+0,!
0x0152,0x0.152p+0,!
0x0153,0x0.153p+0,!
0x0154,0x0.154p+0,!
0x0155,0x0.155p+0,!
0x0156,0x0.156p+0,!
0x0157,0x0.157p+0,!
0x0158,0x0.158p+0,!
0x0159,0x0.159p+0,!
0x015a,0x0.15ap+0,!
0x015b,0x0.15bp+0,!
0x015c,0x0.15cp+0,!
0x015d,0x0.15dp+0,!
0x015e,0x0.15ep+0,!
0x015f,0x0.15fp+0,!
0x0160,0x0.16p+0,!
0x0161,0x0.161p+0,!
0x0162,0x0.162p+0,!
0x0163,0x0.163p+0,!
0x0164,0x0.164p+0,!
0x0165,0x0.165p+0,!
0x0166,0x0.166p+0,!
0x0167,0x0.167p+0,!
0x0168,0x0.168p+0,!
0x0169,0x0.169p+0,!
0x016a,0x0.16ap+0,!
0x016b,0x0.16bp+0,!
0x016c,0x0.16cp+0,!
0x016d,0x0.16dp+0,!
0x016e,0x0.16ep+0,!
0x016f,0x0.16fp+0,!
0x0170,0x0.17p+0,!
0x0171,0x0.171p+0,!
0x0172,0x0.172p+0,!
0x0173,0x0.173p+0,!
0x0174,0x0.174p+0,!
0x0175,0x0.175p+0,!
0x0176,0x0.176p+0,!
0x0177,0x0.177p+0,!
0x0178,0x0.178p+0,!
0x0179,0x0.179p+0,!
0x017a,0x0.17ap+0,!
0x017b,0x0.17bp+0,!
0x017c,0x0.17cp+0,!
0x017d,0x0.17dp+0,!
0x017e,0x0.17ep+0,!
0x017f,0x0.17fp+0,!
0x0180,0x0.18p+0,!
0x0181,0x0.181p+0,!
0x0182,0x0.182p+0,!
0x0183,0x0.183p+0,!
0x0184,0x0.184p+0,!
0x0185,0x0.185p+0,!
0x0186,0x0.186p+0,!
0x0187,0x0.187p+0,!
0x0188,0x0.188p+0,!
0x0189,0x0.189p+0,!
0x018a,0x0.18ap+0,!
0x018b,0x0.18bp+0,!
0x018c,0x0.18cp+0,!
0x018d,0x0.18dp+0,!
0x018e,0x0.18ep+0,!
0x018f,0x0.18fp+0,!
0x0190,0x0.19p+0,!
0x0191,0x0.191p+0,!
0x0192,0x0.192p+0,!
0x0193,0x0.193p+0,!
0x0194,0x0.194p+0,!
0x0195,0x0.195p+0,!
0x0196,0x0.196p+0,!
0x0197,0x0.197p+0,!
0x0198,0x0.198p+0,!
0x0199,0x0.199p+0,!
0x019a,0x0.19ap+0,!
0x019b,0x0.19bp+0,!
0x019c,0x0.19cp+0,!
0x019d,0x0.19dp+0,!
0x019e,0x0.19ep+0,!
0x019f,0x0.19fp+0,!
0x01a0,0x0.1ap+0,!
0x01a1,0x0.1a1p+0,!
0x01a2,0x0.1a2p+0,!
0x01a3,0x0.1a3p+0,!
0x01a4,0x0.1a4p+0,!
0x01a5,0x0.1a5p+0,!
0x01a6,0x0.1a6p+0,!
0x01a7,0x0.1a7p+0,!
0x01a8,0x0.1a8p+0,!
0x01a9,0x0.1a9p+0,!
0x01aa,0x0.1aap+0,!
0x01ab,0x0.1abp+0,!
0x01ac,0x0.1acp+0,!
0x01ad,0x0.1adp+0,!
0x01ae,0x0.1aep+0,!
0x01af,0x0.1afp+0,!
0x01b0,0x0.1bp+0,!
0x01b1,0x0.1b1p+0,!
0x01b2,0x0.1b2p+0,!
0x01b3,0x0.1b3p+0,!
0x01b4,0x0.1b4p+0,!
0x01b5,0x0.1b5p+0,!
0x01b6,0x0.1b6p+0,!
0x01b7,0x0.1b7p+0,!
0x01b8,0x0.1b8p+0,!
0x01b9,0x0.1b9p+0,!
0x01ba,0x0.1bap+0,!
0x01bb,0x0.1bbp+0,!
0x01bc,0x0.1bcp+0,!
0x01bd,0x0.1bdp+0,!
0x01be,0x0.1bep+0,!
0x01bf,0x0.1bfp+0,!
0x01c0,0x0.1cp+0,!
0x01c1,0x0.1c1p+0,!
0x01c2,0x0.1c2p+0,!
0x01c3,0x0.1c3p+0,!
0x01c4,0x0.1c4p+0,!
0x01c5,0x0.1c5p+0,!
0x01c6,0x0.1c6p+0,!
0x01c7,0x0.1c7p+0,!
0x01c8,0x0.1c8p+0,!
0x01c9,0x0.1c9p+0,!
0x01ca,0x0.1cap+0,!
0x01cb,0x0.1cbp+0,!
0x01cc,0x0.1ccp+0,!
0x01cd,0x0.1cdp+0,!
0x01ce,0x0.1cep+0,!
0x01cf,0x0.1cfp+0,!
0x01d0,0x0.1dp+0,!
0x01d1,0x0.1d1p+0,!
0x01d2,0x0.1d2p+0,!
0x01d3,0x0.1d3p+0,!
0x01d4,0x0.1d4p+0,!
0x01d5,0x0.1d5p+0,!
0x01d6,0x0.1d6p+0,!
0x01d7,0x0.1d7p+0,!
0x01d8,0x0.1d8p+0,!
0x01d9,0x0.1d9p+0,!
0x01da,0x0.1dap+0,!
0x01db,0x0.1dbp+0,!
0x01dc,0x0.1dcp+0,!
0x01dd,0x0.1ddp+0,!
0x01de,0x0.1dep+0,!
0x01df,0x0.1dfp+0,!
0x01e0,0x0.1ep+0,!
0x01e1,0x0.1e1p+0,!
0x01e2,0x0.1e2p+0,!
0x01e3,0x0.1e3p+0,!
0x01e4,0x0.1e4p+0,!
0x01e5,0x0.1e5p+0,!
0x01e6,0x0.1e6p+0,!
0x01e7,0x0.1e7p+0,!
0x01e8,0x0.1e8p+0,!
0x01e9,0x0.1e9p+0,!
0x01ea,0x0.1eap+0,!
0x01eb,0x0.1ebp+0,!
0x01ec,0x0.1ecp+0,!
0x01ed,0x0.1edp+0,!
0x01ee,0x0.1eep+0,!
0x01ef,0x0.1efp+0,!
0x01f0,0x0.1fp+0,!
0x01f1,0x0.1f1p+0,!
0x01f2,0x0.1f2p+0,!
0x01f3,0x0.1f3p+0,!
0x01f4,0x0.1f4p+0,!
0x01f5,0x0.1f5p+0,!
0x01f6,0x0.1f6p+0,!
0x01f7,0x0.1f7p+0,!
0x01f8,0x0.1f8p+0,!
0x01f9,0x0.1f9p+0,!
0x01fa,0x0.1fap+0,!
0x01fb,0x0.1fbp+0,!
0x01fc,0x0.1fcp+0,!
0x01fd,0x0.1fdp+0,!
0x01fe,0x0.1fep+0,!
0x01ff,0x0.1ffp+0,!
0x0200,0x1p-3, 
0x0201,0x1.008p-3, 
0x0202,0x1.01p-3, 
0x0203,0x1.018p-3, 
0x0204,0x1.02p-3, 
0x0205,0x1.028p-3, 
0x0206,0x1.03p-3, 
0x0207,0x1.038p-3, 
0x0208,0x1.04p-3, 
0x0209,0x1.048p-3, 
0x020a,0x1.05p-3, 
0x020b,0x1.058p-3, 
0x020c,0x1.06p-3, 
0x020d,0x1.068p-3, 
0x020e,0x1.07p-3, 
0x020f,0x1.078p-3, 
0x0210,0x1.08p-3, 
0x0211,0x1.088p-3, 
0x0212,0x1.09p-3, 
0x0213,0x1.098p-3, 
0x0214,0x1.0ap-3, 
0x0215,0x1.0a8p-3, 
0x0216,0x1.0bp-3, 
0x0217,0x1.0b8p-3, 
0x0218,0x1.0cp-3, 
0x0219,0x1.0c8p-3, 
0x021a,0x1.0dp-3, 
0x021b,0x1.0d8p-3, 
0x021c,0x1.0ep-3, 
0x021d,0x1.0e8p-3, 
0x021e,0x1.0fp-3, 
0x021f,0x1.0f8p-3, 
0x0220,0x1.1p-3, 
0x0221,0x1.108p-3, 
0x0222,0x1.11p-3, 
0x0223,0x1.118p-3, 
0x0224,0x1.12p-3, 
0x0225,0x1.128p-3, 
0x0226,0x1.13p-3, 
0x0227,0x1.138p-3, 
0x0228,0x1.14p-3, 
0x0229,0x1.148p-3, 
0x022a,0x1.15p-3, 
0x022b,0x1.158p-3, 
0x022c,0x1.16p-3, 
0x022d,0x1.168p-3, 
0x022e,0x1.17p-3, 
0x022f,0x1.178p-3, 
0x0230,0x1.18p-3, 
0x0231,0x1.188p-3, 
0x0232,0x1.19p-3, 
0x0233,0x1.198p-3, 
0x0234,0x1.1ap-3, 
0x0235,0x1.1a8p-3, 
0x0236,0x1.1bp-3, 
0x0237,0x1.1b8p-3, 
0x0238,0x1.1cp-3, 
0x0239,0x1.1c8p-3, 
0x023a,0x1.1dp-3, 
0x023b,0x1.1d8p-3, 
0x023c,0x1.1ep-3, 
0x023d,0x1.1e8p-3, 
0x023e,0x1.1fp-3, 
0x023f,0x1.1f8p-3, 
0x0240,0x1.2p-3, 
0x0241,0x1.208p-3, 
0x0242,0x1.21p-3, 
0x0243,0x1.218p-3, 
0x0244,0x1.22p-3, 
0x0245,0x1.228p-3, 
0x0246,0x1.23p-3, 
0x0247,0x1.238p-3, 
0x0248,0x1.24p-3, 
0x0249,0x1.248p-3, 
0x024a,0x1.25p-3, 
0x024b,0x1.258p-3, 
0x024c,0x1.26p-3, 
0x024d,0x1.268p-3, 
0x024e,0x1.27p-3, 
0x024f,0x1.278p-3, 
0x0250,0x1.28p-3, 
0x0251,0x1.288p-3, 
0x0252,0x1.29p-3, 
0x0253,0x1.298p-3, 
0x0254,0x1.2ap-3, 
0x0255,0x1.2a8p-3, 
0x0256,0x1.2bp-3, 
0x0257,0x1.2b8p-3, 
0x0258,0x1.2cp-3, 
0x0259,0x1.2c8p-3, 
0x025a,0x1.2dp-3, 
0x025b,0x1.2d8p-3, 
0x025c,0x1.2ep-3, 
0x025d,0x1.2e8p-3, 
0x025e,0x1.2fp-3, 
0x025f,0x1.2f8p-3, 
0x0260,0x1.3p-3, 
0x0261,0x1.308p-3, 
0x0262,0x1.31p-3, 
0x0263,0x1.318p-3, 
0x0264,0x1.32p-3, 
0x0265,0x1.328p-3, 
0x0266,0x1.33p-3, 
0x0267,0x1.338p-3, 
0x0268,0x1.34p-3, 
0x0269,0x1.348p-3, 
0x026a,0x1.35p-3, 
0x026b,0x1.358p-3, 
0x026c,0x1.36p-3, 
0x026d,0x1.368p-3, 
0x026e,0x1.37p-3, 
0x026f,0x1.378p-3, 
0x0270,0x1.38p-3, 
0x0271,0x1.388p-3, 
0x0272,0x1.39p-3, 
0x0273,0x1.398p-3, 
0x0274,0x1.3ap-3, 
0x0275,0x1.3a8p-3, 
0x0276,0x1.3bp-3, 
0x0277,0x1.3b8p-3, 
0x0278,0x1.3cp-3, 
0x0279,0x1.3c8p-3, 
0x027a,0x1.3dp-3, 
0x027b,0x1.3d8p-3, 
0x027c,0x1.3ep-3, 
0x027d,0x1.3e8p-3, 
0x027e,0x1.3fp-3, 
0x027f,0x1.3f8p-3, 
0x0280,0x1.4p-3, 
0x0281,0x1.408p-3, 
0x0282,0x1.41p-3, 
0x0283,0x1.418p-3, 
0x0284,0x1.42p-3, 
0x0285,0x1.428p-3, 
0x0286,0x1.43p-3, 
0x0287,0x1.438p-3, 
0x0288,0x1.44p-3, 
0x0289,0x1.448p-3, 
0x028a,0x1.45p-3, 
0x028b,0x1.458p-3, 
0x028c,0x1.46p-3, 
0x028d,0x1.468p-3, 
0x028e,0x1.47p-3, 
0x028f,0x1.478p-3, 
0x0290,0x1.48p-3, 
0x0291,0x1.488p-3, 
0x0292,0x1.49p-3, 
0x0293,0x1.498p-3, 
0x0294,0x1.4ap-3, 
0x0295,0x1.4a8p-3, 
0x0296,0x1.4bp-3, 
0x0297,0x1.4b8p-3, 
0x0298,0x1.4cp-3, 
0x0299,0x1.4c8p-3, 
0x029a,0x1.4dp-3, 
0x029b,0x1.4d8p-3, 
0x029c,0x1.4ep-3, 
0x029d,0x1.4e8p-3, 
0x029e,0x1.4fp-3, 
0x029f,0x1.4f8p-3, 
0x02a0,0x1.5p-3, 
0x02a1,0x1.508p-3, 
0x02a2,0x1.51p-3, 
0x02a3,0x1.518p-3, 
0x02a4,0x1.52p-3, 
0x02a5,0x1.528p-3, 
0x02a6,0x1.53p-3, 
0x02a7,0x1.538p-3, 
0x02a8,0x1.54p-3, 
0x02a9,0x1.548p-3, 
0x02aa,0x1.55p-3, 
0x02ab,0x1.558p-3, 
0x02ac,0x1.56p-3, 
0x02ad,0x1.568p-3, 
0x02ae,0x1.57p-3, 
0x02af,0x1.578p-3, 
0x02b0,0x1.58p-3, 
0x02b1,0x1.588p-3, 
0x02b2,0x1.59p-3, 
0x02b3,0x1.598p-3, 
0x02b4,0x1.5ap-3, 
0x02b5,0x1.5a8p-3, 
0x02b6,0x1.5bp-3, 
0x02b7,0x1.5b8p-3, 
0x02b8,0x1.5cp-3, 
0x02b9,0x1.5c8p-3, 
0x02ba,0x1.5dp-3, 
0x02bb,0x1.5d8p-3, 
0x02bc,0x1.5ep-3, 
0x02bd,0x1.5e8p-3, 
0x02be,0x1.5fp-3, 
0x02bf,0x1.5f8p-3, 
0x02c0,0x1.6p-3, 
0x02c1,0x1.608p-3, 
0x02c2,0x1.61p-3, 
0x02c3,0x1.618p-3, 
0x02c4,0x1.62p-3, 
0x02c5,0x1.628p-3, 
0x02c6,0x1.63p-3, 
0x02c7,0x1.638p-3, 
0x02c8,0x1.64p-3, 
0x02c9,0x1.648p-3, 
0x02ca,0x1.65p-3, 
0x02cb,0x1.658p-3, 
0x02cc,0x1.66p-3, 
0x02cd,0x1.668p-3, 
0x02ce,0x1.67p-3, 
0x02cf,0x1.678p-3, 
0x02d0,0x1.68p-3, 
0x02d1,0x1.688p-3, 
0x02d2,0x1.69p-3, 
0x02d3,0x1.698p-3, 
0x02d4,0x1.6ap-3, 
0x02d5,0x1.6a8p-3, 
0x02d6,0x1.6bp-3, 
0x02d7,0x1.6b8p-3, 
0x02d8,0x1.6cp-3, 
0x02d9,0x1.6c8p-3, 
0x02da,0x1.6dp-3, 
0x02db,0x1.6d8p-3, 
0x02dc,0x1.6ep-3, 
0x02dd,0x1.6e8p-3, 
0x02de,0x1.6fp-3, 
0x02df,0x1.6f8p-3, 
0x02e0,0x1.7p-3, 
0x02e1,0x1.708p-3, 
0x02e2,0x1.71p-3, 
0x02e3,0x1.718p-3, 
0x02e4,0x1.72p-3, 
0x02e5,0x1.728p-3, 
0x02e6,0x1.73p-3, 
0x02e7,0x1.738p-3, 
0x02e8,0x1.74p-3, 
0x02e9,0x1.748p-3, 
0x02ea,0x1.75p-3, 
0x02eb,0x1.758p-3, 
0x02ec,0x1.76p-3, 
0x02ed,0x1.768p-3, 
0x02ee,0x1.77p-3, 
0x02ef,0x1.778p-3, 
0x02f0,0x1.78p-3, 
0x02f1,0x1.788p-3, 
0x02f2,0x1.79p-3, 
0x02f3,0x1.798p-3, 
0x02f4,0x1.7ap-3, 
0x02f5,0x1.7a8p-3, 
0x02f6,0x1.7bp-3, 
0x02f7,0x1.7b8p-3, 
0x02f8,0x1.7cp-3, 
0x02f9,0x1.7c8p-3, 
0x02fa,0x1.7dp-3, 
0x02fb,0x1.7d8p-3, 
0x02fc,0x1.7ep-3, 
0x02fd,0x1.7e8p-3, 
0x02fe,0x1.7fp-3, 
0x02ff,0x1.7f8p-3, 
0x0300,0x1.8p-3, 
0x0301,0x1.808p-3, 
0x0302,0x1.81p-3, 
0x0303,0x1.818p-3, 
0x0304,0x1.82p-3, 
0x0305,0x1.828p-3, 
0x0306,0x1.83p-3, 
0x0307,0x1.838p-3, 
0x0308,0x1.84p-3, 
0x0309,0x1.848p-3, 
0x030a,0x1.85p-3, 
0x030b,0x1.858p-3, 
0x030c,0x1.86p-3, 
0x030d,0x1.868p-3, 
0x030e,0x1.87p-3, 
0x030f,0x1.878p-3, 
0x0310,0x1.88p-3, 
0x0311,0x1.888p-3, 
0x0312,0x1.89p-3, 
0x0313,0x1.898p-3, 
0x0314,0x1.8ap-3, 
0x0315,0x1.8a8p-3, 
0x0316,0x1.8bp-3, 
0x0317,0x1.8b8p-3, 
0x0318,0x1.8cp-3, 
0x0319,0x1.8c8p-3, 
0x031a,0x1.8dp-3, 
0x031b,0x1.8d8p-3, 
0x031c,0x1.8ep-3, 
0x031d,0x1.8e8p-3, 
0x031e,0x1.8fp-3, 
0x031f,0x1.8f8p-3, 
0x0320,0x1.9p-3, 
0x0321,0x1.908p-3, 
0x0322,0x1.91p-3, 
0x0323,0x1.918p-3, 
0x0324,0x1.92p-3, 
0x0325,0x1.928p-3, 
0x0326,0x1.93p-3, 
0x0327,0x1.938p-3, 
0x0328,0x1.94p-3, 
0x0329,0x1.948p-3, 
0x032a,0x1.95p-3, 
0x032b,0x1.958p-3, 
0x032c,0x1.96p-3, 
0x032d,0x1.968p-3, 
0x032e,0x1.97p-3, 
0x032f,0x1.978p-3, 
0x0330,0x1.98p-3, 
0x0331,0x1.988p-3, 
0x0332,0x1.99p-3, 
0x0333,0x1.998p-3, 
0x0334,0x1.9ap-3, 
0x0335,0x1.9a8p-3, 
0x0336,0x1.9bp-3, 
