codepoint,sprintf_a,subnormal
0x83,0x1p+3, 
0x84,0x1p+4, 
0x85,0x1p+5, 
0x86,0x1p+6, 
0x87,0x1p+7, 
0x88,0x1p+8, 
0x89,0x1p+9, 
0x8a,0x1p+10, 
0x8b,0x1p+11, 
0x8c,0x1p+12, 
0x8d,0x1p+13, 
0x8e,0x1p+14, 
0x8f,0x1p+15, 
0x90,0x1p+16, 
0x91,0x1p+17, 
0x92,0x1p+18, 
0x93,0x1p+19, 
0x94,0x1p+20, 
0x95,0x1p+21, 
0x96,0x1p+22, 
0x97,0x1p+23, 
0x98,0x1p+24, 
0x99,0x1p+25, 
0x9a,0x1p+26, 
0x9b,0x1p+27, 
0x9c,0x1p+28, 
0x9d,0x1p+29, 
0x9e,0x1p+30, 
0x9f,0x1p+31, 
0xa0,0x1p+32, 
0xa1,0x1p+33, 
0xa2,0x1p+34, 
0xa3,0x1p+35, 
0xa4,0x1p+36, 
0xa5,0x1p+37, 
0xa6,0x1p+38, 
0xa7,0x1p+39, 
0xa8,0x1p+40, 
0xa9,0x1p+41, 
0xaa,0x1p+42, 
0xab,0x1p+43, 
0xac,0x1p+44, 
0xad,0x1p+45, 
0xae,0x1p+46, 
0xaf,0x1p+47, 
0xb0,0x1p+48, 
0xb1,0x1p+49, 
0xb2,0x1p+50, 
0xb3,0x1p+51, 
0xb4,0x1p+52, 
0xb5,0x1p+53, 
0xb6,0x1p+54, 
0xb7,0x1p+55, 
0xb8,0x1p+56, 
0xb9,0x1p+57, 
0xba,0x1p+58, 
0xbb,0x1p+59, 
0xbc,0x1p+60, 
0xbd,0x1p+61, 
0xbe,0x1p+62, 
0xbf,0x1p+63, 
0xc0,0x1p+64, 
0xc1,0x1p+65, 
0xc2,0x1p+66, 
0xc3,0x1p+67, 
0xc4,0x1p+68, 
0xc5,0x1p+69, 
0xc6,0x1p+70, 
0xc7,0x1p+71, 
0xc8,0x1p+72, 
0xc9,0x1p+73, 
0xca,0x1p+74, 
0xcb,0x1p+75, 
0xcc,0x1p+76, 
0xcd,0x1p+77, 
0xce,0x1p+78, 
0xcf,0x1p+79, 
0xd0,0x1p+80, 
0xd1,0x1p+81, 
0xd2,0x1p+82, 
0xd3,0x1p+83, 
0xd4,0x1p+84, 
0xd5,0x1p+85, 
0xd6,0x1p+86, 
0xd7,0x1p+87, 
0xd8,0x1p+88, 
0xd9,0x1p+89, 
0xda,0x1p+90, 
0xdb,0x1p+91, 
0xdc,0x1p+92, 
0xdd,0x1p+93, 
0xde,0x1p+94, 
0xdf,0x1p+95, 
0xe0,0x1p+96, 
0xe1,0x1p+97, 
0xe2,0x1p+98, 
0xe3,0x1p+99, 
0xe4,0x1p+100, 
0xe5,0x1p+101, 
0xe6,0x1p+102, 
0xe7,0x1p+103, 
0xe8,0x1p+104, 
0xe9,0x1p+105, 
0xea,0x1p+106, 
0xeb,0x1p+107, 
0xec,0x1p+108, 
0xed,0x1p+109, 
0xee,0x1p+110, 
0xef,0x1p+111, 
0xf0,0x1p+112, 
0xf1,0x1p+113, 
0xf2,0x1p+114, 
0xf3,0x1p+115, 
0xf4,0x1p+116, 
0xf5,0x1p+117, 
0xf6,0x1p+118, 
0xf7,0x1p+119, 
0xf8,0x1p+120, 
0xf9,0x1p+121, 
0xfa,0x1p+122, 
0xfb,0x1p+123, 
0xfc,0x1p+124, 
0xfd,0x1p+125, 
0xfe,0x1p+126, 
0xff,NaN, 
