codepoint,sprintf_a,subnormal
0x005e,0x1p-65442, 
0x005f,0x1p-65441, 
0x0060,0x1p-65440, 
0x0061,0x1p-65439, 
0x0062,0x1p-65438, 
0x0063,0x1p-65437, 
0x0064,0x1p-65436, 
0x0065,0x1p-65435, 
0x0066,0x1p-65434, 
0x0067,0x1p-65433, 
0x0068,0x1p-65432, 
0x0069,0x1p-65431, 
0x006a,0x1p-65430, 
0x006b,0x1p-65429, 
0x006c,0x1p-65428, 
0x006d,0x1p-65427, 
0x006e,0x1p-65426, 
0x006f,0x1p-65425, 
0x0070,0x1p-65424, 
0x0071,0x1p-65423, 
0x0072,0x1p-65422, 
0x0073,0x1p-65421, 
0x0074,0x1p-65420, 
0x0075,0x1p-65419, 
0x0076,0x1p-65418, 
0x0077,0x1p-65417, 
0x0078,0x1p-65416, 
0x0079,0x1p-65415, 
0x007a,0x1p-65414, 
0x007b,0x1p-65413, 
0x007c,0x1p-65412, 
0x007d,0x1p-65411, 
0x007e,0x1p-65410, 
0x007f,0x1p-65409, 
0x0080,0x1p-65408, 
0x0081,0x1p-65407, 
0x0082,0x1p-65406, 
0x0083,0x1p-65405, 
0x0084,0x1p-65404, 
0x0085,0x1p-65403, 
0x0086,0x1p-65402, 
0x0087,0x1p-65401, 
0x0088,0x1p-65400, 
0x0089,0x1p-65399, 
0x008a,0x1p-65398, 
0x008b,0x1p-65397, 
0x008c,0x1p-65396, 
0x008d,0x1p-65395, 
0x008e,0x1p-65394, 
0x008f,0x1p-65393, 
0x0090,0x1p-65392, 
0x0091,0x1p-65391, 
0x0092,0x1p-65390, 
0x0093,0x1p-65389, 
0x0094,0x1p-65388, 
0x0095,0x1p-65387, 
0x0096,0x1p-65386, 
0x0097,0x1p-65385, 
0x0098,0x1p-65384, 
0x0099,0x1p-65383, 
0x009a,0x1p-65382, 
0x009b,0x1p-65381, 
0x009c,0x1p-65380, 
0x009d,0x1p-65379, 
0x009e,0x1p-65378, 
0x009f,0x1p-65377, 
0x00a0,0x1p-65376, 
0x00a1,0x1p-65375, 
0x00a2,0x1p-65374, 
0x00a3,0x1p-65373, 
0x00a4,0x1p-65372, 
0x00a5,0x1p-65371, 
0x00a6,0x1p-65370, 
0x00a7,0x1p-65369, 
0x00a8,0x1p-65368, 
0x00a9,0x1p-65367, 
0x00aa,0x1p-65366, 
0x00ab,0x1p-65365, 
0x00ac,0x1p-65364, 
0x00ad,0x1p-65363, 
0x00ae,0x1p-65362, 
0x00af,0x1p-65361, 
0x00b0,0x1p-65360, 
0x00b1,0x1p-65359, 
0x00b2,0x1p-65358, 
0x00b3,0x1p-65357, 
0x00b4,0x1p-65356, 
0x00b5,0x1p-65355, 
0x00b6,0x1p-65354, 
0x00b7,0x1p-65353, 
0x00b8,0x1p-65352, 
0x00b9,0x1p-65351, 
0x00ba,0x1p-65350, 
0x00bb,0x1p-65349, 
0x00bc,0x1p-65348, 
0x00bd,0x1p-65347, 
0x00be,0x1p-65346, 
0x00bf,0x1p-65345, 
0x00c0,0x1p-65344, 
0x00c1,0x1p-65343, 
0x00c2,0x1p-65342, 
0x00c3,0x1p-65341, 
0x00c4,0x1p-65340, 
0x00c5,0x1p-65339, 
0x00c6,0x1p-65338, 
0x00c7,0x1p-65337, 
0x00c8,0x1p-65336, 
0x00c9,0x1p-65335, 
0x00ca,0x1p-65334, 
0x00cb,0x1p-65333, 
0x00cc,0x1p-65332, 
0x00cd,0x1p-65331, 
0x00ce,0x1p-65330, 
0x00cf,0x1p-65329, 
0x00d0,0x1p-65328, 
0x00d1,0x1p-65327, 
0x00d2,0x1p-65326, 
0x00d3,0x1p-65325, 
0x00d4,0x1p-65324, 
0x00d5,0x1p-65323, 
0x00d6,0x1p-65322, 
0x00d7,0x1p-65321, 
0x00d8,0x1p-65320, 
0x00d9,0x1p-65319, 
0x00da,0x1p-65318, 
0x00db,0x1p-65317, 
0x00dc,0x1p-65316, 
0x00dd,0x1p-65315, 
0x00de,0x1p-65314, 
0x00df,0x1p-65313, 
0x00e0,0x1p-65312, 
0x00e1,0x1p-65311, 
0x00e2,0x1p-65310, 
0x00e3,0x1p-65309, 
0x00e4,0x1p-65308, 
0x00e5,0x1p-65307, 
0x00e6,0x1p-65306, 
0x00e7,0x1p-65305, 
0x00e8,0x1p-65304, 
0x00e9,0x1p-65303, 
0x00ea,0x1p-65302, 
0x00eb,0x1p-65301, 
0x00ec,0x1p-65300, 
0x00ed,0x1p-65299, 
0x00ee,0x1p-65298, 
0x00ef,0x1p-65297, 
0x00f0,0x1p-65296, 
0x00f1,0x1p-65295, 
0x00f2,0x1p-65294, 
0x00f3,0x1p-65293, 
0x00f4,0x1p-65292, 
0x00f5,0x1p-65291, 
0x00f6,0x1p-65290, 
0x00f7,0x1p-65289, 
0x00f8,0x1p-65288, 
0x00f9,0x1p-65287, 
0x00fa,0x1p-65286, 
0x00fb,0x1p-65285, 
0x00fc,0x1p-65284, 
0x00fd,0x1p-65283, 
0x00fe,0x1p-65282, 
0x00ff,0x1p-65281, 
0x0100,0x1p-65280, 
0x0101,0x1p-65279, 
0x0102,0x1p-65278, 
0x0103,0x1p-65277, 
0x0104,0x1p-65276, 
0x0105,0x1p-65275, 
0x0106,0x1p-65274, 
0x0107,0x1p-65273, 
0x0108,0x1p-65272, 
0x0109,0x1p-65271, 
0x010a,0x1p-65270, 
0x010b,0x1p-65269, 
0x010c,0x1p-65268, 
0x010d,0x1p-65267, 
0x010e,0x1p-65266, 
0x010f,0x1p-65265, 
0x0110,0x1p-65264, 
0x0111,0x1p-65263, 
0x0112,0x1p-65262, 
0x0113,0x1p-65261, 
0x0114,0x1p-65260, 
0x0115,0x1p-65259, 
0x0116,0x1p-65258, 
0x0117,0x1p-65257, 
0x0118,0x1p-65256, 
0x0119,0x1p-65255, 
0x011a,0x1p-65254, 
0x011b,0x1p-65253, 
0x011c,0x1p-65252, 
0x011d,0x1p-65251, 
0x011e,0x1p-65250, 
0x011f,0x1p-65249, 
0x0120,0x1p-65248, 
0x0121,0x1p-65247, 
0x0122,0x1p-65246, 
0x0123,0x1p-65245, 
0x0124,0x1p-65244, 
0x0125,0x1p-65243, 
0x0126,0x1p-65242, 
0x0127,0x1p-65241, 
0x0128,0x1p-65240, 
0x0129,0x1p-65239, 
0x012a,0x1p-65238, 
0x012b,0x1p-65237, 
0x012c,0x1p-65236, 
0x012d,0x1p-65235, 
0x012e,0x1p-65234, 
0x012f,0x1p-65233, 
0x0130,0x1p-65232, 
0x0131,0x1p-65231, 
0x0132,0x1p-65230, 
0x0133,0x1p-65229, 
0x0134,0x1p-65228, 
0x0135,0x1p-65227, 
0x0136,0x1p-65226, 
0x0137,0x1p-65225, 
0x0138,0x1p-65224, 
0x0139,0x1p-65223, 
0x013a,0x1p-65222, 
0x013b,0x1p-65221, 
0x013c,0x1p-65220, 
0x013d,0x1p-65219, 
0x013e,0x1p-65218, 
0x013f,0x1p-65217, 
0x0140,0x1p-65216, 
0x0141,0x1p-65215, 
0x0142,0x1p-65214, 
0x0143,0x1p-65213, 
0x0144,0x1p-65212, 
0x0145,0x1p-65211, 
0x0146,0x1p-65210, 
0x0147,0x1p-65209, 
0x0148,0x1p-65208, 
0x0149,0x1p-65207, 
0x014a,0x1p-65206, 
0x014b,0x1p-65205, 
0x014c,0x1p-65204, 
0x014d,0x1p-65203, 
0x014e,0x1p-65202, 
0x014f,0x1p-65201, 
0x0150,0x1p-65200, 
0x0151,0x1p-65199, 
0x0152,0x1p-65198, 
0x0153,0x1p-65197, 
0x0154,0x1p-65196, 
0x0155,0x1p-65195, 
0x0156,0x1p-65194, 
0x0157,0x1p-65193, 
0x0158,0x1p-65192, 
0x0159,0x1p-65191, 
0x015a,0x1p-65190, 
0x015b,0x1p-65189, 
0x015c,0x1p-65188, 
0x015d,0x1p-65187, 
0x015e,0x1p-65186, 
0x015f,0x1p-65185, 
0x0160,0x1p-65184, 
0x0161,0x1p-65183, 
0x0162,0x1p-65182, 
0x0163,0x1p-65181, 
0x0164,0x1p-65180, 
0x0165,0x1p-65179, 
0x0166,0x1p-65178, 
0x0167,0x1p-65177, 
0x0168,0x1p-65176, 
0x0169,0x1p-65175, 
0x016a,0x1p-65174, 
0x016b,0x1p-65173, 
0x016c,0x1p-65172, 
0x016d,0x1p-65171, 
0x016e,0x1p-65170, 
0x016f,0x1p-65169, 
0x0170,0x1p-65168, 
0x0171,0x1p-65167, 
0x0172,0x1p-65166, 
0x0173,0x1p-65165, 
0x0174,0x1p-65164, 
0x0175,0x1p-65163, 
0x0176,0x1p-65162, 
0x0177,0x1p-65161, 
0x0178,0x1p-65160, 
0x0179,0x1p-65159, 
0x017a,0x1p-65158, 
0x017b,0x1p-65157, 
0x017c,0x1p-65156, 
0x017d,0x1p-65155, 
0x017e,0x1p-65154, 
0x017f,0x1p-65153, 
0x0180,0x1p-65152, 
0x0181,0x1p-65151, 
0x0182,0x1p-65150, 
0x0183,0x1p-65149, 
0x0184,0x1p-65148, 
0x0185,0x1p-65147, 
0x0186,0x1p-65146, 
0x0187,0x1p-65145, 
0x0188,0x1p-65144, 
0x0189,0x1p-65143, 
0x018a,0x1p-65142, 
0x018b,0x1p-65141, 
0x018c,0x1p-65140, 
0x018d,0x1p-65139, 
0x018e,0x1p-65138, 
0x018f,0x1p-65137, 
0x0190,0x1p-65136, 
0x0191,0x1p-65135, 
0x0192,0x1p-65134, 
0x0193,0x1p-65133, 
0x0194,0x1p-65132, 
0x0195,0x1p-65131, 
0x0196,0x1p-65130, 
0x0197,0x1p-65129, 
0x0198,0x1p-65128, 
0x0199,0x1p-65127, 
0x019a,0x1p-65126, 
0x019b,0x1p-65125, 
0x019c,0x1p-65124, 
0x019d,0x1p-65123, 
0x019e,0x1p-65122, 
0x019f,0x1p-65121, 
0x01a0,0x1p-65120, 
0x01a1,0x1p-65119, 
0x01a2,0x1p-65118, 
0x01a3,0x1p-65117, 
0x01a4,0x1p-65116, 
0x01a5,0x1p-65115, 
0x01a6,0x1p-65114, 
0x01a7,0x1p-65113, 
0x01a8,0x1p-65112, 
0x01a9,0x1p-65111, 
0x01aa,0x1p-65110, 
0x01ab,0x1p-65109, 
0x01ac,0x1p-65108, 
0x01ad,0x1p-65107, 
0x01ae,0x1p-65106, 
0x01af,0x1p-65105, 
0x01b0,0x1p-65104, 
0x01b1,0x1p-65103, 
0x01b2,0x1p-65102, 
0x01b3,0x1p-65101, 
0x01b4,0x1p-65100, 
0x01b5,0x1p-65099, 
0x01b6,0x1p-65098, 
0x01b7,0x1p-65097, 
0x01b8,0x1p-65096, 
0x01b9,0x1p-65095, 
0x01ba,0x1p-65094, 
0x01bb,0x1p-65093, 
0x01bc,0x1p-65092, 
0x01bd,0x1p-65091, 
0x01be,0x1p-65090, 
0x01bf,0x1p-65089, 
0x01c0,0x1p-65088, 
0x01c1,0x1p-65087, 
0x01c2,0x1p-65086, 
0x01c3,0x1p-65085, 
0x01c4,0x1p-65084, 
0x01c5,0x1p-65083, 
0x01c6,0x1p-65082, 
0x01c7,0x1p-65081, 
0x01c8,0x1p-65080, 
0x01c9,0x1p-65079, 
0x01ca,0x1p-65078, 
0x01cb,0x1p-65077, 
0x01cc,0x1p-65076, 
0x01cd,0x1p-65075, 
0x01ce,0x1p-65074, 
0x01cf,0x1p-65073, 
0x01d0,0x1p-65072, 
0x01d1,0x1p-65071, 
0x01d2,0x1p-65070, 
0x01d3,0x1p-65069, 
0x01d4,0x1p-65068, 
0x01d5,0x1p-65067, 
0x01d6,0x1p-65066, 
0x01d7,0x1p-65065, 
0x01d8,0x1p-65064, 
0x01d9,0x1p-65063, 
0x01da,0x1p-65062, 
0x01db,0x1p-65061, 
0x01dc,0x1p-65060, 
0x01dd,0x1p-65059, 
0x01de,0x1p-65058, 
0x01df,0x1p-65057, 
0x01e0,0x1p-65056, 
0x01e1,0x1p-65055, 
0x01e2,0x1p-65054, 
0x01e3,0x1p-65053, 
0x01e4,0x1p-65052, 
0x01e5,0x1p-65051, 
0x01e6,0x1p-65050, 
0x01e7,0x1p-65049, 
0x01e8,0x1p-65048, 
0x01e9,0x1p-65047, 
0x01ea,0x1p-65046, 
0x01eb,0x1p-65045, 
0x01ec,0x1p-65044, 
0x01ed,0x1p-65043, 
0x01ee,0x1p-65042, 
0x01ef,0x1p-65041, 
0x01f0,0x1p-65040, 
0x01f1,0x1p-65039, 
0x01f2,0x1p-65038, 
0x01f3,0x1p-65037, 
0x01f4,0x1p-65036, 
0x01f5,0x1p-65035, 
0x01f6,0x1p-65034, 
0x01f7,0x1p-65033, 
0x01f8,0x1p-65032, 
0x01f9,0x1p-65031, 
0x01fa,0x1p-65030, 
0x01fb,0x1p-65029, 
0x01fc,0x1p-65028, 
0x01fd,0x1p-65027, 
0x01fe,0x1p-65026, 
0x01ff,0x1p-65025, 
0x0200,0x1p-65024, 
0x0201,0x1p-65023, 
0x0202,0x1p-65022, 
0x0203,0x1p-65021, 
0x0204,0x1p-65020, 
0x0205,0x1p-65019, 
0x0206,0x1p-65018, 
0x0207,0x1p-65017, 
0x0208,0x1p-65016, 
0x0209,0x1p-65015, 
0x020a,0x1p-65014, 
0x020b,0x1p-65013, 
0x020c,0x1p-65012, 
0x020d,0x1p-65011, 
0x020e,0x1p-65010, 
0x020f,0x1p-65009, 
0x0210,0x1p-65008, 
0x0211,0x1p-65007, 
0x0212,0x1p-65006, 
0x0213,0x1p-65005, 
0x0214,0x1p-65004, 
0x0215,0x1p-65003, 
0x0216,0x1p-65002, 
0x0217,0x1p-65001, 
0x0218,0x1p-65000, 
0x0219,0x1p-64999, 
0x021a,0x1p-64998, 
0x021b,0x1p-64997, 
0x021c,0x1p-64996, 
0x021d,0x1p-64995, 
0x021e,0x1p-64994, 
0x021f,0x1p-64993, 
0x0220,0x1p-64992, 
0x0221,0x1p-64991, 
0x0222,0x1p-64990, 
0x0223,0x1p-64989, 
0x0224,0x1p-64988, 
0x0225,0x1p-64987, 
0x0226,0x1p-64986, 
0x0227,0x1p-64985, 
0x0228,0x1p-64984, 
0x0229,0x1p-64983, 
0x022a,0x1p-64982, 
0x022b,0x1p-64981, 
0x022c,0x1p-64980, 
0x022d,0x1p-64979, 
0x022e,0x1p-64978, 
0x022f,0x1p-64977, 
0x0230,0x1p-64976, 
0x0231,0x1p-64975, 
0x0232,0x1p-64974, 
0x0233,0x1p-64973, 
0x0234,0x1p-64972, 
0x0235,0x1p-64971, 
0x0236,0x1p-64970, 
0x0237,0x1p-64969, 
0x0238,0x1p-64968, 
0x0239,0x1p-64967, 
0x023a,0x1p-64966, 
0x023b,0x1p-64965, 
0x023c,0x1p-64964, 
0x023d,0x1p-64963, 
0x023e,0x1p-64962, 
0x023f,0x1p-64961, 
0x0240,0x1p-64960, 
0x0241,0x1p-64959, 
0x0242,0x1p-64958, 
0x0243,0x1p-64957, 
0x0244,0x1p-64956, 
0x0245,0x1p-64955, 
0x0246,0x1p-64954, 
0x0247,0x1p-64953, 
0x0248,0x1p-64952, 
0x0249,0x1p-64951, 
0x024a,0x1p-64950, 
0x024b,0x1p-64949, 
0x024c,0x1p-64948, 
0x024d,0x1p-64947, 
0x024e,0x1p-64946, 
0x024f,0x1p-64945, 
0x0250,0x1p-64944, 
0x0251,0x1p-64943, 
0x0252,0x1p-64942, 
0x0253,0x1p-64941, 
0x0254,0x1p-64940, 
0x0255,0x1p-64939, 
0x0256,0x1p-64938, 
0x0257,0x1p-64937, 
0x0258,0x1p-64936, 
0x0259,0x1p-64935, 
0x025a,0x1p-64934, 
0x025b,0x1p-64933, 
0x025c,0x1p-64932, 
0x025d,0x1p-64931, 
0x025e,0x1p-64930, 
0x025f,0x1p-64929, 
0x0260,0x1p-64928, 
0x0261,0x1p-64927, 
0x0262,0x1p-64926, 
0x0263,0x1p-64925, 
0x0264,0x1p-64924, 
0x0265,0x1p-64923, 
0x0266,0x1p-64922, 
0x0267,0x1p-64921, 
0x0268,0x1p-64920, 
0x0269,0x1p-64919, 
0x026a,0x1p-64918, 
0x026b,0x1p-64917, 
0x026c,0x1p-64916, 
0x026d,0x1p-64915, 
0x026e,0x1p-64914, 
0x026f,0x1p-64913, 
0x0270,0x1p-64912, 
0x0271,0x1p-64911, 
0x0272,0x1p-64910, 
0x0273,0x1p-64909, 
0x0274,0x1p-64908, 
0x0275,0x1p-64907, 
0x0276,0x1p-64906, 
0x0277,0x1p-64905, 
0x0278,0x1p-64904, 
0x0279,0x1p-64903, 
0x027a,0x1p-64902, 
0x027b,0x1p-64901, 
0x027c,0x1p-64900, 
0x027d,0x1p-64899, 
0x027e,0x1p-64898, 
0x027f,0x1p-64897, 
0x0280,0x1p-64896, 
0x0281,0x1p-64895, 
0x0282,0x1p-64894, 
0x0283,0x1p-64893, 
0x0284,0x1p-64892, 
0x0285,0x1p-64891, 
0x0286,0x1p-64890, 
0x0287,0x1p-64889, 
0x0288,0x1p-64888, 
0x0289,0x1p-64887, 
0x028a,0x1p-64886, 
0x028b,0x1p-64885, 
0x028c,0x1p-64884, 
0x028d,0x1p-64883, 
0x028e,0x1p-64882, 
0x028f,0x1p-64881, 
0x0290,0x1p-64880, 
0x0291,0x1p-64879, 
0x0292,0x1p-64878, 
0x0293,0x1p-64877, 
0x0294,0x1p-64876, 
0x0295,0x1p-64875, 
0x0296,0x1p-64874, 
0x0297,0x1p-64873, 
0x0298,0x1p-64872, 
0x0299,0x1p-64871, 
0x029a,0x1p-64870, 
0x029b,0x1p-64869, 
0x029c,0x1p-64868, 
0x029d,0x1p-64867, 
0x029e,0x1p-64866, 
0x029f,0x1p-64865, 
0x02a0,0x1p-64864, 
0x02a1,0x1p-64863, 
0x02a2,0x1p-64862, 
0x02a3,0x1p-64861, 
0x02a4,0x1p-64860, 
0x02a5,0x1p-64859, 
0x02a6,0x1p-64858, 
0x02a7,0x1p-64857, 
0x02a8,0x1p-64856, 
0x02a9,0x1p-64855, 
0x02aa,0x1p-64854, 
0x02ab,0x1p-64853, 
0x02ac,0x1p-64852, 
0x02ad,0x1p-64851, 
0x02ae,0x1p-64850, 
0x02af,0x1p-64849, 
0x02b0,0x1p-64848, 
0x02b1,0x1p-64847, 
0x02b2,0x1p-64846, 
0x02b3,0x1p-64845, 
0x02b4,0x1p-64844, 
0x02b5,0x1p-64843, 
0x02b6,0x1p-64842, 
0x02b7,0x1p-64841, 
0x02b8,0x1p-64840, 
0x02b9,0x1p-64839, 
0x02ba,0x1p-64838, 
0x02bb,0x1p-64837, 
0x02bc,0x1p-64836, 
0x02bd,0x1p-64835, 
0x02be,0x1p-64834, 
0x02bf,0x1p-64833, 
0x02c0,0x1p-64832, 
0x02c1,0x1p-64831, 
0x02c2,0x1p-64830, 
0x02c3,0x1p-64829, 
0x02c4,0x1p-64828, 
0x02c5,0x1p-64827, 
0x02c6,0x1p-64826, 
0x02c7,0x1p-64825, 
0x02c8,0x1p-64824, 
0x02c9,0x1p-64823, 
0x02ca,0x1p-64822, 
0x02cb,0x1p-64821, 
0x02cc,0x1p-64820, 
0x02cd,0x1p-64819, 
0x02ce,0x1p-64818, 
0x02cf,0x1p-64817, 
0x02d0,0x1p-64816, 
0x02d1,0x1p-64815, 
0x02d2,0x1p-64814, 
0x02d3,0x1p-64813, 
0x02d4,0x1p-64812, 
0x02d5,0x1p-64811, 
0x02d6,0x1p-64810, 
0x02d7,0x1p-64809, 
0x02d8,0x1p-64808, 
0x02d9,0x1p-64807, 
0x02da,0x1p-64806, 
0x02db,0x1p-64805, 
0x02dc,0x1p-64804, 
0x02dd,0x1p-64803, 
0x02de,0x1p-64802, 
0x02df,0x1p-64801, 
0x02e0,0x1p-64800, 
0x02e1,0x1p-64799, 
0x02e2,0x1p-64798, 
0x02e3,0x1p-64797, 
0x02e4,0x1p-64796, 
0x02e5,0x1p-64795, 
0x02e6,0x1p-64794, 
0x02e7,0x1p-64793, 
0x02e8,0x1p-64792, 
0x02e9,0x1p-64791, 
0x02ea,0x1p-64790, 
0x02eb,0x1p-64789, 
0x02ec,0x1p-64788, 
0x02ed,0x1p-64787, 
0x02ee,0x1p-64786, 
0x02ef,0x1p-64785, 
0x02f0,0x1p-64784, 
0x02f1,0x1p-64783, 
0x02f2,0x1p-64782, 
0x02f3,0x1p-64781, 
0x02f4,0x1p-64780, 
0x02f5,0x1p-64779, 
0x02f6,0x1p-64778, 
0x02f7,0x1p-64777, 
0x02f8,0x1p-64776, 
0x02f9,0x1p-64775, 
0x02fa,0x1p-64774, 
0x02fb,0x1p-64773, 
0x02fc,0x1p-64772, 
0x02fd,0x1p-64771, 
0x02fe,0x1p-64770, 
0x02ff,0x1p-64769, 
0x0300,0x1p-64768, 
0x0301,0x1p-64767, 
0x0302,0x1p-64766, 
0x0303,0x1p-64765, 
0x0304,0x1p-64764, 
0x0305,0x1p-64763, 
0x0306,0x1p-64762, 
0x0307,0x1p-64761, 
0x0308,0x1p-64760, 
0x0309,0x1p-64759, 
0x030a,0x1p-64758, 
0x030b,0x1p-64757, 
0x030c,0x1p-64756, 
0x030d,0x1p-64755, 
0x030e,0x1p-64754, 
0x030f,0x1p-64753, 
0x0310,0x1p-64752, 
0x0311,0x1p-64751, 
0x0312,0x1p-64750, 
0x0313,0x1p-64749, 
0x0314,0x1p-64748, 
0x0315,0x1p-64747, 
0x0316,0x1p-64746, 
0x0317,0x1p-64745, 
0x0318,0x1p-64744, 
0x0319,0x1p-64743, 
0x031a,0x1p-64742, 
0x031b,0x1p-64741, 
0x031c,0x1p-64740, 
0x031d,0x1p-64739, 
0x031e,0x1p-64738, 
0x031f,0x1p-64737, 
0x0320,0x1p-64736, 
0x0321,0x1p-64735, 
0x0322,0x1p-64734, 
0x0323,0x1p-64733, 
0x0324,0x1p-64732, 
0x0325,0x1p-64731, 
0x0326,0x1p-64730, 
0x0327,0x1p-64729, 
0x0328,0x1p-64728, 
0x0329,0x1p-64727, 
0x032a,0x1p-64726, 
0x032b,0x1p-64725, 
0x032c,0x1p-64724, 
0x032d,0x1p-64723, 
0x032e,0x1p-64722, 
0x032f,0x1p-64721, 
0x0330,0x1p-64720, 
0x0331,0x1p-64719, 
0x0332,0x1p-64718, 
0x0333,0x1p-64717, 
0x0334,0x1p-64716, 
0x0335,0x1p-64715, 
0x0336,0x1p-64714, 
0x0337,0x1p-64713, 
0x0338,0x1p-64712, 
0x0339,0x1p-64711, 
0x033a,0x1p-64710, 
0x033b,0x1p-64709, 
0x033c,0x1p-64708, 
0x033d,0x1p-64707, 
0x033e,0x1p-64706, 
0x033f,0x1p-64705, 
0x0340,0x1p-64704, 
0x0341,0x1p-64703, 
0x0342,0x1p-64702, 
0x0343,0x1p-64701, 
0x0344,0x1p-64700, 
0x0345,0x1p-64699, 
0x0346,0x1p-64698, 
0x0347,0x1p-64697, 
0x0348,0x1p-64696, 
0x0349,0x1p-64695, 
0x034a,0x1p-64694, 
0x034b,0x1p-64693, 
0x034c,0x1p-64692, 
0x034d,0x1p-64691, 
0x034e,0x1p-64690, 
0x034f,0x1p-64689, 
0x0350,0x1p-64688, 
0x0351,0x1p-64687, 
0x0352,0x1p-64686, 
0x0353,0x1p-64685, 
0x0354,0x1p-64684, 
0x0355,0x1p-64683, 
0x0356,0x1p-64682, 
0x0357,0x1p-64681, 
0x0358,0x1p-64680, 
0x0359,0x1p-64679, 
0x035a,0x1p-64678, 
0x035b,0x1p-64677, 
0x035c,0x1p-64676, 
0x035d,0x1p-64675, 
0x035e,0x1p-64674, 
0x035f,0x1p-64673, 
0x0360,0x1p-64672, 
0x0361,0x1p-64671, 
0x0362,0x1p-64670, 
0x0363,0x1p-64669, 
0x0364,0x1p-64668, 
0x0365,0x1p-64667, 
0x0366,0x1p-64666, 
0x0367,0x1p-64665, 
0x0368,0x1p-64664, 
0x0369,0x1p-64663, 
0x036a,0x1p-64662, 
0x036b,0x1p-64661, 
0x036c,0x1p-64660, 
0x036d,0x1p-64659, 
0x036e,0x1p-64658, 
0x036f,0x1p-64657, 
0x0370,0x1p-64656, 
0x0371,0x1p-64655, 
0x0372,0x1p-64654, 
0x0373,0x1p-64653, 
0x0374,0x1p-64652, 
0x0375,0x1p-64651, 
0x0376,0x1p-64650, 
0x0377,0x1p-64649, 
0x0378,0x1p-64648, 
0x0379,0x1p-64647, 
0x037a,0x1p-64646, 
0x037b,0x1p-64645, 
0x037c,0x1p-64644, 
0x037d,0x1p-64643, 
0x037e,0x1p-64642, 
0x037f,0x1p-64641, 
0x0380,0x1p-64640, 
0x0381,0x1p-64639, 
0x0382,0x1p-64638, 
0x0383,0x1p-64637, 
0x0384,0x1p-64636, 
0x0385,0x1p-64635, 
0x0386,0x1p-64634, 
0x0387,0x1p-64633, 
0x0388,0x1p-64632, 
0x0389,0x1p-64631, 
0x038a,0x1p-64630, 
0x038b,0x1p-64629, 
0x038c,0x1p-64628, 
0x038d,0x1p-64627, 
0x038e,0x1p-64626, 
0x038f,0x1p-64625, 
0x0390,0x1p-64624, 
