codepoint,sprintf_a,subnormal
0x00,0x0p+0, 
0x01,0x1p-1, 
0x02,0x1p+0, 
0x03,Inf, 
0x04,NaN, 
0x05,-0x1p-1, 
0x06,-0x1p+0, 
0x07,-Inf, 
