codepoint,value,subnormal
0x03cf,0x1p+463, 
0x03d0,0x1p+464, 
0x03d1,0x1p+465, 
0x03d2,0x1p+466, 
0x03d3,0x1p+467, 
0x03d4,0x1p+468, 
0x03d5,0x1p+469, 
0x03d6,0x1p+470, 
0x03d7,0x1p+471, 
0x03d8,0x1p+472, 
0x03d9,0x1p+473, 
0x03da,0x1p+474, 
0x03db,0x1p+475, 
0x03dc,0x1p+476, 
0x03dd,0x1p+477, 
0x03de,0x1p+478, 
0x03df,0x1p+479, 
0x03e0,0x1p+480, 
0x03e1,0x1p+481, 
0x03e2,0x1p+482, 
0x03e3,0x1p+483, 
0x03e4,0x1p+484, 
0x03e5,0x1p+485, 
0x03e6,0x1p+486, 
0x03e7,0x1p+487, 
0x03e8,0x1p+488, 
0x03e9,0x1p+489, 
0x03ea,0x1p+490, 
0x03eb,0x1p+491, 
0x03ec,0x1p+492, 
0x03ed,0x1p+493, 
0x03ee,0x1p+494, 
0x03ef,0x1p+495, 
0x03f0,0x1p+496, 
0x03f1,0x1p+497, 
0x03f2,0x1p+498, 
0x03f3,0x1p+499, 
0x03f4,0x1p+500, 
0x03f5,0x1p+501, 
0x03f6,0x1p+502, 
0x03f7,0x1p+503, 
0x03f8,0x1p+504, 
0x03f9,0x1p+505, 
0x03fa,0x1p+506, 
0x03fb,0x1p+507, 
0x03fc,0x1p+508, 
0x03fd,0x1p+509, 
0x03fe,0x1p+510, 
0x03ff,Inf, 
