codepoint,sprintf_a,subnormal
0x00bc,0x1p-16290, 
0x00bd,0x1.8p-16290, 
0x00be,0x1p-16289, 
0x00bf,0x1.8p-16289, 
0x00c0,0x1p-16288, 
0x00c1,0x1.8p-16288, 
0x00c2,0x1p-16287, 
0x00c3,0x1.8p-16287, 
0x00c4,0x1p-16286, 
0x00c5,0x1.8p-16286, 
0x00c6,0x1p-16285, 
0x00c7,0x1.8p-16285, 
0x00c8,0x1p-16284, 
0x00c9,0x1.8p-16284, 
0x00ca,0x1p-16283, 
0x00cb,0x1.8p-16283, 
0x00cc,0x1p-16282, 
0x00cd,0x1.8p-16282, 
0x00ce,0x1p-16281, 
0x00cf,0x1.8p-16281, 
0x00d0,0x1p-16280, 
0x00d1,0x1.8p-16280, 
0x00d2,0x1p-16279, 
0x00d3,0x1.8p-16279, 
0x00d4,0x1p-16278, 
0x00d5,0x1.8p-16278, 
0x00d6,0x1p-16277, 
0x00d7,0x1.8p-16277, 
0x00d8,0x1p-16276, 
0x00d9,0x1.8p-16276, 
0x00da,0x1p-16275, 
0x00db,0x1.8p-16275, 
0x00dc,0x1p-16274, 
0x00dd,0x1.8p-16274, 
0x00de,0x1p-16273, 
0x00df,0x1.8p-16273, 
0x00e0,0x1p-16272, 
0x00e1,0x1.8p-16272, 
0x00e2,0x1p-16271, 
0x00e3,0x1.8p-16271, 
0x00e4,0x1p-16270, 
0x00e5,0x1.8p-16270, 
0x00e6,0x1p-16269, 
0x00e7,0x1.8p-16269, 
0x00e8,0x1p-16268, 
0x00e9,0x1.8p-16268, 
0x00ea,0x1p-16267, 
0x00eb,0x1.8p-16267, 
0x00ec,0x1p-16266, 
0x00ed,0x1.8p-16266, 
0x00ee,0x1p-16265, 
0x00ef,0x1.8p-16265, 
0x00f0,0x1p-16264, 
0x00f1,0x1.8p-16264, 
0x00f2,0x1p-16263, 
0x00f3,0x1.8p-16263, 
0x00f4,0x1p-16262, 
0x00f5,0x1.8p-16262, 
0x00f6,0x1p-16261, 
0x00f7,0x1.8p-16261, 
0x00f8,0x1p-16260, 
0x00f9,0x1.8p-16260, 
0x00fa,0x1p-16259, 
0x00fb,0x1.8p-16259, 
0x00fc,0x1p-16258, 
0x00fd,0x1.8p-16258, 
0x00fe,0x1p-16257, 
0x00ff,0x1.8p-16257, 
0x0100,0x1p-16256, 
0x0101,0x1.8p-16256, 
0x0102,0x1p-16255, 
0x0103,0x1.8p-16255, 
0x0104,0x1p-16254, 
0x0105,0x1.8p-16254, 
0x0106,0x1p-16253, 
0x0107,0x1.8p-16253, 
0x0108,0x1p-16252, 
0x0109,0x1.8p-16252, 
0x010a,0x1p-16251, 
0x010b,0x1.8p-16251, 
0x010c,0x1p-16250, 
0x010d,0x1.8p-16250, 
0x010e,0x1p-16249, 
0x010f,0x1.8p-16249, 
0x0110,0x1p-16248, 
0x0111,0x1.8p-16248, 
0x0112,0x1p-16247, 
0x0113,0x1.8p-16247, 
0x0114,0x1p-16246, 
0x0115,0x1.8p-16246, 
0x0116,0x1p-16245, 
0x0117,0x1.8p-16245, 
0x0118,0x1p-16244, 
0x0119,0x1.8p-16244, 
0x011a,0x1p-16243, 
0x011b,0x1.8p-16243, 
0x011c,0x1p-16242, 
0x011d,0x1.8p-16242, 
0x011e,0x1p-16241, 
0x011f,0x1.8p-16241, 
0x0120,0x1p-16240, 
0x0121,0x1.8p-16240, 
0x0122,0x1p-16239, 
0x0123,0x1.8p-16239, 
0x0124,0x1p-16238, 
0x0125,0x1.8p-16238, 
0x0126,0x1p-16237, 
0x0127,0x1.8p-16237, 
0x0128,0x1p-16236, 
0x0129,0x1.8p-16236, 
0x012a,0x1p-16235, 
0x012b,0x1.8p-16235, 
0x012c,0x1p-16234, 
0x012d,0x1.8p-16234, 
0x012e,0x1p-16233, 
0x012f,0x1.8p-16233, 
0x0130,0x1p-16232, 
0x0131,0x1.8p-16232, 
0x0132,0x1p-16231, 
0x0133,0x1.8p-16231, 
0x0134,0x1p-16230, 
0x0135,0x1.8p-16230, 
0x0136,0x1p-16229, 
0x0137,0x1.8p-16229, 
0x0138,0x1p-16228, 
0x0139,0x1.8p-16228, 
0x013a,0x1p-16227, 
0x013b,0x1.8p-16227, 
0x013c,0x1p-16226, 
0x013d,0x1.8p-16226, 
0x013e,0x1p-16225, 
0x013f,0x1.8p-16225, 
0x0140,0x1p-16224, 
0x0141,0x1.8p-16224, 
0x0142,0x1p-16223, 
0x0143,0x1.8p-16223, 
0x0144,0x1p-16222, 
0x0145,0x1.8p-16222, 
0x0146,0x1p-16221, 
0x0147,0x1.8p-16221, 
0x0148,0x1p-16220, 
0x0149,0x1.8p-16220, 
0x014a,0x1p-16219, 
0x014b,0x1.8p-16219, 
0x014c,0x1p-16218, 
0x014d,0x1.8p-16218, 
0x014e,0x1p-16217, 
0x014f,0x1.8p-16217, 
0x0150,0x1p-16216, 
0x0151,0x1.8p-16216, 
0x0152,0x1p-16215, 
0x0153,0x1.8p-16215, 
0x0154,0x1p-16214, 
0x0155,0x1.8p-16214, 
0x0156,0x1p-16213, 
0x0157,0x1.8p-16213, 
0x0158,0x1p-16212, 
0x0159,0x1.8p-16212, 
0x015a,0x1p-16211, 
0x015b,0x1.8p-16211, 
0x015c,0x1p-16210, 
0x015d,0x1.8p-16210, 
0x015e,0x1p-16209, 
0x015f,0x1.8p-16209, 
0x0160,0x1p-16208, 
0x0161,0x1.8p-16208, 
0x0162,0x1p-16207, 
0x0163,0x1.8p-16207, 
0x0164,0x1p-16206, 
0x0165,0x1.8p-16206, 
0x0166,0x1p-16205, 
0x0167,0x1.8p-16205, 
0x0168,0x1p-16204, 
0x0169,0x1.8p-16204, 
0x016a,0x1p-16203, 
0x016b,0x1.8p-16203, 
0x016c,0x1p-16202, 
0x016d,0x1.8p-16202, 
0x016e,0x1p-16201, 
0x016f,0x1.8p-16201, 
0x0170,0x1p-16200, 
0x0171,0x1.8p-16200, 
0x0172,0x1p-16199, 
0x0173,0x1.8p-16199, 
0x0174,0x1p-16198, 
0x0175,0x1.8p-16198, 
0x0176,0x1p-16197, 
0x0177,0x1.8p-16197, 
0x0178,0x1p-16196, 
0x0179,0x1.8p-16196, 
0x017a,0x1p-16195, 
0x017b,0x1.8p-16195, 
0x017c,0x1p-16194, 
0x017d,0x1.8p-16194, 
0x017e,0x1p-16193, 
0x017f,0x1.8p-16193, 
0x0180,0x1p-16192, 
0x0181,0x1.8p-16192, 
0x0182,0x1p-16191, 
0x0183,0x1.8p-16191, 
0x0184,0x1p-16190, 
0x0185,0x1.8p-16190, 
0x0186,0x1p-16189, 
0x0187,0x1.8p-16189, 
0x0188,0x1p-16188, 
0x0189,0x1.8p-16188, 
0x018a,0x1p-16187, 
0x018b,0x1.8p-16187, 
0x018c,0x1p-16186, 
0x018d,0x1.8p-16186, 
0x018e,0x1p-16185, 
0x018f,0x1.8p-16185, 
0x0190,0x1p-16184, 
0x0191,0x1.8p-16184, 
0x0192,0x1p-16183, 
0x0193,0x1.8p-16183, 
0x0194,0x1p-16182, 
0x0195,0x1.8p-16182, 
0x0196,0x1p-16181, 
0x0197,0x1.8p-16181, 
0x0198,0x1p-16180, 
0x0199,0x1.8p-16180, 
0x019a,0x1p-16179, 
0x019b,0x1.8p-16179, 
0x019c,0x1p-16178, 
0x019d,0x1.8p-16178, 
0x019e,0x1p-16177, 
0x019f,0x1.8p-16177, 
0x01a0,0x1p-16176, 
0x01a1,0x1.8p-16176, 
0x01a2,0x1p-16175, 
0x01a3,0x1.8p-16175, 
0x01a4,0x1p-16174, 
0x01a5,0x1.8p-16174, 
0x01a6,0x1p-16173, 
0x01a7,0x1.8p-16173, 
0x01a8,0x1p-16172, 
0x01a9,0x1.8p-16172, 
0x01aa,0x1p-16171, 
0x01ab,0x1.8p-16171, 
0x01ac,0x1p-16170, 
0x01ad,0x1.8p-16170, 
0x01ae,0x1p-16169, 
0x01af,0x1.8p-16169, 
0x01b0,0x1p-16168, 
0x01b1,0x1.8p-16168, 
0x01b2,0x1p-16167, 
0x01b3,0x1.8p-16167, 
0x01b4,0x1p-16166, 
0x01b5,0x1.8p-16166, 
0x01b6,0x1p-16165, 
0x01b7,0x1.8p-16165, 
0x01b8,0x1p-16164, 
0x01b9,0x1.8p-16164, 
0x01ba,0x1p-16163, 
0x01bb,0x1.8p-16163, 
0x01bc,0x1p-16162, 
0x01bd,0x1.8p-16162, 
0x01be,0x1p-16161, 
0x01bf,0x1.8p-16161, 
0x01c0,0x1p-16160, 
0x01c1,0x1.8p-16160, 
0x01c2,0x1p-16159, 
0x01c3,0x1.8p-16159, 
0x01c4,0x1p-16158, 
0x01c5,0x1.8p-16158, 
0x01c6,0x1p-16157, 
0x01c7,0x1.8p-16157, 
0x01c8,0x1p-16156, 
0x01c9,0x1.8p-16156, 
0x01ca,0x1p-16155, 
0x01cb,0x1.8p-16155, 
0x01cc,0x1p-16154, 
0x01cd,0x1.8p-16154, 
0x01ce,0x1p-16153, 
0x01cf,0x1.8p-16153, 
0x01d0,0x1p-16152, 
0x01d1,0x1.8p-16152, 
0x01d2,0x1p-16151, 
0x01d3,0x1.8p-16151, 
0x01d4,0x1p-16150, 
0x01d5,0x1.8p-16150, 
0x01d6,0x1p-16149, 
0x01d7,0x1.8p-16149, 
0x01d8,0x1p-16148, 
0x01d9,0x1.8p-16148, 
0x01da,0x1p-16147, 
0x01db,0x1.8p-16147, 
0x01dc,0x1p-16146, 
0x01dd,0x1.8p-16146, 
0x01de,0x1p-16145, 
0x01df,0x1.8p-16145, 
0x01e0,0x1p-16144, 
0x01e1,0x1.8p-16144, 
0x01e2,0x1p-16143, 
0x01e3,0x1.8p-16143, 
0x01e4,0x1p-16142, 
0x01e5,0x1.8p-16142, 
0x01e6,0x1p-16141, 
0x01e7,0x1.8p-16141, 
0x01e8,0x1p-16140, 
0x01e9,0x1.8p-16140, 
0x01ea,0x1p-16139, 
0x01eb,0x1.8p-16139, 
0x01ec,0x1p-16138, 
0x01ed,0x1.8p-16138, 
0x01ee,0x1p-16137, 
0x01ef,0x1.8p-16137, 
0x01f0,0x1p-16136, 
0x01f1,0x1.8p-16136, 
0x01f2,0x1p-16135, 
0x01f3,0x1.8p-16135, 
0x01f4,0x1p-16134, 
0x01f5,0x1.8p-16134, 
0x01f6,0x1p-16133, 
0x01f7,0x1.8p-16133, 
0x01f8,0x1p-16132, 
0x01f9,0x1.8p-16132, 
0x01fa,0x1p-16131, 
0x01fb,0x1.8p-16131, 
0x01fc,0x1p-16130, 
0x01fd,0x1.8p-16130, 
0x01fe,0x1p-16129, 
0x01ff,0x1.8p-16129, 
0x0200,0x1p-16128, 
0x0201,0x1.8p-16128, 
0x0202,0x1p-16127, 
0x0203,0x1.8p-16127, 
0x0204,0x1p-16126, 
0x0205,0x1.8p-16126, 
0x0206,0x1p-16125, 
0x0207,0x1.8p-16125, 
0x0208,0x1p-16124, 
0x0209,0x1.8p-16124, 
0x020a,0x1p-16123, 
0x020b,0x1.8p-16123, 
0x020c,0x1p-16122, 
0x020d,0x1.8p-16122, 
0x020e,0x1p-16121, 
0x020f,0x1.8p-16121, 
0x0210,0x1p-16120, 
0x0211,0x1.8p-16120, 
0x0212,0x1p-16119, 
0x0213,0x1.8p-16119, 
0x0214,0x1p-16118, 
0x0215,0x1.8p-16118, 
0x0216,0x1p-16117, 
0x0217,0x1.8p-16117, 
0x0218,0x1p-16116, 
0x0219,0x1.8p-16116, 
0x021a,0x1p-16115, 
0x021b,0x1.8p-16115, 
0x021c,0x1p-16114, 
0x021d,0x1.8p-16114, 
0x021e,0x1p-16113, 
0x021f,0x1.8p-16113, 
0x0220,0x1p-16112, 
0x0221,0x1.8p-16112, 
0x0222,0x1p-16111, 
0x0223,0x1.8p-16111, 
0x0224,0x1p-16110, 
0x0225,0x1.8p-16110, 
0x0226,0x1p-16109, 
0x0227,0x1.8p-16109, 
0x0228,0x1p-16108, 
0x0229,0x1.8p-16108, 
0x022a,0x1p-16107, 
0x022b,0x1.8p-16107, 
0x022c,0x1p-16106, 
0x022d,0x1.8p-16106, 
0x022e,0x1p-16105, 
0x022f,0x1.8p-16105, 
0x0230,0x1p-16104, 
0x0231,0x1.8p-16104, 
0x0232,0x1p-16103, 
0x0233,0x1.8p-16103, 
0x0234,0x1p-16102, 
0x0235,0x1.8p-16102, 
0x0236,0x1p-16101, 
0x0237,0x1.8p-16101, 
0x0238,0x1p-16100, 
0x0239,0x1.8p-16100, 
0x023a,0x1p-16099, 
0x023b,0x1.8p-16099, 
0x023c,0x1p-16098, 
0x023d,0x1.8p-16098, 
0x023e,0x1p-16097, 
0x023f,0x1.8p-16097, 
0x0240,0x1p-16096, 
0x0241,0x1.8p-16096, 
0x0242,0x1p-16095, 
0x0243,0x1.8p-16095, 
0x0244,0x1p-16094, 
0x0245,0x1.8p-16094, 
0x0246,0x1p-16093, 
0x0247,0x1.8p-16093, 
0x0248,0x1p-16092, 
0x0249,0x1.8p-16092, 
0x024a,0x1p-16091, 
0x024b,0x1.8p-16091, 
0x024c,0x1p-16090, 
0x024d,0x1.8p-16090, 
0x024e,0x1p-16089, 
0x024f,0x1.8p-16089, 
0x0250,0x1p-16088, 
0x0251,0x1.8p-16088, 
0x0252,0x1p-16087, 
0x0253,0x1.8p-16087, 
0x0254,0x1p-16086, 
0x0255,0x1.8p-16086, 
0x0256,0x1p-16085, 
0x0257,0x1.8p-16085, 
0x0258,0x1p-16084, 
0x0259,0x1.8p-16084, 
0x025a,0x1p-16083, 
0x025b,0x1.8p-16083, 
0x025c,0x1p-16082, 
0x025d,0x1.8p-16082, 
0x025e,0x1p-16081, 
0x025f,0x1.8p-16081, 
0x0260,0x1p-16080, 
0x0261,0x1.8p-16080, 
0x0262,0x1p-16079, 
0x0263,0x1.8p-16079, 
0x0264,0x1p-16078, 
0x0265,0x1.8p-16078, 
0x0266,0x1p-16077, 
0x0267,0x1.8p-16077, 
0x0268,0x1p-16076, 
0x0269,0x1.8p-16076, 
0x026a,0x1p-16075, 
0x026b,0x1.8p-16075, 
0x026c,0x1p-16074, 
0x026d,0x1.8p-16074, 
0x026e,0x1p-16073, 
0x026f,0x1.8p-16073, 
0x0270,0x1p-16072, 
0x0271,0x1.8p-16072, 
0x0272,0x1p-16071, 
0x0273,0x1.8p-16071, 
0x0274,0x1p-16070, 
0x0275,0x1.8p-16070, 
0x0276,0x1p-16069, 
0x0277,0x1.8p-16069, 
0x0278,0x1p-16068, 
0x0279,0x1.8p-16068, 
0x027a,0x1p-16067, 
0x027b,0x1.8p-16067, 
0x027c,0x1p-16066, 
0x027d,0x1.8p-16066, 
0x027e,0x1p-16065, 
0x027f,0x1.8p-16065, 
0x0280,0x1p-16064, 
0x0281,0x1.8p-16064, 
0x0282,0x1p-16063, 
0x0283,0x1.8p-16063, 
0x0284,0x1p-16062, 
0x0285,0x1.8p-16062, 
0x0286,0x1p-16061, 
0x0287,0x1.8p-16061, 
0x0288,0x1p-16060, 
0x0289,0x1.8p-16060, 
0x028a,0x1p-16059, 
0x028b,0x1.8p-16059, 
0x028c,0x1p-16058, 
0x028d,0x1.8p-16058, 
0x028e,0x1p-16057, 
0x028f,0x1.8p-16057, 
0x0290,0x1p-16056, 
0x0291,0x1.8p-16056, 
0x0292,0x1p-16055, 
0x0293,0x1.8p-16055, 
0x0294,0x1p-16054, 
0x0295,0x1.8p-16054, 
0x0296,0x1p-16053, 
0x0297,0x1.8p-16053, 
0x0298,0x1p-16052, 
0x0299,0x1.8p-16052, 
0x029a,0x1p-16051, 
0x029b,0x1.8p-16051, 
0x029c,0x1p-16050, 
0x029d,0x1.8p-16050, 
0x029e,0x1p-16049, 
0x029f,0x1.8p-16049, 
0x02a0,0x1p-16048, 
0x02a1,0x1.8p-16048, 
0x02a2,0x1p-16047, 
0x02a3,0x1.8p-16047, 
0x02a4,0x1p-16046, 
0x02a5,0x1.8p-16046, 
0x02a6,0x1p-16045, 
0x02a7,0x1.8p-16045, 
0x02a8,0x1p-16044, 
0x02a9,0x1.8p-16044, 
0x02aa,0x1p-16043, 
0x02ab,0x1.8p-16043, 
0x02ac,0x1p-16042, 
0x02ad,0x1.8p-16042, 
0x02ae,0x1p-16041, 
0x02af,0x1.8p-16041, 
0x02b0,0x1p-16040, 
0x02b1,0x1.8p-16040, 
0x02b2,0x1p-16039, 
0x02b3,0x1.8p-16039, 
0x02b4,0x1p-16038, 
0x02b5,0x1.8p-16038, 
0x02b6,0x1p-16037, 
0x02b7,0x1.8p-16037, 
0x02b8,0x1p-16036, 
0x02b9,0x1.8p-16036, 
0x02ba,0x1p-16035, 
0x02bb,0x1.8p-16035, 
0x02bc,0x1p-16034, 
0x02bd,0x1.8p-16034, 
0x02be,0x1p-16033, 
0x02bf,0x1.8p-16033, 
0x02c0,0x1p-16032, 
0x02c1,0x1.8p-16032, 
0x02c2,0x1p-16031, 
0x02c3,0x1.8p-16031, 
0x02c4,0x1p-16030, 
0x02c5,0x1.8p-16030, 
0x02c6,0x1p-16029, 
0x02c7,0x1.8p-16029, 
0x02c8,0x1p-16028, 
0x02c9,0x1.8p-16028, 
0x02ca,0x1p-16027, 
0x02cb,0x1.8p-16027, 
0x02cc,0x1p-16026, 
0x02cd,0x1.8p-16026, 
0x02ce,0x1p-16025, 
0x02cf,0x1.8p-16025, 
0x02d0,0x1p-16024, 
0x02d1,0x1.8p-16024, 
0x02d2,0x1p-16023, 
0x02d3,0x1.8p-16023, 
0x02d4,0x1p-16022, 
0x02d5,0x1.8p-16022, 
0x02d6,0x1p-16021, 
0x02d7,0x1.8p-16021, 
0x02d8,0x1p-16020, 
0x02d9,0x1.8p-16020, 
0x02da,0x1p-16019, 
0x02db,0x1.8p-16019, 
0x02dc,0x1p-16018, 
0x02dd,0x1.8p-16018, 
0x02de,0x1p-16017, 
0x02df,0x1.8p-16017, 
0x02e0,0x1p-16016, 
0x02e1,0x1.8p-16016, 
0x02e2,0x1p-16015, 
0x02e3,0x1.8p-16015, 
0x02e4,0x1p-16014, 
0x02e5,0x1.8p-16014, 
0x02e6,0x1p-16013, 
0x02e7,0x1.8p-16013, 
0x02e8,0x1p-16012, 
0x02e9,0x1.8p-16012, 
0x02ea,0x1p-16011, 
0x02eb,0x1.8p-16011, 
0x02ec,0x1p-16010, 
0x02ed,0x1.8p-16010, 
0x02ee,0x1p-16009, 
0x02ef,0x1.8p-16009, 
0x02f0,0x1p-16008, 
0x02f1,0x1.8p-16008, 
0x02f2,0x1p-16007, 
0x02f3,0x1.8p-16007, 
0x02f4,0x1p-16006, 
0x02f5,0x1.8p-16006, 
0x02f6,0x1p-16005, 
0x02f7,0x1.8p-16005, 
0x02f8,0x1p-16004, 
0x02f9,0x1.8p-16004, 
0x02fa,0x1p-16003, 
0x02fb,0x1.8p-16003, 
0x02fc,0x1p-16002, 
0x02fd,0x1.8p-16002, 
0x02fe,0x1p-16001, 
0x02ff,0x1.8p-16001, 
0x0300,0x1p-16000, 
0x0301,0x1.8p-16000, 
0x0302,0x1p-15999, 
0x0303,0x1.8p-15999, 
0x0304,0x1p-15998, 
0x0305,0x1.8p-15998, 
0x0306,0x1p-15997, 
0x0307,0x1.8p-15997, 
0x0308,0x1p-15996, 
0x0309,0x1.8p-15996, 
0x030a,0x1p-15995, 
0x030b,0x1.8p-15995, 
0x030c,0x1p-15994, 
0x030d,0x1.8p-15994, 
0x030e,0x1p-15993, 
0x030f,0x1.8p-15993, 
0x0310,0x1p-15992, 
0x0311,0x1.8p-15992, 
0x0312,0x1p-15991, 
0x0313,0x1.8p-15991, 
0x0314,0x1p-15990, 
0x0315,0x1.8p-15990, 
0x0316,0x1p-15989, 
0x0317,0x1.8p-15989, 
0x0318,0x1p-15988, 
0x0319,0x1.8p-15988, 
0x031a,0x1p-15987, 
0x031b,0x1.8p-15987, 
0x031c,0x1p-15986, 
0x031d,0x1.8p-15986, 
0x031e,0x1p-15985, 
0x031f,0x1.8p-15985, 
0x0320,0x1p-15984, 
0x0321,0x1.8p-15984, 
0x0322,0x1p-15983, 
0x0323,0x1.8p-15983, 
0x0324,0x1p-15982, 
0x0325,0x1.8p-15982, 
0x0326,0x1p-15981, 
0x0327,0x1.8p-15981, 
0x0328,0x1p-15980, 
0x0329,0x1.8p-15980, 
0x032a,0x1p-15979, 
0x032b,0x1.8p-15979, 
0x032c,0x1p-15978, 
0x032d,0x1.8p-15978, 
0x032e,0x1p-15977, 
0x032f,0x1.8p-15977, 
0x0330,0x1p-15976, 
0x0331,0x1.8p-15976, 
0x0332,0x1p-15975, 
0x0333,0x1.8p-15975, 
0x0334,0x1p-15974, 
0x0335,0x1.8p-15974, 
0x0336,0x1p-15973, 
0x0337,0x1.8p-15973, 
0x0338,0x1p-15972, 
0x0339,0x1.8p-15972, 
0x033a,0x1p-15971, 
0x033b,0x1.8p-15971, 
0x033c,0x1p-15970, 
0x033d,0x1.8p-15970, 
0x033e,0x1p-15969, 
0x033f,0x1.8p-15969, 
0x0340,0x1p-15968, 
0x0341,0x1.8p-15968, 
0x0342,0x1p-15967, 
0x0343,0x1.8p-15967, 
0x0344,0x1p-15966, 
0x0345,0x1.8p-15966, 
0x0346,0x1p-15965, 
0x0347,0x1.8p-15965, 
0x0348,0x1p-15964, 
0x0349,0x1.8p-15964, 
0x034a,0x1p-15963, 
0x034b,0x1.8p-15963, 
0x034c,0x1p-15962, 
0x034d,0x1.8p-15962, 
0x034e,0x1p-15961, 
0x034f,0x1.8p-15961, 
0x0350,0x1p-15960, 
0x0351,0x1.8p-15960, 
0x0352,0x1p-15959, 
0x0353,0x1.8p-15959, 
0x0354,0x1p-15958, 
0x0355,0x1.8p-15958, 
0x0356,0x1p-15957, 
0x0357,0x1.8p-15957, 
