codepoint,sprintf_a,subnormal
0xbd,0x1.e8p+1, 
0xbe,0x1.fp+1, 
0xbf,0x1.f8p+1, 
0xc0,0x1p+2, 
0xc1,0x1.08p+2, 
0xc2,0x1.1p+2, 
0xc3,0x1.18p+2, 
0xc4,0x1.2p+2, 
0xc5,0x1.28p+2, 
0xc6,0x1.3p+2, 
0xc7,0x1.38p+2, 
0xc8,0x1.4p+2, 
0xc9,0x1.48p+2, 
0xca,0x1.5p+2, 
0xcb,0x1.58p+2, 
0xcc,0x1.6p+2, 
0xcd,0x1.68p+2, 
0xce,0x1.7p+2, 
0xcf,0x1.78p+2, 
0xd0,0x1.8p+2, 
0xd1,0x1.88p+2, 
0xd2,0x1.9p+2, 
0xd3,0x1.98p+2, 
0xd4,0x1.ap+2, 
0xd5,0x1.a8p+2, 
0xd6,0x1.bp+2, 
0xd7,0x1.b8p+2, 
0xd8,0x1.cp+2, 
0xd9,0x1.c8p+2, 
0xda,0x1.dp+2, 
0xdb,0x1.d8p+2, 
0xdc,0x1.ep+2, 
0xdd,0x1.e8p+2, 
0xde,0x1.fp+2, 
0xdf,0x1.f8p+2, 
0xe0,0x1p+3, 
0xe1,0x1.08p+3, 
0xe2,0x1.1p+3, 
0xe3,0x1.18p+3, 
0xe4,0x1.2p+3, 
0xe5,0x1.28p+3, 
0xe6,0x1.3p+3, 
0xe7,0x1.38p+3, 
0xe8,0x1.4p+3, 
0xe9,0x1.48p+3, 
0xea,0x1.5p+3, 
0xeb,0x1.58p+3, 
0xec,0x1.6p+3, 
0xed,0x1.68p+3, 
0xee,0x1.7p+3, 
0xef,0x1.78p+3, 
0xf0,0x1.8p+3, 
0xf1,0x1.88p+3, 
0xf2,0x1.9p+3, 
0xf3,0x1.98p+3, 
0xf4,0x1.ap+3, 
0xf5,0x1.a8p+3, 
0xf6,0x1.bp+3, 
0xf7,0x1.b8p+3, 
0xf8,0x1.cp+3, 
0xf9,0x1.c8p+3, 
0xfa,0x1.dp+3, 
0xfb,0x1.d8p+3, 
0xfc,0x1.ep+3, 
0xfd,0x1.e8p+3, 
0xfe,Inf, 
0xff,NaN, 
