codepoint,value,subnormal
0x0153,0x0.a98p-32,*
0x0154,0x0.aap-32,*
0x0155,0x0.aa8p-32,*
0x0156,0x0.abp-32,*
0x0157,0x0.ab8p-32,*
0x0158,0x0.acp-32,*
0x0159,0x0.ac8p-32,*
0x015a,0x0.adp-32,*
0x015b,0x0.ad8p-32,*
0x015c,0x0.aep-32,*
0x015d,0x0.ae8p-32,*
0x015e,0x0.afp-32,*
0x015f,0x0.af8p-32,*
0x0160,0x0.bp-32,*
0x0161,0x0.b08p-32,*
0x0162,0x0.b1p-32,*
0x0163,0x0.b18p-32,*
0x0164,0x0.b2p-32,*
0x0165,0x0.b28p-32,*
0x0166,0x0.b3p-32,*
0x0167,0x0.b38p-32,*
0x0168,0x0.b4p-32,*
0x0169,0x0.b48p-32,*
0x016a,0x0.b5p-32,*
0x016b,0x0.b58p-32,*
0x016c,0x0.b6p-32,*
0x016d,0x0.b68p-32,*
0x016e,0x0.b7p-32,*
0x016f,0x0.b78p-32,*
0x0170,0x0.b8p-32,*
0x0171,0x0.b88p-32,*
0x0172,0x0.b9p-32,*
0x0173,0x0.b98p-32,*
0x0174,0x0.bap-32,*
0x0175,0x0.ba8p-32,*
0x0176,0x0.bbp-32,*
0x0177,0x0.bb8p-32,*
0x0178,0x0.bcp-32,*
0x0179,0x0.bc8p-32,*
0x017a,0x0.bdp-32,*
0x017b,0x0.bd8p-32,*
0x017c,0x0.bep-32,*
0x017d,0x0.be8p-32,*
0x017e,0x0.bfp-32,*
0x017f,0x0.bf8p-32,*
0x0180,0x0.cp-32,*
0x0181,0x0.c08p-32,*
0x0182,0x0.c1p-32,*
0x0183,0x0.c18p-32,*
0x0184,0x0.c2p-32,*
0x0185,0x0.c28p-32,*
0x0186,0x0.c3p-32,*
0x0187,0x0.c38p-32,*
0x0188,0x0.c4p-32,*
0x0189,0x0.c48p-32,*
0x018a,0x0.c5p-32,*
0x018b,0x0.c58p-32,*
0x018c,0x0.c6p-32,*
0x018d,0x0.c68p-32,*
0x018e,0x0.c7p-32,*
0x018f,0x0.c78p-32,*
0x0190,0x0.c8p-32,*
0x0191,0x0.c88p-32,*
0x0192,0x0.c9p-32,*
0x0193,0x0.c98p-32,*
0x0194,0x0.cap-32,*
0x0195,0x0.ca8p-32,*
0x0196,0x0.cbp-32,*
0x0197,0x0.cb8p-32,*
0x0198,0x0.ccp-32,*
0x0199,0x0.cc8p-32,*
0x019a,0x0.cdp-32,*
0x019b,0x0.cd8p-32,*
0x019c,0x0.cep-32,*
0x019d,0x0.ce8p-32,*
0x019e,0x0.cfp-32,*
0x019f,0x0.cf8p-32,*
0x01a0,0x0.dp-32,*
0x01a1,0x0.d08p-32,*
0x01a2,0x0.d1p-32,*
0x01a3,0x0.d18p-32,*
0x01a4,0x0.d2p-32,*
0x01a5,0x0.d28p-32,*
0x01a6,0x0.d3p-32,*
0x01a7,0x0.d38p-32,*
0x01a8,0x0.d4p-32,*
0x01a9,0x0.d48p-32,*
0x01aa,0x0.d5p-32,*
0x01ab,0x0.d58p-32,*
0x01ac,0x0.d6p-32,*
0x01ad,0x0.d68p-32,*
0x01ae,0x0.d7p-32,*
0x01af,0x0.d78p-32,*
0x01b0,0x0.d8p-32,*
0x01b1,0x0.d88p-32,*
0x01b2,0x0.d9p-32,*
0x01b3,0x0.d98p-32,*
0x01b4,0x0.dap-32,*
0x01b5,0x0.da8p-32,*
0x01b6,0x0.dbp-32,*
0x01b7,0x0.db8p-32,*
0x01b8,0x0.dcp-32,*
0x01b9,0x0.dc8p-32,*
0x01ba,0x0.ddp-32,*
0x01bb,0x0.dd8p-32,*
0x01bc,0x0.dep-32,*
0x01bd,0x0.de8p-32,*
0x01be,0x0.dfp-32,*
0x01bf,0x0.df8p-32,*
0x01c0,0x0.ep-32,*
0x01c1,0x0.e08p-32,*
0x01c2,0x0.e1p-32,*
0x01c3,0x0.e18p-32,*
0x01c4,0x0.e2p-32,*
0x01c5,0x0.e28p-32,*
0x01c6,0x0.e3p-32,*
0x01c7,0x0.e38p-32,*
0x01c8,0x0.e4p-32,*
0x01c9,0x0.e48p-32,*
0x01ca,0x0.e5p-32,*
0x01cb,0x0.e58p-32,*
0x01cc,0x0.e6p-32,*
0x01cd,0x0.e68p-32,*
0x01ce,0x0.e7p-32,*
0x01cf,0x0.e78p-32,*
0x01d0,0x0.e8p-32,*
0x01d1,0x0.e88p-32,*
0x01d2,0x0.e9p-32,*
0x01d3,0x0.e98p-32,*
0x01d4,0x0.eap-32,*
0x01d5,0x0.ea8p-32,*
0x01d6,0x0.ebp-32,*
0x01d7,0x0.eb8p-32,*
0x01d8,0x0.ecp-32,*
0x01d9,0x0.ec8p-32,*
0x01da,0x0.edp-32,*
0x01db,0x0.ed8p-32,*
0x01dc,0x0.eep-32,*
0x01dd,0x0.ee8p-32,*
0x01de,0x0.efp-32,*
0x01df,0x0.ef8p-32,*
0x01e0,0x0.fp-32,*
0x01e1,0x0.f08p-32,*
0x01e2,0x0.f1p-32,*
0x01e3,0x0.f18p-32,*
0x01e4,0x0.f2p-32,*
0x01e5,0x0.f28p-32,*
0x01e6,0x0.f3p-32,*
0x01e7,0x0.f38p-32,*
0x01e8,0x0.f4p-32,*
0x01e9,0x0.f48p-32,*
0x01ea,0x0.f5p-32,*
0x01eb,0x0.f58p-32,*
0x01ec,0x0.f6p-32,*
0x01ed,0x0.f68p-32,*
0x01ee,0x0.f7p-32,*
0x01ef,0x0.f78p-32,*
0x01f0,0x0.f8p-32,*
0x01f1,0x0.f88p-32,*
0x01f2,0x0.f9p-32,*
0x01f3,0x0.f98p-32,*
0x01f4,0x0.fap-32,*
0x01f5,0x0.fa8p-32,*
0x01f6,0x0.fbp-32,*
0x01f7,0x0.fb8p-32,*
0x01f8,0x0.fcp-32,*
0x01f9,0x0.fc8p-32,*
0x01fa,0x0.fdp-32,*
0x01fb,0x0.fd8p-32,*
0x01fc,0x0.fep-32,*
0x01fd,0x0.fe8p-32,*
0x01fe,0x0.ffp-32,*
0x01ff,0x0.ff8p-32,*
0x0200,0x0.1p-28,*
0x0201,0x0.1008p-28,*
0x0202,0x0.101p-28,*
0x0203,0x0.1018p-28,*
0x0204,0x0.102p-28,*
0x0205,0x0.1028p-28,*
0x0206,0x0.103p-28,*
0x0207,0x0.1038p-28,*
0x0208,0x0.104p-28,*
0x0209,0x0.1048p-28,*
0x020a,0x0.105p-28,*
0x020b,0x0.1058p-28,*
0x020c,0x0.106p-28,*
0x020d,0x0.1068p-28,*
0x020e,0x0.107p-28,*
0x020f,0x0.1078p-28,*
0x0210,0x0.108p-28,*
0x0211,0x0.1088p-28,*
0x0212,0x0.109p-28,*
0x0213,0x0.1098p-28,*
0x0214,0x0.10ap-28,*
0x0215,0x0.10a8p-28,*
0x0216,0x0.10bp-28,*
0x0217,0x0.10b8p-28,*
0x0218,0x0.10cp-28,*
0x0219,0x0.10c8p-28,*
0x021a,0x0.10dp-28,*
0x021b,0x0.10d8p-28,*
0x021c,0x0.10ep-28,*
0x021d,0x0.10e8p-28,*
0x021e,0x0.10fp-28,*
0x021f,0x0.10f8p-28,*
0x0220,0x0.11p-28,*
0x0221,0x0.1108p-28,*
0x0222,0x0.111p-28,*
0x0223,0x0.1118p-28,*
0x0224,0x0.112p-28,*
0x0225,0x0.1128p-28,*
0x0226,0x0.113p-28,*
0x0227,0x0.1138p-28,*
0x0228,0x0.114p-28,*
0x0229,0x0.1148p-28,*
0x022a,0x0.115p-28,*
0x022b,0x0.1158p-28,*
0x022c,0x0.116p-28,*
0x022d,0x0.1168p-28,*
0x022e,0x0.117p-28,*
0x022f,0x0.1178p-28,*
0x0230,0x0.118p-28,*
0x0231,0x0.1188p-28,*
0x0232,0x0.119p-28,*
0x0233,0x0.1198p-28,*
0x0234,0x0.11ap-28,*
0x0235,0x0.11a8p-28,*
0x0236,0x0.11bp-28,*
0x0237,0x0.11b8p-28,*
0x0238,0x0.11cp-28,*
0x0239,0x0.11c8p-28,*
0x023a,0x0.11dp-28,*
0x023b,0x0.11d8p-28,*
0x023c,0x0.11ep-28,*
0x023d,0x0.11e8p-28,*
0x023e,0x0.11fp-28,*
0x023f,0x0.11f8p-28,*
0x0240,0x0.12p-28,*
0x0241,0x0.1208p-28,*
0x0242,0x0.121p-28,*
0x0243,0x0.1218p-28,*
0x0244,0x0.122p-28,*
0x0245,0x0.1228p-28,*
0x0246,0x0.123p-28,*
0x0247,0x0.1238p-28,*
0x0248,0x0.124p-28,*
0x0249,0x0.1248p-28,*
0x024a,0x0.125p-28,*
0x024b,0x0.1258p-28,*
0x024c,0x0.126p-28,*
0x024d,0x0.1268p-28,*
0x024e,0x0.127p-28,*
0x024f,0x0.1278p-28,*
0x0250,0x0.128p-28,*
0x0251,0x0.1288p-28,*
0x0252,0x0.129p-28,*
0x0253,0x0.1298p-28,*
0x0254,0x0.12ap-28,*
0x0255,0x0.12a8p-28,*
0x0256,0x0.12bp-28,*
0x0257,0x0.12b8p-28,*
0x0258,0x0.12cp-28,*
0x0259,0x0.12c8p-28,*
0x025a,0x0.12dp-28,*
0x025b,0x0.12d8p-28,*
0x025c,0x0.12ep-28,*
0x025d,0x0.12e8p-28,*
0x025e,0x0.12fp-28,*
0x025f,0x0.12f8p-28,*
0x0260,0x0.13p-28,*
0x0261,0x0.1308p-28,*
0x0262,0x0.131p-28,*
0x0263,0x0.1318p-28,*
0x0264,0x0.132p-28,*
0x0265,0x0.1328p-28,*
0x0266,0x0.133p-28,*
0x0267,0x0.1338p-28,*
0x0268,0x0.134p-28,*
0x0269,0x0.1348p-28,*
0x026a,0x0.135p-28,*
0x026b,0x0.1358p-28,*
0x026c,0x0.136p-28,*
0x026d,0x0.1368p-28,*
0x026e,0x0.137p-28,*
0x026f,0x0.1378p-28,*
0x0270,0x0.138p-28,*
0x0271,0x0.1388p-28,*
0x0272,0x0.139p-28,*
0x0273,0x0.1398p-28,*
0x0274,0x0.13ap-28,*
0x0275,0x0.13a8p-28,*
0x0276,0x0.13bp-28,*
0x0277,0x0.13b8p-28,*
0x0278,0x0.13cp-28,*
0x0279,0x0.13c8p-28,*
0x027a,0x0.13dp-28,*
0x027b,0x0.13d8p-28,*
0x027c,0x0.13ep-28,*
0x027d,0x0.13e8p-28,*
0x027e,0x0.13fp-28,*
0x027f,0x0.13f8p-28,*
0x0280,0x0.14p-28,*
0x0281,0x0.1408p-28,*
0x0282,0x0.141p-28,*
0x0283,0x0.1418p-28,*
0x0284,0x0.142p-28,*
0x0285,0x0.1428p-28,*
0x0286,0x0.143p-28,*
0x0287,0x0.1438p-28,*
0x0288,0x0.144p-28,*
0x0289,0x0.1448p-28,*
0x028a,0x0.145p-28,*
0x028b,0x0.1458p-28,*
0x028c,0x0.146p-28,*
0x028d,0x0.1468p-28,*
0x028e,0x0.147p-28,*
0x028f,0x0.1478p-28,*
0x0290,0x0.148p-28,*
0x0291,0x0.1488p-28,*
0x0292,0x0.149p-28,*
0x0293,0x0.1498p-28,*
0x0294,0x0.14ap-28,*
0x0295,0x0.14a8p-28,*
0x0296,0x0.14bp-28,*
0x0297,0x0.14b8p-28,*
0x0298,0x0.14cp-28,*
0x0299,0x0.14c8p-28,*
0x029a,0x0.14dp-28,*
0x029b,0x0.14d8p-28,*
0x029c,0x0.14ep-28,*
0x029d,0x0.14e8p-28,*
0x029e,0x0.14fp-28,*
0x029f,0x0.14f8p-28,*
0x02a0,0x0.15p-28,*
0x02a1,0x0.1508p-28,*
0x02a2,0x0.151p-28,*
0x02a3,0x0.1518p-28,*
0x02a4,0x0.152p-28,*
0x02a5,0x0.1528p-28,*
0x02a6,0x0.153p-28,*
0x02a7,0x0.1538p-28,*
0x02a8,0x0.154p-28,*
0x02a9,0x0.1548p-28,*
0x02aa,0x0.155p-28,*
0x02ab,0x0.1558p-28,*
0x02ac,0x0.156p-28,*
0x02ad,0x0.1568p-28,*
0x02ae,0x0.157p-28,*
0x02af,0x0.1578p-28,*
0x02b0,0x0.158p-28,*
0x02b1,0x0.1588p-28,*
0x02b2,0x0.159p-28,*
0x02b3,0x0.1598p-28,*
0x02b4,0x0.15ap-28,*
0x02b5,0x0.15a8p-28,*
0x02b6,0x0.15bp-28,*
0x02b7,0x0.15b8p-28,*
0x02b8,0x0.15cp-28,*
0x02b9,0x0.15c8p-28,*
0x02ba,0x0.15dp-28,*
0x02bb,0x0.15d8p-28,*
0x02bc,0x0.15ep-28,*
0x02bd,0x0.15e8p-28,*
0x02be,0x0.15fp-28,*
0x02bf,0x0.15f8p-28,*
0x02c0,0x0.16p-28,*
0x02c1,0x0.1608p-28,*
0x02c2,0x0.161p-28,*
0x02c3,0x0.1618p-28,*
0x02c4,0x0.162p-28,*
0x02c5,0x0.1628p-28,*
0x02c6,0x0.163p-28,*
0x02c7,0x0.1638p-28,*
0x02c8,0x0.164p-28,*
0x02c9,0x0.1648p-28,*
0x02ca,0x0.165p-28,*
0x02cb,0x0.1658p-28,*
0x02cc,0x0.166p-28,*
0x02cd,0x0.1668p-28,*
0x02ce,0x0.167p-28,*
0x02cf,0x0.1678p-28,*
0x02d0,0x0.168p-28,*
0x02d1,0x0.1688p-28,*
0x02d2,0x0.169p-28,*
0x02d3,0x0.1698p-28,*
0x02d4,0x0.16ap-28,*
0x02d5,0x0.16a8p-28,*
0x02d6,0x0.16bp-28,*
0x02d7,0x0.16b8p-28,*
0x02d8,0x0.16cp-28,*
0x02d9,0x0.16c8p-28,*
0x02da,0x0.16dp-28,*
0x02db,0x0.16d8p-28,*
0x02dc,0x0.16ep-28,*
0x02dd,0x0.16e8p-28,*
0x02de,0x0.16fp-28,*
0x02df,0x0.16f8p-28,*
0x02e0,0x0.17p-28,*
0x02e1,0x0.1708p-28,*
0x02e2,0x0.171p-28,*
0x02e3,0x0.1718p-28,*
0x02e4,0x0.172p-28,*
0x02e5,0x0.1728p-28,*
0x02e6,0x0.173p-28,*
0x02e7,0x0.1738p-28,*
0x02e8,0x0.174p-28,*
0x02e9,0x0.1748p-28,*
0x02ea,0x0.175p-28,*
0x02eb,0x0.1758p-28,*
0x02ec,0x0.176p-28,*
0x02ed,0x0.1768p-28,*
0x02ee,0x0.177p-28,*
0x02ef,0x0.1778p-28,*
0x02f0,0x0.178p-28,*
0x02f1,0x0.1788p-28,*
0x02f2,0x0.179p-28,*
0x02f3,0x0.1798p-28,*
0x02f4,0x0.17ap-28,*
0x02f5,0x0.17a8p-28,*
0x02f6,0x0.17bp-28,*
0x02f7,0x0.17b8p-28,*
0x02f8,0x0.17cp-28,*
0x02f9,0x0.17c8p-28,*
0x02fa,0x0.17dp-28,*
0x02fb,0x0.17d8p-28,*
0x02fc,0x0.17ep-28,*
0x02fd,0x0.17e8p-28,*
0x02fe,0x0.17fp-28,*
0x02ff,0x0.17f8p-28,*
0x0300,0x0.18p-28,*
0x0301,0x0.1808p-28,*
0x0302,0x0.181p-28,*
0x0303,0x0.1818p-28,*
0x0304,0x0.182p-28,*
0x0305,0x0.1828p-28,*
0x0306,0x0.183p-28,*
0x0307,0x0.1838p-28,*
0x0308,0x0.184p-28,*
0x0309,0x0.1848p-28,*
0x030a,0x0.185p-28,*
0x030b,0x0.1858p-28,*
0x030c,0x0.186p-28,*
0x030d,0x0.1868p-28,*
0x030e,0x0.187p-28,*
0x030f,0x0.1878p-28,*
0x0310,0x0.188p-28,*
0x0311,0x0.1888p-28,*
0x0312,0x0.189p-28,*
0x0313,0x0.1898p-28,*
0x0314,0x0.18ap-28,*
0x0315,0x0.18a8p-28,*
0x0316,0x0.18bp-28,*
0x0317,0x0.18b8p-28,*
0x0318,0x0.18cp-28,*
0x0319,0x0.18c8p-28,*
0x031a,0x0.18dp-28,*
0x031b,0x0.18d8p-28,*
0x031c,0x0.18ep-28,*
0x031d,0x0.18e8p-28,*
0x031e,0x0.18fp-28,*
0x031f,0x0.18f8p-28,*
0x0320,0x0.19p-28,*
0x0321,0x0.1908p-28,*
0x0322,0x0.191p-28,*
0x0323,0x0.1918p-28,*
0x0324,0x0.192p-28,*
0x0325,0x0.1928p-28,*
0x0326,0x0.193p-28,*
0x0327,0x0.1938p-28,*
0x0328,0x0.194p-28,*
0x0329,0x0.1948p-28,*
0x032a,0x0.195p-28,*
0x032b,0x0.1958p-28,*
0x032c,0x0.196p-28,*
0x032d,0x0.1968p-28,*
0x032e,0x0.197p-28,*
0x032f,0x0.1978p-28,*
0x0330,0x0.198p-28,*
