codepoint,sprintf_a,subnormal
0x00d1,0x1p-32559, 
0x00d2,0x1p-32558, 
0x00d3,0x1p-32557, 
0x00d4,0x1p-32556, 
0x00d5,0x1p-32555, 
0x00d6,0x1p-32554, 
0x00d7,0x1p-32553, 
0x00d8,0x1p-32552, 
0x00d9,0x1p-32551, 
0x00da,0x1p-32550, 
0x00db,0x1p-32549, 
0x00dc,0x1p-32548, 
0x00dd,0x1p-32547, 
0x00de,0x1p-32546, 
0x00df,0x1p-32545, 
0x00e0,0x1p-32544, 
0x00e1,0x1p-32543, 
0x00e2,0x1p-32542, 
0x00e3,0x1p-32541, 
0x00e4,0x1p-32540, 
0x00e5,0x1p-32539, 
0x00e6,0x1p-32538, 
0x00e7,0x1p-32537, 
0x00e8,0x1p-32536, 
0x00e9,0x1p-32535, 
0x00ea,0x1p-32534, 
0x00eb,0x1p-32533, 
0x00ec,0x1p-32532, 
0x00ed,0x1p-32531, 
0x00ee,0x1p-32530, 
0x00ef,0x1p-32529, 
0x00f0,0x1p-32528, 
0x00f1,0x1p-32527, 
0x00f2,0x1p-32526, 
0x00f3,0x1p-32525, 
0x00f4,0x1p-32524, 
0x00f5,0x1p-32523, 
0x00f6,0x1p-32522, 
0x00f7,0x1p-32521, 
0x00f8,0x1p-32520, 
0x00f9,0x1p-32519, 
0x00fa,0x1p-32518, 
0x00fb,0x1p-32517, 
0x00fc,0x1p-32516, 
0x00fd,0x1p-32515, 
0x00fe,0x1p-32514, 
0x00ff,0x1p-32513, 
0x0100,0x1p-32512, 
0x0101,0x1p-32511, 
0x0102,0x1p-32510, 
0x0103,0x1p-32509, 
0x0104,0x1p-32508, 
0x0105,0x1p-32507, 
0x0106,0x1p-32506, 
0x0107,0x1p-32505, 
0x0108,0x1p-32504, 
0x0109,0x1p-32503, 
0x010a,0x1p-32502, 
0x010b,0x1p-32501, 
0x010c,0x1p-32500, 
0x010d,0x1p-32499, 
0x010e,0x1p-32498, 
0x010f,0x1p-32497, 
0x0110,0x1p-32496, 
0x0111,0x1p-32495, 
0x0112,0x1p-32494, 
0x0113,0x1p-32493, 
0x0114,0x1p-32492, 
0x0115,0x1p-32491, 
0x0116,0x1p-32490, 
0x0117,0x1p-32489, 
0x0118,0x1p-32488, 
0x0119,0x1p-32487, 
0x011a,0x1p-32486, 
0x011b,0x1p-32485, 
0x011c,0x1p-32484, 
0x011d,0x1p-32483, 
0x011e,0x1p-32482, 
0x011f,0x1p-32481, 
0x0120,0x1p-32480, 
0x0121,0x1p-32479, 
0x0122,0x1p-32478, 
0x0123,0x1p-32477, 
0x0124,0x1p-32476, 
0x0125,0x1p-32475, 
0x0126,0x1p-32474, 
0x0127,0x1p-32473, 
0x0128,0x1p-32472, 
0x0129,0x1p-32471, 
0x012a,0x1p-32470, 
0x012b,0x1p-32469, 
0x012c,0x1p-32468, 
0x012d,0x1p-32467, 
0x012e,0x1p-32466, 
0x012f,0x1p-32465, 
0x0130,0x1p-32464, 
0x0131,0x1p-32463, 
0x0132,0x1p-32462, 
0x0133,0x1p-32461, 
0x0134,0x1p-32460, 
0x0135,0x1p-32459, 
0x0136,0x1p-32458, 
0x0137,0x1p-32457, 
0x0138,0x1p-32456, 
0x0139,0x1p-32455, 
0x013a,0x1p-32454, 
0x013b,0x1p-32453, 
0x013c,0x1p-32452, 
0x013d,0x1p-32451, 
0x013e,0x1p-32450, 
0x013f,0x1p-32449, 
0x0140,0x1p-32448, 
0x0141,0x1p-32447, 
0x0142,0x1p-32446, 
0x0143,0x1p-32445, 
0x0144,0x1p-32444, 
0x0145,0x1p-32443, 
0x0146,0x1p-32442, 
0x0147,0x1p-32441, 
0x0148,0x1p-32440, 
0x0149,0x1p-32439, 
0x014a,0x1p-32438, 
0x014b,0x1p-32437, 
0x014c,0x1p-32436, 
0x014d,0x1p-32435, 
0x014e,0x1p-32434, 
0x014f,0x1p-32433, 
0x0150,0x1p-32432, 
0x0151,0x1p-32431, 
0x0152,0x1p-32430, 
0x0153,0x1p-32429, 
0x0154,0x1p-32428, 
0x0155,0x1p-32427, 
0x0156,0x1p-32426, 
0x0157,0x1p-32425, 
0x0158,0x1p-32424, 
0x0159,0x1p-32423, 
0x015a,0x1p-32422, 
0x015b,0x1p-32421, 
0x015c,0x1p-32420, 
0x015d,0x1p-32419, 
0x015e,0x1p-32418, 
0x015f,0x1p-32417, 
0x0160,0x1p-32416, 
0x0161,0x1p-32415, 
0x0162,0x1p-32414, 
0x0163,0x1p-32413, 
0x0164,0x1p-32412, 
0x0165,0x1p-32411, 
0x0166,0x1p-32410, 
0x0167,0x1p-32409, 
0x0168,0x1p-32408, 
0x0169,0x1p-32407, 
0x016a,0x1p-32406, 
0x016b,0x1p-32405, 
0x016c,0x1p-32404, 
0x016d,0x1p-32403, 
0x016e,0x1p-32402, 
0x016f,0x1p-32401, 
0x0170,0x1p-32400, 
0x0171,0x1p-32399, 
0x0172,0x1p-32398, 
0x0173,0x1p-32397, 
0x0174,0x1p-32396, 
0x0175,0x1p-32395, 
0x0176,0x1p-32394, 
0x0177,0x1p-32393, 
0x0178,0x1p-32392, 
0x0179,0x1p-32391, 
0x017a,0x1p-32390, 
0x017b,0x1p-32389, 
0x017c,0x1p-32388, 
0x017d,0x1p-32387, 
0x017e,0x1p-32386, 
0x017f,0x1p-32385, 
0x0180,0x1p-32384, 
0x0181,0x1p-32383, 
0x0182,0x1p-32382, 
0x0183,0x1p-32381, 
0x0184,0x1p-32380, 
0x0185,0x1p-32379, 
0x0186,0x1p-32378, 
0x0187,0x1p-32377, 
0x0188,0x1p-32376, 
0x0189,0x1p-32375, 
0x018a,0x1p-32374, 
0x018b,0x1p-32373, 
0x018c,0x1p-32372, 
0x018d,0x1p-32371, 
0x018e,0x1p-32370, 
0x018f,0x1p-32369, 
0x0190,0x1p-32368, 
0x0191,0x1p-32367, 
0x0192,0x1p-32366, 
0x0193,0x1p-32365, 
0x0194,0x1p-32364, 
0x0195,0x1p-32363, 
0x0196,0x1p-32362, 
0x0197,0x1p-32361, 
0x0198,0x1p-32360, 
0x0199,0x1p-32359, 
0x019a,0x1p-32358, 
0x019b,0x1p-32357, 
0x019c,0x1p-32356, 
0x019d,0x1p-32355, 
0x019e,0x1p-32354, 
0x019f,0x1p-32353, 
0x01a0,0x1p-32352, 
0x01a1,0x1p-32351, 
0x01a2,0x1p-32350, 
0x01a3,0x1p-32349, 
0x01a4,0x1p-32348, 
0x01a5,0x1p-32347, 
0x01a6,0x1p-32346, 
0x01a7,0x1p-32345, 
0x01a8,0x1p-32344, 
0x01a9,0x1p-32343, 
0x01aa,0x1p-32342, 
0x01ab,0x1p-32341, 
0x01ac,0x1p-32340, 
0x01ad,0x1p-32339, 
0x01ae,0x1p-32338, 
0x01af,0x1p-32337, 
0x01b0,0x1p-32336, 
0x01b1,0x1p-32335, 
0x01b2,0x1p-32334, 
0x01b3,0x1p-32333, 
0x01b4,0x1p-32332, 
0x01b5,0x1p-32331, 
0x01b6,0x1p-32330, 
0x01b7,0x1p-32329, 
0x01b8,0x1p-32328, 
0x01b9,0x1p-32327, 
0x01ba,0x1p-32326, 
0x01bb,0x1p-32325, 
0x01bc,0x1p-32324, 
0x01bd,0x1p-32323, 
0x01be,0x1p-32322, 
0x01bf,0x1p-32321, 
0x01c0,0x1p-32320, 
0x01c1,0x1p-32319, 
0x01c2,0x1p-32318, 
0x01c3,0x1p-32317, 
0x01c4,0x1p-32316, 
0x01c5,0x1p-32315, 
0x01c6,0x1p-32314, 
0x01c7,0x1p-32313, 
0x01c8,0x1p-32312, 
0x01c9,0x1p-32311, 
0x01ca,0x1p-32310, 
0x01cb,0x1p-32309, 
0x01cc,0x1p-32308, 
0x01cd,0x1p-32307, 
0x01ce,0x1p-32306, 
0x01cf,0x1p-32305, 
0x01d0,0x1p-32304, 
0x01d1,0x1p-32303, 
0x01d2,0x1p-32302, 
0x01d3,0x1p-32301, 
0x01d4,0x1p-32300, 
0x01d5,0x1p-32299, 
0x01d6,0x1p-32298, 
0x01d7,0x1p-32297, 
0x01d8,0x1p-32296, 
0x01d9,0x1p-32295, 
0x01da,0x1p-32294, 
0x01db,0x1p-32293, 
0x01dc,0x1p-32292, 
0x01dd,0x1p-32291, 
0x01de,0x1p-32290, 
0x01df,0x1p-32289, 
0x01e0,0x1p-32288, 
0x01e1,0x1p-32287, 
0x01e2,0x1p-32286, 
0x01e3,0x1p-32285, 
0x01e4,0x1p-32284, 
0x01e5,0x1p-32283, 
0x01e6,0x1p-32282, 
0x01e7,0x1p-32281, 
0x01e8,0x1p-32280, 
0x01e9,0x1p-32279, 
0x01ea,0x1p-32278, 
0x01eb,0x1p-32277, 
0x01ec,0x1p-32276, 
0x01ed,0x1p-32275, 
0x01ee,0x1p-32274, 
0x01ef,0x1p-32273, 
0x01f0,0x1p-32272, 
0x01f1,0x1p-32271, 
0x01f2,0x1p-32270, 
0x01f3,0x1p-32269, 
0x01f4,0x1p-32268, 
0x01f5,0x1p-32267, 
0x01f6,0x1p-32266, 
0x01f7,0x1p-32265, 
0x01f8,0x1p-32264, 
0x01f9,0x1p-32263, 
0x01fa,0x1p-32262, 
0x01fb,0x1p-32261, 
0x01fc,0x1p-32260, 
0x01fd,0x1p-32259, 
0x01fe,0x1p-32258, 
0x01ff,0x1p-32257, 
0x0200,0x1p-32256, 
0x0201,0x1p-32255, 
0x0202,0x1p-32254, 
0x0203,0x1p-32253, 
0x0204,0x1p-32252, 
0x0205,0x1p-32251, 
0x0206,0x1p-32250, 
0x0207,0x1p-32249, 
0x0208,0x1p-32248, 
0x0209,0x1p-32247, 
0x020a,0x1p-32246, 
0x020b,0x1p-32245, 
0x020c,0x1p-32244, 
0x020d,0x1p-32243, 
0x020e,0x1p-32242, 
0x020f,0x1p-32241, 
0x0210,0x1p-32240, 
0x0211,0x1p-32239, 
0x0212,0x1p-32238, 
0x0213,0x1p-32237, 
0x0214,0x1p-32236, 
0x0215,0x1p-32235, 
0x0216,0x1p-32234, 
0x0217,0x1p-32233, 
0x0218,0x1p-32232, 
0x0219,0x1p-32231, 
0x021a,0x1p-32230, 
0x021b,0x1p-32229, 
0x021c,0x1p-32228, 
0x021d,0x1p-32227, 
0x021e,0x1p-32226, 
0x021f,0x1p-32225, 
0x0220,0x1p-32224, 
0x0221,0x1p-32223, 
0x0222,0x1p-32222, 
0x0223,0x1p-32221, 
0x0224,0x1p-32220, 
0x0225,0x1p-32219, 
0x0226,0x1p-32218, 
0x0227,0x1p-32217, 
0x0228,0x1p-32216, 
0x0229,0x1p-32215, 
0x022a,0x1p-32214, 
0x022b,0x1p-32213, 
0x022c,0x1p-32212, 
0x022d,0x1p-32211, 
0x022e,0x1p-32210, 
0x022f,0x1p-32209, 
0x0230,0x1p-32208, 
0x0231,0x1p-32207, 
0x0232,0x1p-32206, 
0x0233,0x1p-32205, 
0x0234,0x1p-32204, 
0x0235,0x1p-32203, 
0x0236,0x1p-32202, 
0x0237,0x1p-32201, 
0x0238,0x1p-32200, 
0x0239,0x1p-32199, 
0x023a,0x1p-32198, 
0x023b,0x1p-32197, 
0x023c,0x1p-32196, 
0x023d,0x1p-32195, 
0x023e,0x1p-32194, 
0x023f,0x1p-32193, 
0x0240,0x1p-32192, 
0x0241,0x1p-32191, 
0x0242,0x1p-32190, 
0x0243,0x1p-32189, 
0x0244,0x1p-32188, 
0x0245,0x1p-32187, 
0x0246,0x1p-32186, 
0x0247,0x1p-32185, 
0x0248,0x1p-32184, 
0x0249,0x1p-32183, 
0x024a,0x1p-32182, 
0x024b,0x1p-32181, 
0x024c,0x1p-32180, 
0x024d,0x1p-32179, 
0x024e,0x1p-32178, 
0x024f,0x1p-32177, 
0x0250,0x1p-32176, 
0x0251,0x1p-32175, 
0x0252,0x1p-32174, 
0x0253,0x1p-32173, 
0x0254,0x1p-32172, 
0x0255,0x1p-32171, 
0x0256,0x1p-32170, 
0x0257,0x1p-32169, 
0x0258,0x1p-32168, 
0x0259,0x1p-32167, 
0x025a,0x1p-32166, 
0x025b,0x1p-32165, 
0x025c,0x1p-32164, 
0x025d,0x1p-32163, 
0x025e,0x1p-32162, 
0x025f,0x1p-32161, 
0x0260,0x1p-32160, 
0x0261,0x1p-32159, 
0x0262,0x1p-32158, 
0x0263,0x1p-32157, 
0x0264,0x1p-32156, 
0x0265,0x1p-32155, 
0x0266,0x1p-32154, 
0x0267,0x1p-32153, 
0x0268,0x1p-32152, 
0x0269,0x1p-32151, 
0x026a,0x1p-32150, 
0x026b,0x1p-32149, 
0x026c,0x1p-32148, 
0x026d,0x1p-32147, 
0x026e,0x1p-32146, 
0x026f,0x1p-32145, 
0x0270,0x1p-32144, 
0x0271,0x1p-32143, 
0x0272,0x1p-32142, 
0x0273,0x1p-32141, 
0x0274,0x1p-32140, 
0x0275,0x1p-32139, 
0x0276,0x1p-32138, 
0x0277,0x1p-32137, 
0x0278,0x1p-32136, 
0x0279,0x1p-32135, 
0x027a,0x1p-32134, 
0x027b,0x1p-32133, 
0x027c,0x1p-32132, 
0x027d,0x1p-32131, 
0x027e,0x1p-32130, 
0x027f,0x1p-32129, 
0x0280,0x1p-32128, 
0x0281,0x1p-32127, 
0x0282,0x1p-32126, 
0x0283,0x1p-32125, 
0x0284,0x1p-32124, 
0x0285,0x1p-32123, 
0x0286,0x1p-32122, 
0x0287,0x1p-32121, 
0x0288,0x1p-32120, 
0x0289,0x1p-32119, 
0x028a,0x1p-32118, 
0x028b,0x1p-32117, 
0x028c,0x1p-32116, 
0x028d,0x1p-32115, 
0x028e,0x1p-32114, 
0x028f,0x1p-32113, 
0x0290,0x1p-32112, 
0x0291,0x1p-32111, 
0x0292,0x1p-32110, 
0x0293,0x1p-32109, 
0x0294,0x1p-32108, 
0x0295,0x1p-32107, 
0x0296,0x1p-32106, 
0x0297,0x1p-32105, 
0x0298,0x1p-32104, 
0x0299,0x1p-32103, 
0x029a,0x1p-32102, 
0x029b,0x1p-32101, 
0x029c,0x1p-32100, 
0x029d,0x1p-32099, 
0x029e,0x1p-32098, 
0x029f,0x1p-32097, 
0x02a0,0x1p-32096, 
0x02a1,0x1p-32095, 
0x02a2,0x1p-32094, 
0x02a3,0x1p-32093, 
0x02a4,0x1p-32092, 
0x02a5,0x1p-32091, 
0x02a6,0x1p-32090, 
0x02a7,0x1p-32089, 
0x02a8,0x1p-32088, 
0x02a9,0x1p-32087, 
0x02aa,0x1p-32086, 
0x02ab,0x1p-32085, 
0x02ac,0x1p-32084, 
0x02ad,0x1p-32083, 
0x02ae,0x1p-32082, 
0x02af,0x1p-32081, 
0x02b0,0x1p-32080, 
0x02b1,0x1p-32079, 
0x02b2,0x1p-32078, 
0x02b3,0x1p-32077, 
0x02b4,0x1p-32076, 
0x02b5,0x1p-32075, 
0x02b6,0x1p-32074, 
0x02b7,0x1p-32073, 
0x02b8,0x1p-32072, 
0x02b9,0x1p-32071, 
0x02ba,0x1p-32070, 
0x02bb,0x1p-32069, 
0x02bc,0x1p-32068, 
0x02bd,0x1p-32067, 
0x02be,0x1p-32066, 
0x02bf,0x1p-32065, 
0x02c0,0x1p-32064, 
0x02c1,0x1p-32063, 
0x02c2,0x1p-32062, 
0x02c3,0x1p-32061, 
0x02c4,0x1p-32060, 
0x02c5,0x1p-32059, 
0x02c6,0x1p-32058, 
0x02c7,0x1p-32057, 
0x02c8,0x1p-32056, 
0x02c9,0x1p-32055, 
0x02ca,0x1p-32054, 
0x02cb,0x1p-32053, 
0x02cc,0x1p-32052, 
0x02cd,0x1p-32051, 
0x02ce,0x1p-32050, 
0x02cf,0x1p-32049, 
0x02d0,0x1p-32048, 
0x02d1,0x1p-32047, 
0x02d2,0x1p-32046, 
0x02d3,0x1p-32045, 
0x02d4,0x1p-32044, 
0x02d5,0x1p-32043, 
0x02d6,0x1p-32042, 
0x02d7,0x1p-32041, 
0x02d8,0x1p-32040, 
0x02d9,0x1p-32039, 
0x02da,0x1p-32038, 
0x02db,0x1p-32037, 
0x02dc,0x1p-32036, 
0x02dd,0x1p-32035, 
0x02de,0x1p-32034, 
0x02df,0x1p-32033, 
0x02e0,0x1p-32032, 
0x02e1,0x1p-32031, 
0x02e2,0x1p-32030, 
0x02e3,0x1p-32029, 
0x02e4,0x1p-32028, 
0x02e5,0x1p-32027, 
0x02e6,0x1p-32026, 
0x02e7,0x1p-32025, 
0x02e8,0x1p-32024, 
0x02e9,0x1p-32023, 
0x02ea,0x1p-32022, 
0x02eb,0x1p-32021, 
0x02ec,0x1p-32020, 
0x02ed,0x1p-32019, 
0x02ee,0x1p-32018, 
0x02ef,0x1p-32017, 
0x02f0,0x1p-32016, 
0x02f1,0x1p-32015, 
0x02f2,0x1p-32014, 
0x02f3,0x1p-32013, 
0x02f4,0x1p-32012, 
0x02f5,0x1p-32011, 
0x02f6,0x1p-32010, 
0x02f7,0x1p-32009, 
0x02f8,0x1p-32008, 
0x02f9,0x1p-32007, 
0x02fa,0x1p-32006, 
0x02fb,0x1p-32005, 
0x02fc,0x1p-32004, 
0x02fd,0x1p-32003, 
0x02fe,0x1p-32002, 
0x02ff,0x1p-32001, 
0x0300,0x1p-32000, 
0x0301,0x1p-31999, 
0x0302,0x1p-31998, 
0x0303,0x1p-31997, 
0x0304,0x1p-31996, 
0x0305,0x1p-31995, 
0x0306,0x1p-31994, 
0x0307,0x1p-31993, 
0x0308,0x1p-31992, 
0x0309,0x1p-31991, 
0x030a,0x1p-31990, 
0x030b,0x1p-31989, 
0x030c,0x1p-31988, 
0x030d,0x1p-31987, 
0x030e,0x1p-31986, 
0x030f,0x1p-31985, 
0x0310,0x1p-31984, 
0x0311,0x1p-31983, 
0x0312,0x1p-31982, 
0x0313,0x1p-31981, 
0x0314,0x1p-31980, 
0x0315,0x1p-31979, 
0x0316,0x1p-31978, 
0x0317,0x1p-31977, 
0x0318,0x1p-31976, 
0x0319,0x1p-31975, 
0x031a,0x1p-31974, 
0x031b,0x1p-31973, 
0x031c,0x1p-31972, 
0x031d,0x1p-31971, 
0x031e,0x1p-31970, 
0x031f,0x1p-31969, 
0x0320,0x1p-31968, 
0x0321,0x1p-31967, 
0x0322,0x1p-31966, 
0x0323,0x1p-31965, 
0x0324,0x1p-31964, 
0x0325,0x1p-31963, 
0x0326,0x1p-31962, 
0x0327,0x1p-31961, 
0x0328,0x1p-31960, 
0x0329,0x1p-31959, 
0x032a,0x1p-31958, 
0x032b,0x1p-31957, 
0x032c,0x1p-31956, 
0x032d,0x1p-31955, 
0x032e,0x1p-31954, 
0x032f,0x1p-31953, 
0x0330,0x1p-31952, 
0x0331,0x1p-31951, 
0x0332,0x1p-31950, 
0x0333,0x1p-31949, 
0x0334,0x1p-31948, 
0x0335,0x1p-31947, 
0x0336,0x1p-31946, 
0x0337,0x1p-31945, 
0x0338,0x1p-31944, 
0x0339,0x1p-31943, 
0x033a,0x1p-31942, 
0x033b,0x1p-31941, 
0x033c,0x1p-31940, 
0x033d,0x1p-31939, 
0x033e,0x1p-31938, 
0x033f,0x1p-31937, 
0x0340,0x1p-31936, 
0x0341,0x1p-31935, 
0x0342,0x1p-31934, 
0x0343,0x1p-31933, 
0x0344,0x1p-31932, 
0x0345,0x1p-31931, 
0x0346,0x1p-31930, 
0x0347,0x1p-31929, 
0x0348,0x1p-31928, 
0x0349,0x1p-31927, 
0x034a,0x1p-31926, 
0x034b,0x1p-31925, 
0x034c,0x1p-31924, 
0x034d,0x1p-31923, 
0x034e,0x1p-31922, 
0x034f,0x1p-31921, 
0x0350,0x1p-31920, 
0x0351,0x1p-31919, 
0x0352,0x1p-31918, 
0x0353,0x1p-31917, 
0x0354,0x1p-31916, 
0x0355,0x1p-31915, 
0x0356,0x1p-31914, 
0x0357,0x1p-31913, 
0x0358,0x1p-31912, 
0x0359,0x1p-31911, 
0x035a,0x1p-31910, 
0x035b,0x1p-31909, 
0x035c,0x1p-31908, 
0x035d,0x1p-31907, 
0x035e,0x1p-31906, 
0x035f,0x1p-31905, 
0x0360,0x1p-31904, 
0x0361,0x1p-31903, 
0x0362,0x1p-31902, 
0x0363,0x1p-31901, 
0x0364,0x1p-31900, 
0x0365,0x1p-31899, 
0x0366,0x1p-31898, 
0x0367,0x1p-31897, 
0x0368,0x1p-31896, 
0x0369,0x1p-31895, 
0x036a,0x1p-31894, 
0x036b,0x1p-31893, 
0x036c,0x1p-31892, 
0x036d,0x1p-31891, 
0x036e,0x1p-31890, 
0x036f,0x1p-31889, 
0x0370,0x1p-31888, 
0x0371,0x1p-31887, 
0x0372,0x1p-31886, 
0x0373,0x1p-31885, 
0x0374,0x1p-31884, 
0x0375,0x1p-31883, 
0x0376,0x1p-31882, 
0x0377,0x1p-31881, 
0x0378,0x1p-31880, 
0x0379,0x1p-31879, 
0x037a,0x1p-31878, 
0x037b,0x1p-31877, 
0x037c,0x1p-31876, 
0x037d,0x1p-31875, 
0x037e,0x1p-31874, 
0x037f,0x1p-31873, 
0x0380,0x1p-31872, 
0x0381,0x1p-31871, 
0x0382,0x1p-31870, 
0x0383,0x1p-31869, 
0x0384,0x1p-31868, 
0x0385,0x1p-31867, 
0x0386,0x1p-31866, 
0x0387,0x1p-31865, 
0x0388,0x1p-31864, 
0x0389,0x1p-31863, 
0x038a,0x1p-31862, 
0x038b,0x1p-31861, 
0x038c,0x1p-31860, 
0x038d,0x1p-31859, 
0x038e,0x1p-31858, 
0x038f,0x1p-31857, 
0x0390,0x1p-31856, 
